product_id,product_name,unit_price,product_category,supplier_name,supplier_id,order_date,order_quantity,order_status,delivery_date,cogs,inventory_level,reorder_level,lead_time_days,stockout_flag,inventory_valuation
P000812,KrogerBrand Milk,11.91,Groceries,InterGoods S00812,S00812,2024-07-31,118,Delivered,2024-08-10,7.85,1037,66,10,0,8140.45
P000812,KrogerBrand Milk,11.91,Groceries,InterGoods S00812,S00812,2024-08-31,118,Placed,2024-09-10,6.23,1154,66,10,0,7189.42
P000812,KrogerBrand Milk,11.91,Groceries,InterGoods S00812,S00812,2024-09-30,118,Delivered,2024-10-10,8.05,1270,66,10,0,10223.5
P000812,KrogerBrand Milk,11.91,Groceries,InterGoods S00812,S00812,2024-10-31,118,Delivered,2024-11-10,6.73,1385,66,10,0,9321.05
P000812,KrogerBrand Milk,11.91,Groceries,InterGoods S00812,S00812,2024-11-30,118,In Transit,2024-12-10,8.66,1496,66,10,0,12955.36
P000812,KrogerBrand Milk,11.91,Groceries,InterGoods S00812,S00812,2024-12-31,118,In Transit,2025-01-10,7.52,1604,66,10,0,12062.08
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-01-31,41,Placed,2024-02-13,290.8,115,23,13,0,33442.0
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-02-29,41,In Transit,2024-03-13,275.21,152,23,13,0,41831.92
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-03-31,41,In Transit,2024-04-13,228.28,187,23,13,0,42688.36
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-04-30,41,Placed,2024-05-13,263.58,224,23,13,0,59041.92
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-05-31,41,In Transit,2024-06-13,313.38,264,23,13,0,82732.32
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-06-30,41,In Transit,2024-07-13,273.26,293,23,13,0,80065.18
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-07-31,41,In Transit,2024-08-13,251.3,326,23,13,0,81923.8
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-08-31,45,Delivered,2024-09-13,331.43,349,23,13,0,115669.07
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-09-30,45,Placed,2024-10-13,302.66,372,23,13,0,112589.52
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-10-31,41,Delivered,2024-11-13,227.1,398,23,13,0,90385.8
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-11-30,41,In Transit,2024-12-13,308.84,428,23,13,0,132183.52
P000813,Philips Blender,451.56,Home & Kitchen,FastSource S00813,S00813,2024-12-31,41,Delivered,2025-01-13,252.68,464,23,13,0,117243.52
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-01-31,66,In Transit,2024-02-08,27.04,275,37,8,0,7436.0
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-02-29,66,Placed,2024-03-08,28.66,339,37,8,0,9715.74
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-03-31,66,In Transit,2024-04-08,25.33,404,37,8,0,10233.32
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-04-30,66,Placed,2024-05-08,30.41,465,37,8,0,14140.65
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-05-31,66,Placed,2024-06-08,20.76,527,37,8,0,10940.52
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-06-30,66,Placed,2024-07-08,26.49,591,37,8,0,15655.59
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-07-31,66,Delivered,2024-08-08,23.92,655,37,8,0,15667.6
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-08-31,66,In Transit,2024-09-08,24.68,717,37,8,0,17695.56
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-09-30,66,In Transit,2024-10-08,22.12,781,37,8,0,17275.72
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-10-31,66,Placed,2024-11-08,20.4,844,37,8,0,17217.6
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-11-30,66,In Transit,2024-12-08,21.28,910,37,8,0,19364.8
P000814,Nivea Shampoo,40.65,Beauty,InterGoods S00814,S00814,2024-12-31,66,Delivered,2025-01-08,20.48,973,37,8,0,19927.04
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-01-31,79,In Transit,2024-02-04,2678.06,230,44,4,0,615953.8
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-02-29,79,Delivered,2024-03-04,3008.59,309,44,4,0,929654.31
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-03-31,79,Placed,2024-04-04,3543.11,387,44,4,0,1371183.57
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-04-30,79,Delivered,2024-05-04,3193.92,466,44,4,0,1488366.72
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-05-31,79,In Transit,2024-06-04,3458.23,544,44,4,0,1881277.12
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-06-30,79,Placed,2024-07-04,2906.81,623,44,4,0,1810942.63
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-07-31,79,In Transit,2024-08-04,3196.74,701,44,4,0,2240914.74
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-08-31,79,Delivered,2024-09-04,2440.43,779,44,4,0,1901094.97
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-09-30,79,Placed,2024-10-04,3146.02,856,44,4,0,2692993.12
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-10-31,79,In Transit,2024-11-04,3020.53,935,44,4,0,2824195.55
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-11-30,79,Delivered,2024-12-04,3138.41,1014,44,4,0,3182347.74
P000815,Tiffany Earrings,4753.49,Jewelry,InterGoods S00815,S00815,2024-12-31,79,Delivered,2025-01-04,3449.19,1093,44,4,0,3769964.67
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-01-31,172,Placed,2024-02-09,5.84,466,96,9,0,2721.44
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-02-29,172,Delivered,2024-03-09,5.03,634,96,9,0,3189.02
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-03-31,172,In Transit,2024-04-09,5.57,805,96,9,0,4483.85
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-04-30,172,In Transit,2024-05-09,6.44,973,96,9,0,6266.12
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-05-31,172,In Transit,2024-06-09,5.7,1142,96,9,0,6509.4
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-06-30,172,In Transit,2024-07-09,5.29,1311,96,9,0,6935.19
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-07-31,172,Placed,2024-08-09,5.78,1481,96,9,0,8560.18
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-08-31,172,Delivered,2024-09-09,5.58,1646,96,9,0,9184.68
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-09-30,172,Delivered,2024-10-09,5.09,1815,96,9,0,9238.35
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-10-31,172,Delivered,2024-11-09,4.84,1987,96,9,0,9617.08
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-11-30,172,Delivered,2024-12-09,4.88,2159,96,9,0,10535.92
P000816,KrogerBrand Milk,9.04,Groceries,PrimeSupplies S00816,S00816,2024-12-31,172,In Transit,2025-01-09,5.78,2330,96,9,0,13467.4
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-01-31,88,In Transit,2024-02-12,613.13,275,49,12,0,168610.75
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-02-29,88,Placed,2024-03-12,740.18,352,49,12,0,260543.36
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-03-31,88,In Transit,2024-04-12,817.01,431,49,12,0,352131.31
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-04-30,88,In Transit,2024-05-12,586.91,511,49,12,0,299911.01
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-05-31,88,Placed,2024-06-12,766.55,591,49,12,0,453031.05
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-06-30,88,Placed,2024-07-12,763.45,671,49,12,0,512274.95
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-07-31,88,In Transit,2024-08-12,852.27,751,49,12,0,640054.77
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-08-31,88,Placed,2024-09-12,647.1,821,49,12,0,531269.1
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-09-30,88,Delivered,2024-10-12,617.96,901,49,12,0,556781.96
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-10-31,88,In Transit,2024-11-12,822.21,981,49,12,0,806588.01
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-11-30,88,In Transit,2024-12-12,723.29,1063,49,12,0,768857.27
P000817,HP Tablet,1163.64,Electronics,FastSource S00817,S00817,2024-12-31,88,Delivered,2025-01-12,596.89,1137,49,12,0,678663.93
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-01-31,79,Delivered,2024-02-12,8.08,304,44,12,0,2456.32
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-02-29,79,In Transit,2024-03-12,8.75,376,44,12,0,3290.0
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-03-31,79,In Transit,2024-04-12,11.54,451,44,12,0,5204.54
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-04-30,79,Placed,2024-05-12,8.33,530,44,12,0,4414.9
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-05-31,79,Placed,2024-06-12,10.31,606,44,12,0,6247.86
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-06-30,79,Delivered,2024-07-12,9.34,685,44,12,0,6397.9
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-07-31,79,Delivered,2024-08-12,9.78,763,44,12,0,7462.14
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-08-31,79,Delivered,2024-09-12,8.16,841,44,12,0,6862.56
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-09-30,79,In Transit,2024-10-12,10.88,920,44,12,0,10009.6
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-10-31,79,In Transit,2024-11-12,9.01,998,44,12,0,8991.98
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-11-30,79,In Transit,2024-12-12,11.76,1076,44,12,0,12653.76
P000818,Random House Science Book,15.93,Books,FastSource S00818,S00818,2024-12-31,79,Placed,2025-01-12,9.39,1154,44,12,0,10836.06
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-01-31,196,In Transit,2024-02-07,50.77,509,109,7,0,25841.93
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-02-29,196,Delivered,2024-03-07,55.33,698,109,7,0,38620.34
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-03-31,196,In Transit,2024-04-07,54.38,889,109,7,0,48343.82
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-04-30,196,Delivered,2024-05-07,37.88,1084,109,7,0,41061.92
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-05-31,196,In Transit,2024-06-07,41.79,1277,109,7,0,53365.83
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-06-30,196,Placed,2024-07-07,48.06,1470,109,7,0,70648.2
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-07-31,196,Delivered,2024-08-07,46.62,1662,109,7,0,77482.44
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-08-31,196,Placed,2024-09-07,43.49,1856,109,7,0,80717.44
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-09-30,196,Placed,2024-10-07,47.14,2049,109,7,0,96589.86
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-10-31,196,Placed,2024-11-07,46.75,2242,109,7,0,104813.5
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-11-30,196,Delivered,2024-12-07,55.09,2435,109,7,0,134144.15
P000819,Johnson&Johnson Stroller,74.75,Baby,InterGoods S00819,S00819,2024-12-31,196,Delivered,2025-01-07,43.23,2630,109,7,0,113694.9
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-01-31,133,In Transit,2024-02-05,1533.89,412,74,5,0,631962.68
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-02-29,133,Delivered,2024-03-05,1784.38,538,74,5,0,959996.44
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-03-31,133,Placed,2024-04-05,1822.95,665,74,5,0,1212261.75
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-04-30,133,Placed,2024-05-05,1657.55,791,74,5,0,1311122.05
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-05-31,133,Delivered,2024-06-05,2041.89,920,74,5,0,1878538.8
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-06-30,133,Placed,2024-07-05,2129.51,1045,74,5,0,2225337.95
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-07-31,133,Placed,2024-08-05,2152.26,1169,74,5,0,2515991.94
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-08-31,133,Delivered,2024-09-05,1801.95,1295,74,5,0,2333525.25
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-09-30,133,Placed,2024-10-05,2115.71,1424,74,5,0,3012771.04
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-10-31,133,Delivered,2024-11-05,2133.06,1546,74,5,0,3297710.76
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-11-30,133,Delivered,2024-12-05,1918.13,1668,74,5,0,3199440.84
P000820,HP Tablet,3000.0,Electronics,PrimeSupplies S00820,S00820,2024-12-31,133,Placed,2025-01-05,1668.28,1791,74,5,0,2987889.48
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-01-31,61,In Transit,2024-02-05,212.58,156,34,5,0,33162.48
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-02-29,61,Placed,2024-03-05,265.9,212,34,5,0,56370.8
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-03-31,61,In Transit,2024-04-05,257.14,268,34,5,0,68913.52
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-04-30,61,In Transit,2024-05-05,256.85,328,34,5,0,84246.8
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-05-31,61,Delivered,2024-06-05,246.89,384,34,5,0,94805.76
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-06-30,61,Delivered,2024-07-05,229.22,443,34,5,0,101544.46
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-07-31,61,Delivered,2024-08-05,201.49,500,34,5,0,100745.0
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-08-31,61,In Transit,2024-09-05,227.9,557,34,5,0,126940.3
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-09-30,61,Placed,2024-10-05,210.02,614,34,5,0,128952.28
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-10-31,61,Placed,2024-11-05,250.71,672,34,5,0,168477.12
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-11-30,61,In Transit,2024-12-05,205.21,730,34,5,0,149803.3
P000821,Decathlon Football,400.0,Sports,GlobalSupply S00821,S00821,2024-12-31,61,In Transit,2025-01-05,296.61,787,34,5,0,233432.07
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-01-31,36,In Transit,2024-02-12,16.16,98,20,12,0,1583.68
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-02-29,36,Placed,2024-03-12,13.57,134,20,12,0,1818.38
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-03-31,36,Delivered,2024-04-12,12.45,167,20,12,0,2079.15
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-04-30,36,In Transit,2024-05-12,11.04,201,20,12,0,2219.04
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-05-31,36,In Transit,2024-06-12,16.2,236,20,12,0,3823.2
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-06-30,36,Delivered,2024-07-12,14.84,270,20,12,0,4006.8
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-07-31,36,Placed,2024-08-12,15.98,306,20,12,0,4889.88
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-08-31,36,Placed,2024-09-12,13.73,339,20,12,0,4654.47
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-09-30,36,In Transit,2024-10-12,14.24,374,20,12,0,5325.76
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-10-31,36,Delivered,2024-11-12,12.31,409,20,12,0,5034.79
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-11-30,36,Placed,2024-12-12,14.88,444,20,12,0,6606.72
P000822,Staples Notebook,21.73,Office Supplies,FastSource S00822,S00822,2024-12-31,36,Placed,2025-01-12,12.69,477,20,12,0,6053.13
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-01-31,64,Delivered,2024-02-08,134.44,253,36,8,0,34013.32
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-02-29,64,In Transit,2024-03-08,139.38,315,36,8,0,43904.7
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-03-31,64,Delivered,2024-04-08,121.85,377,36,8,0,45937.45
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-04-30,64,In Transit,2024-05-08,110.92,439,36,8,0,48693.88
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-05-31,64,Delivered,2024-06-08,142.2,500,36,8,0,71100.0
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-06-30,64,In Transit,2024-07-08,139.38,563,36,8,0,78470.94
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-07-31,64,Delivered,2024-08-08,119.56,622,36,8,0,74366.32
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-08-31,64,Placed,2024-09-08,136.3,685,36,8,0,93365.5
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-09-30,64,In Transit,2024-10-08,109.75,746,36,8,0,81873.5
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-10-31,64,Delivered,2024-11-08,104.94,808,36,8,0,84791.52
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-11-30,64,In Transit,2024-12-08,132.26,871,36,8,0,115198.46
P000823,Purina Pet Toy,200.0,Pet Supplies,MetroTrade S00823,S00823,2024-12-31,64,In Transit,2025-01-08,136.93,934,36,8,0,127892.62
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-01-31,95,Delivered,2024-02-05,211.22,336,53,5,0,70969.92
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-02-29,95,Placed,2024-03-05,152.23,429,53,5,0,65306.67
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-03-31,95,Placed,2024-04-05,223.55,522,53,5,0,116693.1
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-04-30,95,In Transit,2024-05-05,164.7,615,53,5,0,101290.5
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-05-31,95,Delivered,2024-06-05,198.75,709,53,5,0,140913.75
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-06-30,95,Delivered,2024-07-05,223.07,803,53,5,0,179125.21
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-07-31,95,In Transit,2024-08-05,184.3,898,53,5,0,165501.4
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-08-31,95,Delivered,2024-09-05,180.77,990,53,5,0,178962.3
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-09-30,95,Placed,2024-10-05,167.8,1081,53,5,0,181391.8
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-10-31,95,Placed,2024-11-05,199.78,1175,53,5,0,234741.5
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-11-30,95,In Transit,2024-12-05,177.78,1269,53,5,0,225602.82
P000824,Nike Bag,300.0,Fashion,InterGoods S00824,S00824,2024-12-31,95,In Transit,2025-01-05,163.56,1363,53,5,0,222932.28
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-01-31,115,Placed,2024-02-12,1444.77,314,64,12,0,453657.78
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-02-29,115,In Transit,2024-03-12,1597.68,424,64,12,0,677416.32
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-03-31,115,Placed,2024-04-12,1717.62,524,64,12,0,900032.88
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-04-30,115,Delivered,2024-05-12,1633.86,620,64,12,0,1012993.2
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-05-31,115,Delivered,2024-06-12,1243.27,729,64,12,0,906343.83
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-06-30,115,Delivered,2024-07-12,1349.86,833,64,12,0,1124433.38
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-07-31,115,Placed,2024-08-12,1758.44,939,64,12,0,1651175.16
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-08-31,115,In Transit,2024-09-12,1464.13,1039,64,12,0,1521231.07
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-09-30,115,Placed,2024-10-12,1633.98,1143,64,12,0,1867639.14
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-10-31,115,Delivered,2024-11-12,1718.7,1245,64,12,0,2139781.5
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-11-30,115,In Transit,2024-12-12,1212.92,1353,64,12,0,1641080.76
P000825,LG Headphones,2354.09,Electronics,FastSource S00825,S00825,2024-12-31,115,Delivered,2025-01-12,1654.85,1454,64,12,0,2406151.9
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-01-31,160,Delivered,2024-02-13,34.33,424,89,13,0,14555.92
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-02-29,160,Placed,2024-03-13,40.31,582,89,13,0,23460.42
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-03-31,160,Delivered,2024-04-13,37.38,737,89,13,0,27549.06
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-04-30,160,Delivered,2024-05-13,39.93,892,89,13,0,35617.56
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-05-31,160,Placed,2024-06-13,38.45,1046,89,13,0,40218.7
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-06-30,160,Placed,2024-07-13,31.59,1205,89,13,0,38065.95
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-07-31,160,Placed,2024-08-13,30.66,1362,89,13,0,41758.92
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-08-31,160,In Transit,2024-09-13,38.32,1520,89,13,0,58246.4
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-09-30,160,Placed,2024-10-13,39.48,1676,89,13,0,66168.48
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-10-31,160,Placed,2024-11-13,38.15,1835,89,13,0,70005.25
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-11-30,160,In Transit,2024-12-13,30.59,1992,89,13,0,60935.28
P000826,The Body Shop Lipstick,58.51,Beauty,MetroTrade S00826,S00826,2024-12-31,160,Delivered,2025-01-13,29.86,2148,89,13,0,64139.28
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-01-31,93,Placed,2024-02-06,304.68,273,52,6,0,83177.64
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-02-29,93,Placed,2024-03-06,348.06,363,52,6,0,126345.78
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-03-31,93,Placed,2024-04-06,277.63,446,52,6,0,123822.98
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-04-30,93,In Transit,2024-05-06,336.25,536,52,6,0,180230.0
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-05-31,93,In Transit,2024-06-06,311.04,621,52,6,0,193155.84
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-06-30,93,Placed,2024-07-06,264.46,707,52,6,0,186973.22
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-07-31,93,Placed,2024-08-06,368.04,798,52,6,0,293695.92
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-08-31,93,Delivered,2024-09-06,286.84,888,52,6,0,254713.92
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-09-30,93,Placed,2024-10-06,312.94,977,52,6,0,305742.38
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-10-31,93,Placed,2024-11-06,344.04,1070,52,6,0,368122.8
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-11-30,93,Placed,2024-12-06,258.07,1154,52,6,0,297812.78
P000827,Instant Pot Blender,491.01,Home & Kitchen,FastSource S00827,S00827,2024-12-31,93,Placed,2025-01-06,348.08,1246,52,6,0,433707.68
