date,product_id,product_name,product_quantity,total_amount,discount_applied,tax_amount,transaction_count,region
2024-09-23,P000213,Hamilton Beach Blender,1,354.71,0.0,54.11,1,IN
2024-09-23,P000215,Dell Monitor,1,593.51,0.0,63.59,1,UK
2024-09-23,P000225,Apple Tablet,2,2164.93,103.58,196.81,1,US
2024-09-23,P000231,WholeFoods Snack Pack,5,231.62,0.0,24.82,1,UK
2024-09-23,P000241,Bosch Oil Filter,1,159.97,2.92,17.14,1,UK
2024-09-23,P000251,Pedigree Pet Bed,1,75.28,3.36,11.48,1,AU
2024-09-23,P000254,Dell Headphones,1,3186.0,300.0,486.0,1,IN
2024-09-23,P000256,IKEA Vacuum,2,229.06,0.0,24.54,1,UK
2024-09-23,P000264,Staples Notebook,1,39.33,0.72,4.21,1,UK
2024-09-23,P000265,TraderJoes Cheese,5,289.1,5.0,44.1,1,IN
2024-09-23,P000271,Uniqlo Jacket,1,168.31,0.0,15.3,1,US
2024-09-23,P000272,Prada Jacket,1,61.4,0.0,9.37,1,AU
2024-09-23,P000277,Adidas Shirt,1,163.53,2.98,17.52,1,EU
2024-09-23,P000279,Purina Pet Toy,1,219.52,4.0,23.52,1,EU
2024-09-23,P000282,CVSBrand Bandages,1,78.8,0.0,7.16,1,US
2024-09-23,P000295,Apple Laptop,1,1537.56,0.0,139.78,1,US
2024-09-23,P000296,Philips Laptop,1,3192.0,150.0,342.0,1,UK
2024-09-23,P000304,Philips Cookware,1,127.17,6.08,11.56,1,US
2024-09-23,P000318,L'Oreal Mascara,2,229.56,0.0,24.6,1,UK
2024-09-23,P000320,TraderJoes Chocolate,1,56.0,0.0,6.0,1,UK
2024-09-23,P000321,Puma Running Shoes,1,391.94,6.78,59.79,1,AU
2024-09-23,P000332,Bose Tablet,1,893.57,0.0,136.31,1,AU
2024-09-23,P000332,Bose Tablet,1,893.57,0.0,136.31,1,IN
2024-09-23,P000337,Samsung Monitor,1,1361.03,0.0,123.73,1,US
2024-09-23,P000339,KrogerBrand Chocolate,1,34.27,0.0,3.12,1,US
2024-09-23,P000340,WholeFoods Snack Pack,3,93.88,0.0,14.32,1,AU
2024-09-23,P000341,Nike Shirt,1,246.02,4.48,26.36,1,EU
2024-09-23,P000341,Nike Shirt,1,234.22,11.21,21.29,1,US
2024-09-23,P000351,Gardena Lawn Mower,1,159.92,0.0,14.54,1,US
2024-09-23,P000352,Zara Dress,1,151.14,7.1,16.19,1,EU
2024-09-23,P000352,Zara Dress,1,150.85,14.21,23.01,1,IN
2024-09-23,P000353,TraderJoes Cheese,1,28.74,1.35,3.08,1,EU
2024-09-23,P000353,TraderJoes Cheese,1,29.71,0.0,2.7,1,US
2024-09-23,P000354,Prada Shirt,2,352.55,0.0,37.77,1,UK
2024-09-23,P000364,Zara Shirt,1,111.01,0.0,16.93,1,AU
2024-09-23,P000397,Bose Camera,1,1933.57,0.0,207.17,1,UK
2024-09-23,P000416,Hamilton Beach Cookware,2,1095.82,48.88,167.16,1,AU
2024-09-23,P000421,H&M Watch,1,291.31,5.04,44.44,1,AU
2024-09-23,P000439,Johnson&Johnson Pacifier,1,91.15,1.69,8.29,1,US
2024-09-23,P000450,Apple Speaker,1,2588.6,0.0,235.33,1,US
2024-09-23,P000467,Kenwood Chair,1,437.87,0.0,66.79,1,IN
2024-09-23,P000472,Bose Speaker,2,3008.23,143.93,273.48,1,US
2024-09-23,P000473,GenericBrandA Flashlight,1,63.28,3.03,5.75,1,US
2024-09-23,P000474,Puma Jacket,1,101.53,4.53,15.49,1,IN
2024-09-23,P000488,Panasonic Headphones,1,2965.59,54.04,317.74,1,UK
2024-09-23,P000488,Panasonic Headphones,1,2972.08,0.0,270.19,1,US
2024-09-23,P000525,LG Phone,1,924.18,0.0,140.98,1,AU
2024-09-23,P000548,Samsung Speaker,1,3360.0,0.0,360.0,1,UK
2024-09-23,P000554,Philips Chair,2,1295.03,57.76,197.55,1,AU
2024-09-23,P000565,Under Armour Sunglasses,1,301.83,14.18,32.34,1,UK
2024-09-23,P000571,Levi's Bag,1,330.0,0.0,30.0,1,US
2024-09-23,P000575,L'Oreal Cream,1,53.94,0.0,4.9,1,US
2024-09-23,P000576,Prada Bag,1,346.92,6.0,52.92,1,AU
2024-09-23,P000576,Prada Bag,1,329.28,6.0,35.28,1,EU
2024-09-23,P000580,HP Speaker,1,1295.64,0.0,197.64,1,IN
2024-09-23,P000583,Bose Camera,2,3493.12,0.0,374.26,1,UK
2024-09-23,P000590,IKEA Lamp,5,1077.24,169.73,115.42,1,UK
2024-09-23,P000603,WholeFoods Juice,2,19.25,0.35,2.06,1,UK
2024-09-23,P000605,Puma Shirt,2,343.94,6.27,36.85,1,EU
2024-09-23,P000605,Puma Shirt,1,168.91,3.13,15.36,1,US
2024-09-23,P000613,Mattel LEGO Set,1,62.98,0.0,9.61,1,IN
2024-09-23,P000617,Nike Jacket,1,145.05,6.94,13.19,1,US
2024-09-23,P000621,Ashley Wardrobe,1,1376.87,0.0,125.17,1,US
2024-09-23,P000624,Nike Dress,1,93.46,0.0,14.26,1,IN
2024-09-23,P000626,Hasbro Board Game,1,108.35,0.0,9.85,1,US
2024-09-23,P000637,TraderJoes Snack Pack,2,112.0,0.0,12.0,1,UK
2024-09-23,P000640,Hasbro Puzzle,1,154.17,0.0,23.52,1,AU
2024-09-23,P000648,Zara Shoes,1,61.5,0.0,9.38,1,AU
2024-09-23,P000659,Apple Laptop,1,2856.0,450.0,306.0,1,UK
2024-09-23,P000668,Nivea Shampoo,1,74.69,1.39,6.79,1,US
2024-09-23,P000674,Prada Sunglasses,2,193.47,9.26,17.59,1,US
2024-09-23,P000678,NaturesBest Cheese,1,57.82,1.0,8.82,1,IN
2024-09-23,P000683,NaturesBest Cheese,1,56.0,0.0,6.0,1,UK
2024-09-23,P000692,Samsung Camera,1,2099.84,0.0,224.98,1,EU
2024-09-23,P000692,Samsung Camera,1,2099.84,0.0,224.98,1,UK
2024-09-23,P000703,Funko Puzzle,1,32.24,3.2,3.45,1,UK
2024-09-23,P000718,Under Armour Watch,1,272.51,27.53,24.77,1,US
2024-09-23,P000727,Bosch Oil Filter,1,425.6,20.0,45.6,1,UK
2024-09-23,P000744,Bose Speaker,2,3448.35,0.0,369.47,1,UK
2024-09-23,P000746,Mattel LEGO Set,1,89.79,6.03,9.62,1,UK
2024-09-23,P000747,Pilot Notebook,1,23.96,0.0,2.18,1,US
2024-09-23,P000750,NaturesBest Milk,1,25.47,0.0,2.73,1,UK
2024-09-23,P000763,CVSBrand Protein Powder,1,220.0,0.0,20.0,1,US
2024-09-23,P000775,NaturesBest Cereal,2,31.88,0.58,3.42,1,EU
2024-09-23,P000775,NaturesBest Cereal,1,15.97,0.0,1.45,1,US
2024-09-23,P000779,Instant Pot Cookware,1,672.6,30.0,102.6,1,AU
2024-09-23,P000788,Samsung Tablet,1,2072.95,99.18,188.45,1,US
2024-09-23,P000792,Gucci Shoes,1,106.71,0.0,11.43,1,UK
2024-09-23,P000794,Levi's Watch,1,142.87,0.0,15.31,1,EU
2024-09-23,P000798,Puma Shirt,1,206.36,0.0,18.76,1,US
2024-09-23,P000806,TraderJoes Snack Pack,1,32.55,1.56,2.96,1,US
2024-09-23,P000819,Johnson&Johnson Stroller,1,88.21,0.0,13.46,1,IN
2024-09-23,P000819,Johnson&Johnson Stroller,1,80.58,1.5,7.33,1,US
2024-09-23,P000823,Purina Pet Toy,1,224.0,0.0,24.0,1,UK
2024-09-23,P000845,Puma Watch,1,238.64,10.64,36.4,1,AU
2024-09-23,P000848,KrogerBrand Milk,1,32.73,1.46,4.99,1,IN
2024-09-23,P000864,Uniqlo Dress,2,665.28,6.0,71.28,2,UK
2024-09-23,P000869,NaturesBest Juice,3,163.9,1.0,14.9,2,US
2024-09-23,P000882,Zara Dress,1,354.0,0.0,54.0,1,AU
2024-09-23,P000895,IKEA Knife Set,3,1849.98,86.94,198.21,1,EU
2024-09-23,P000905,Nike Dress,1,323.4,6.0,29.4,1,US
2024-09-23,P000914,Pandora Ring,1,1943.8,192.84,208.26,1,UK
2024-09-23,P000943,Lego Action Figure,1,224.0,0.0,24.0,1,EU
2024-09-23,P000961,HP Camera,2,4532.72,0.0,485.64,2,UK
2024-09-23,P000962,Samsung Washing Machine,1,2612.5,125.0,237.5,1,US
2024-09-23,P000966,WholeFoods Snack Pack,1,29.6,0.0,2.69,1,US
2024-09-23,P000988,Samsung Monitor,1,2632.53,0.0,282.06,1,EU
2024-09-23,P001011,Lenovo Tablet,1,1157.61,0.0,124.03,1,EU
2024-09-23,P001011,Lenovo Tablet,1,1080.09,51.68,98.19,1,US
2024-09-23,P001012,Nivea Cream,1,45.89,0.84,4.92,1,UK
2024-09-23,P001024,Sony Camera,1,760.13,0.0,69.1,1,US
2024-09-23,P001030,NaturesBest Cheese,4,41.54,0.95,4.45,2,UK
2024-09-23,P001031,WalgreensBrand Pain Relief,1,136.75,2.54,12.43,1,US
2024-09-23,P001040,IKEA Cookware,1,207.96,0.0,22.28,1,EU
2024-09-23,P001040,IKEA Cookware,1,183.82,18.57,16.71,1,US
2024-09-23,P001041,Gucci Jacket,1,40.06,0.0,4.29,1,UK
2024-09-23,P001042,Panasonic Monitor,1,994.96,18.13,106.6,1,UK
2024-09-23,P001050,HP Camera,1,571.67,10.42,61.25,1,EU
2024-09-23,P001057,Uniqlo Jacket,1,93.21,4.38,9.99,1,EU
2024-09-23,P001070,TraderJoes Snack Pack,1,11.04,0.0,1.18,1,EU
2024-09-23,P001086,KrogerBrand Milk,2,48.9,0.0,7.46,1,AU
2024-09-23,P001086,KrogerBrand Milk,1,23.21,0.0,2.49,1,EU
2024-09-23,P001099,KrogerBrand Cheese,1,35.43,0.0,3.22,1,US
2024-09-23,P001111,Lego Action Figure,1,121.95,0.0,11.09,1,US
2024-09-23,P001135,Hamilton Beach Vacuum,2,1317.12,24.0,141.12,1,UK
2024-09-23,P001137,Adidas Sunglasses,1,35.58,0.0,5.43,1,AU
2024-09-23,P001155,NaturesBest Cheese,2,62.97,4.65,5.72,2,US
2024-09-23,P001160,Hamilton Beach Table,3,695.34,12.67,74.5,1,EU
2024-09-23,P001168,Dell Monitor,1,415.28,0.0,37.75,1,US
2024-09-23,P001174,Philips Chair,6,4233.84,12.0,645.84,2,IN
2024-09-23,P001184,H&M Bag,1,330.0,0.0,30.0,1,US
2024-09-23,P001197,WholeFoods Snack Pack,1,30.71,0.0,2.79,1,US
2024-09-24,P000008,KrogerBrand Snack Pack,3,177.0,0.0,27.0,1,IN
2024-09-24,P000010,TraderJoes Cereal,1,54.88,1.0,5.88,1,UK
2024-09-24,P000015,Johnson&Johnson Pacifier,1,231.28,4.0,35.28,1,AU
2024-09-24,P000035,Yonex Running Shoes,1,467.83,0.0,71.36,1,IN
2024-09-24,P000035,Yonex Running Shoes,1,444.05,0.0,47.58,1,UK
2024-09-24,P000037,CVSBrand First Aid Kit,1,181.91,0.0,27.75,1,IN
2024-09-24,P000068,Dell Monitor,1,3540.0,0.0,540.0,1,IN
2024-09-24,P000079,Sephora Mascara,1,186.22,17.53,28.41,1,IN
2024-09-24,P000081,NaturesBest Cheese,1,59.0,0.0,9.0,1,IN
2024-09-24,P000103,Hamilton Beach Vacuum,1,171.14,16.98,18.34,1,EU
2024-09-24,P000112,Pedigree Pet Bed,1,127.72,0.0,19.48,1,IN
2024-09-24,P000117,TraderJoes Juice,1,53.2,2.5,5.7,1,UK
2024-09-24,P000117,TraderJoes Juice,5,275.0,0.0,25.0,1,US
2024-09-24,P000160,Sephora Lipstick,1,40.26,0.0,4.31,1,EU
2024-09-24,P000171,Adidas Jacket,1,75.17,3.35,11.47,1,AU
2024-09-24,P000179,CVSBrand Bandages,1,196.92,3.59,21.1,1,UK
2024-09-24,P000191,Nike Yoga Mat,1,212.56,0.0,22.77,1,UK
2024-09-24,P000193,GenericBrandB Umbrella,1,275.0,0.0,25.0,1,US
2024-09-24,P000202,Penguin Cookbook,1,53.9,1.0,4.9,1,US
2024-09-24,P000206,Panasonic Camera,1,3540.0,0.0,540.0,1,AU
2024-09-24,P000206,Panasonic Camera,1,3540.0,0.0,540.0,1,IN
2024-09-24,P000219,Adidas Bag,2,604.8,60.0,64.8,1,UK
2024-09-24,P000224,Panasonic Speaker,1,1569.89,0.0,142.72,1,US
2024-09-24,P000233,Nike Shirt,1,92.97,1.69,9.96,1,EU
2024-09-24,P000237,Dell Laptop,1,1557.78,26.94,237.63,1,IN
2024-09-24,P000241,Bosch Oil Filter,1,163.38,7.29,24.92,1,AU
2024-09-24,P000256,IKEA Vacuum,1,114.53,0.0,12.27,1,EU
2024-09-24,P000258,Under Armour Jacket,1,336.3,15.0,51.3,1,AU
2024-09-24,P000266,LG Headphones,1,3360.0,0.0,360.0,1,EU
2024-09-24,P000276,Philips Camera,1,3292.8,60.0,352.8,1,EU
2024-09-24,P000280,Panasonic Phone,2,1967.06,0.0,210.76,2,UK
2024-09-24,P000295,Apple Laptop,1,1537.56,0.0,139.78,1,US
2024-09-24,P000301,Nike Shirt,1,336.0,0.0,36.0,1,UK
2024-09-24,P000311,Under Armour Dress,1,166.77,7.98,15.16,1,US
2024-09-24,P000334,Samsung Microwave,1,297.84,28.05,45.43,1,AU
2024-09-24,P000361,Lenovo Camera,1,675.47,67.01,72.37,1,EU
2024-09-24,P000374,Under Armour Dress,1,127.42,0.0,19.44,1,IN
2024-09-24,P000374,Under Armour Dress,1,120.94,0.0,12.96,1,UK
2024-09-24,P000378,WalgreensBrand First Aid Kit,1,224.0,0.0,24.0,1,EU
2024-09-24,P000379,NaturesBest Milk,1,53.77,2.4,8.2,1,IN
2024-09-24,P000397,Bose Camera,1,1933.57,0.0,207.17,1,UK
2024-09-24,P000419,NaturesBest Juice,1,40.3,0.0,4.32,1,UK
2024-09-24,P000421,H&M Watch,1,268.03,12.6,28.72,1,EU
2024-09-24,P000436,Adidas Helmet,1,75.45,7.62,6.86,1,US
2024-09-24,P000452,NaturesBest Juice,1,31.58,0.55,4.82,1,IN
2024-09-24,P000462,IKEA Chair,1,2193.41,0.0,334.59,1,AU
2024-09-24,P000468,Yonex Football,1,86.34,0.0,9.25,1,EU
2024-09-24,P000473,GenericBrandA Flashlight,1,67.83,0.0,7.27,1,UK
2024-09-24,P000482,Apple Monitor,1,113.59,5.34,12.17,1,UK
2024-09-24,P000490,WholeFoods Snack Pack,2,81.55,0.0,7.41,1,US
2024-09-24,P000499,HP Speaker,1,3292.2,210.0,502.2,1,IN
2024-09-24,P000503,Panasonic Speaker,1,398.18,0.0,42.66,1,UK
2024-09-24,P000504,Philips Chair,1,602.79,26.89,91.95,1,IN
2024-09-24,P000504,Philips Chair,1,561.92,26.89,51.08,1,US
2024-09-24,P000508,Dove Shampoo,1,48.2,0.0,4.38,1,US
2024-09-24,P000522,Yonex Helmet,1,439.04,8.0,47.04,1,UK
2024-09-24,P000528,Ashley Bed,1,2360.0,0.0,360.0,1,AU
2024-09-24,P000533,Nike Running Shoes,2,910.79,0.0,138.93,1,IN
2024-09-24,P000537,IKEA Bookshelf,1,2240.0,0.0,240.0,1,EU
2024-09-24,P000548,Samsung Speaker,1,3192.0,150.0,342.0,1,EU
2024-09-24,P000548,Samsung Speaker,1,3300.0,0.0,300.0,1,US
2024-09-24,P000549,Under Armour Sunglasses,1,312.48,21.0,33.48,1,EU
2024-09-24,P000550,Apple Headphones,1,297.17,44.44,45.33,1,IN
2024-09-24,P000551,Nike Bag,1,289.34,0.0,26.3,1,US
2024-09-24,P000553,Philips Blender,1,181.88,3.31,19.49,1,EU
2024-09-24,P000561,Prada Jacket,1,50.18,0.91,5.38,1,UK
2024-09-24,P000562,Philips Camera,1,1693.44,79.58,181.44,1,UK
2024-09-24,P000565,Under Armour Sunglasses,1,317.71,0.0,34.04,1,EU
2024-09-24,P000567,GenericBrandB Umbrella,1,187.14,3.24,28.55,1,IN
2024-09-24,P000576,Prada Bag,1,336.0,0.0,36.0,1,UK
2024-09-24,P000576,Prada Bag,1,330.0,0.0,30.0,1,US
2024-09-24,P000582,Samsung Speaker,1,691.22,12.82,62.84,1,US
2024-09-24,P000583,Bose Camera,2,3283.54,187.13,351.80999999999995,2,UK
2024-09-24,P000596,Gucci Shoes,1,346.92,6.0,52.92,1,IN
2024-09-24,P000608,Hamilton Beach Cookware,1,515.1,0.0,46.83,1,US
2024-09-24,P000612,Hasbro Board Game,1,30.71,1.44,3.29,1,UK
2024-09-24,P000613,Mattel LEGO Set,1,59.83,2.67,9.13,1,AU
2024-09-24,P000621,Ashley Wardrobe,1,1376.87,0.0,125.17,1,US
2024-09-24,P000635,Dove Lipstick,1,101.34,1.75,15.46,1,IN
2024-09-24,P000637,TraderJoes Snack Pack,1,53.1,5.0,8.1,1,IN
2024-09-24,P000644,Samsung Laptop,2,1263.33,0.0,192.71,1,AU
2024-09-24,P000646,Mobil Oil Filter,1,156.79,0.0,16.8,1,UK
2024-09-24,P000664,WholeFoods Juice,3,48.51,0.9,4.41,1,US
2024-09-24,P000666,Uniqlo Sunglasses,1,233.76,0.0,21.25,1,US
2024-09-24,P000671,Dell Monitor,1,562.88,0.0,85.86,1,IN
2024-09-24,P000671,Dell Monitor,1,534.26,0.0,57.24,1,UK
2024-09-24,P000674,Prada Sunglasses,1,103.77,4.63,15.83,1,AU
2024-09-24,P000678,NaturesBest Cheese,2,110.0,0.0,10.0,1,US
2024-09-24,P000683,NaturesBest Cheese,1,56.0,0.0,6.0,1,EU
2024-09-24,P000686,HP Monitor,1,3300.0,0.0,300.0,1,US
2024-09-24,P000688,Under Armour Shirt,1,151.61,15.04,16.24,1,UK
2024-09-24,P000693,Samsung Monitor,1,3292.8,60.0,352.8,1,EU
2024-09-24,P000698,LG Speaker,1,1930.72,0.0,175.52,1,US
2024-09-24,P000721,Pampers Baby Bottle,1,63.62,0.0,5.78,1,US
2024-09-24,P000725,Purina Dog Food,1,30.37,0.0,4.63,1,IN
2024-09-24,P000734,HarperCollins Biography,1,33.0,0.61,3.0,1,US
2024-09-24,P000736,Dove Foundation,1,220.0,0.0,20.0,1,US
2024-09-24,P000753,Pilot Stapler,1,54.44,0.0,5.83,1,EU
2024-09-24,P000755,Adidas Jacket,1,220.3,26.82,23.6,1,UK
2024-09-24,P000755,Adidas Jacket,1,233.57,11.18,21.23,1,US
2024-09-24,P000756,Bose Laptop,1,821.57,0.0,125.32,1,IN
2024-09-24,P000757,Ashley Bed,1,2240.0,0.0,240.0,1,UK
2024-09-24,P000758,IKEA Cookware,1,231.83,0.0,24.84,1,UK
2024-09-24,P000764,LG Speaker,1,3540.0,0.0,540.0,1,IN
2024-09-24,P000769,Adidas Bag,1,329.66,5.7,50.29,1,IN
2024-09-24,P000771,Kenwood Vacuum,1,658.56,12.0,70.56,1,EU
2024-09-24,P000771,Kenwood Vacuum,1,693.84,12.0,105.84,1,IN
2024-09-24,P000775,NaturesBest Cereal,2,31.88,0.58,3.42,1,EU
2024-09-24,P000778,The Body Shop Perfume,1,170.36,0.0,25.99,1,AU
2024-09-24,P000793,Levi's Shirt,1,119.92,0.0,10.9,1,US
2024-09-24,P000803,Instant Pot Knife Set,2,416.0,0.0,63.46,1,IN
2024-09-24,P000805,Uniqlo Shoes,2,121.39,3.93,13.0,2,EU
2024-09-24,P000813,Philips Blender,1,505.75,0.0,54.19,1,UK
2024-09-24,P000817,HP Tablet,1,1216.01,58.18,110.55,1,US
2024-09-24,P000824,Nike Bag,1,336.0,0.0,36.0,1,UK
2024-09-24,P000833,KrogerBrand Chocolate,1,13.5,0.0,1.23,1,US
2024-09-24,P000836,KrogerBrand Milk,1,14.86,0.66,2.27,1,AU
2024-09-24,P000849,Puma Dress,1,47.7,0.0,7.28,1,AU
2024-09-24,P000849,Puma Dress,1,47.7,0.0,7.28,1,IN
2024-09-24,P000873,Nike Dress,1,220.4,20.75,33.62,1,IN
2024-09-24,P000873,Nike Dress,1,227.79,4.15,24.41,1,UK
2024-09-24,P000883,KrogerBrand Milk,1,56.05,2.5,8.55,1,IN
2024-09-24,P000886,BIC Notebook,1,24.25,0.0,2.6,1,UK
2024-09-24,P000889,KrogerBrand Cereal,1,54.88,1.0,5.88,1,EU
2024-09-24,P000889,KrogerBrand Cereal,2,104.5,5.0,9.5,1,US
2024-09-24,P000891,NaturesBest Juice,1,37.04,0.0,3.37,1,US
2024-09-24,P000896,WholeFoods Chocolate,1,56.0,0.0,6.0,1,EU
2024-09-24,P000911,Panasonic Headphones,1,3300.0,0.0,300.0,1,US
2024-09-24,P000916,Apple Speaker,1,470.68,0.0,50.43,1,UK
2024-09-24,P000923,Bose Tablet,1,3033.79,56.29,275.8,1,US
2024-09-24,P000925,Philips Monitor,2,7080.0,0.0,1080.0,1,IN
2024-09-24,P000926,Uniqlo Bag,1,166.3,0.0,25.37,1,IN
2024-09-24,P000948,Random House Comic Book,1,56.05,2.5,8.55,1,AU
2024-09-24,P000962,Samsung Washing Machine,1,2655.0,250.0,405.0,1,AU
2024-09-24,P000962,Samsung Washing Machine,1,2950.0,0.0,450.0,1,IN
2024-09-24,P000974,Gucci Sunglasses,2,420.81,9.14,64.19,2,IN
2024-09-24,P000994,Bose Phone,2,984.53,22.95,89.5,2,US
2024-09-24,P001002,Pampers Stroller,2,374.97,0.0,34.09,1,US
2024-09-24,P001003,NaturesBest Juice,1,10.38,0.19,0.94,1,US
2024-09-24,P001015,GenericBrandA Gift Card,1,275.0,0.0,25.0,1,US
2024-09-24,P001024,Sony Camera,1,760.13,0.0,69.1,1,US
2024-09-24,P001030,NaturesBest Cheese,2,21.32,0.95,3.25,1,AU
2024-09-24,P001030,NaturesBest Cheese,1,9.59,0.95,1.03,1,UK
2024-09-24,P001034,Hamilton Beach Chair,1,96.54,0.0,8.78,1,US
2024-09-24,P001044,Ashley Bed,1,2360.0,0.0,360.0,1,AU
2024-09-24,P001046,NaturesBest Cereal,1,42.18,0.0,4.52,1,UK
2024-09-24,P001049,Mattel Doll,1,212.8,10.0,22.8,1,EU
2024-09-24,P001065,Philips Monitor,1,457.89,8.34,49.06,1,UK
2024-09-24,P001075,Lenovo Phone,1,2856.0,450.0,306.0,1,UK
2024-09-24,P001083,H&M Jacket,1,212.78,0.0,19.34,1,US
2024-09-24,P001084,GE Refrigerator,1,2626.5,47.86,281.41,1,EU
2024-09-24,P001097,LG Camera,1,3360.0,0.0,360.0,1,UK
2024-09-24,P001099,KrogerBrand Cheese,1,34.73,0.64,3.16,1,US
2024-09-24,P001104,HP Laptop,1,628.76,10.87,95.91,1,IN
2024-09-24,P001112,L'Oreal Lipstick,2,472.0,0.0,72.0,2,IN
2024-09-24,P001133,Hamilton Beach Lamp,2,1345.2,60.0,205.2,1,IN
2024-09-24,P001146,CVSBrand First Aid Kit,1,101.6,0.0,10.89,1,UK
2024-09-24,P001162,Puma Helmet,1,189.14,3.27,28.85,1,IN
2024-09-24,P001164,Prada Shoes,1,103.05,0.0,9.37,1,US
2024-09-24,P001181,IKEA Blender,1,222.5,0.0,20.23,1,US
2024-09-24,P001186,KrogerBrand Chocolate,1,56.05,2.5,8.55,1,IN
2024-09-24,P001190,Nike Shoes,1,336.0,0.0,36.0,1,UK
2024-09-24,P001194,NaturesBest Snack Pack,1,35.85,0.0,3.84,1,EU
2024-09-25,P000006,Hasbro Action Figure,1,220.0,0.0,20.0,1,US
2024-09-25,P000008,KrogerBrand Snack Pack,2,104.5,5.0,9.5,1,US
2024-09-25,P000009,Funko Board Game,1,84.03,1.56,7.64,1,US
2024-09-25,P000021,Samsung Monitor,1,331.97,0.0,50.64,1,IN
2024-09-25,P000028,Philips Tablet,1,569.35,0.0,51.76,1,US
2024-09-25,P000046,Prada Watch,1,183.53,0.0,19.66,1,UK
2024-09-25,P000066,Under Armour Shoes,1,66.3,0.0,10.11,1,IN
2024-09-25,P000078,WalgreensBrand Pain Relief,2,325.37,5.93,34.86,1,UK
2024-09-25,P000105,LG Monitor,1,3540.0,0.0,540.0,1,IN
2024-09-25,P000114,Sony Headphones,1,3300.0,0.0,300.0,1,US
2024-09-25,P000121,WalgreensBrand First Aid Kit,1,215.6,4.0,19.6,1,US
2024-09-25,P000125,KrogerBrand Cheese,6,103.42,1.92,9.4,1,US
2024-09-25,P000141,WalgreensBrand Pain Relief,3,232.69,28.85,21.15,1,US
2024-09-25,P000166,H&M Dress,1,26.51,0.0,2.41,1,US
2024-09-25,P000183,Philips Table,1,166.73,3.09,15.16,1,US
2024-09-25,P000189,Lenovo Headphones,1,1145.13,21.25,104.1,1,US
2024-09-25,P000195,Gucci Jacket,1,339.31,0.0,51.76,1,IN
2024-09-25,P000228,NaturesBest Chocolate,1,47.41,0.0,7.23,1,IN
2024-09-25,P000246,Bose Camera,2,921.03,91.37,98.68,1,UK
2024-09-25,P000261,Samsung Camera,1,675.19,0.0,61.38,1,US
2024-09-25,P000267,TraderJoes Cereal,1,55.0,0.0,5.0,1,US
2024-09-25,P000285,Whirlpool Toaster,1,1263.85,23.03,135.41,1,UK
2024-09-25,P000294,Levi's Shirt,1,201.15,0.0,30.68,1,IN
2024-09-25,P000300,Kenwood Table,2,347.31,6.44,31.57,1,US
2024-09-25,P000301,Nike Shirt,1,329.22,21.0,50.22,1,IN
2024-09-25,P000328,TraderJoes Chocolate,3,20.66,0.0,2.21,1,EU
2024-09-25,P000335,Zara Dress,1,139.94,0.0,14.99,1,EU
2024-09-25,P000342,Philips Phone,1,2640.17,45.66,402.74,1,AU
2024-09-25,P000342,Philips Phone,2,5280.33,91.32,805.47,1,IN
2024-09-25,P000342,Philips Phone,2,4520.52,456.62,410.96,1,US
2024-09-25,P000361,Lenovo Camera,1,712.99,33.51,76.39,1,UK
2024-09-25,P000363,Apple Speaker,1,2219.94,104.32,237.85,1,EU
2024-09-25,P000374,Under Armour Dress,1,114.67,10.8,17.49,1,AU
2024-09-25,P000384,Levi's Shoes,1,188.22,8.85,20.17,1,UK
2024-09-25,P000384,Levi's Shoes,1,190.7,3.54,17.34,1,US
2024-09-25,P000401,Mattel Doll,1,224.0,0.0,24.0,1,EU
2024-09-25,P000402,Husqvarna Hose,1,199.86,13.43,21.41,1,UK
2024-09-25,P000431,Nike Shoes,1,118.71,5.3,18.11,1,IN
2024-09-25,P000453,Dell Tablet,1,2295.56,42.59,208.69,1,US
2024-09-25,P000462,IKEA Chair,1,2193.41,0.0,334.59,1,AU
2024-09-25,P000473,GenericBrandA Flashlight,1,67.83,0.0,7.27,1,EU
2024-09-25,P000481,Sony Speaker,1,2221.16,40.47,237.98,1,UK
2024-09-25,P000482,Apple Monitor,1,113.37,10.68,17.29,1,IN
2024-09-25,P000491,Bose Tablet,2,6585.6,120.0,705.6,1,UK
2024-09-25,P000499,HP Speaker,2,7080.0,0.0,1080.0,1,AU
2024-09-25,P000501,Levi's Bag,1,79.54,1.38,12.13,1,IN
2024-09-25,P000534,WholeFoods Cereal,1,15.62,0.0,1.42,1,US
2024-09-25,P000536,Lenovo Speaker,1,3050.96,0.0,326.89,1,UK
2024-09-25,P000539,Uniqlo Watch,1,111.13,11.03,11.91,1,UK
2024-09-25,P000544,WholeFoods Cheese,1,25.05,0.0,2.68,1,UK
2024-09-25,P000557,Johnson&Johnson Vitamins,2,313.25,13.97,47.78,1,IN
2024-09-25,P000559,LG Tablet,1,1090.73,0.0,166.38,1,IN
2024-09-25,P000562,Philips Camera,1,1663.2,79.58,151.2,1,US
2024-09-25,P000566,Bose Monitor,1,2480.62,0.0,265.78,1,EU
2024-09-25,P000569,Kenwood Blender,1,184.01,18.59,16.73,1,US
2024-09-25,P000571,Levi's Bag,1,346.92,6.0,52.92,1,IN
2024-09-25,P000583,Bose Camera,1,1711.63,31.19,183.39,1,UK
2024-09-25,P000596,Gucci Shoes,2,708.0,0.0,108.0,1,AU
