transaction_id,cancel_date,reason
tx2172729,2023-04-25 04:08:41,fraud
tx2172780,2023-04-24 06:04:07,payment_failure
tx2172897,2023-04-25 17:02:44,payment_failure
tx2172986,2023-04-25 21:55:00,customer_request
tx2173059,2023-04-24 20:56:31,fraud
tx2173212,2023-04-27 21:47:53,payment_failure
tx2173240,2023-04-26 09:45:32,fraud
tx2173259,2023-04-27 17:54:45,payment_failure
tx2173382,2023-04-27 01:38:52,fraud
tx2173410,2023-04-26 17:25:29,customer_request
tx2173543,2023-04-26 22:38:39,customer_request
tx2173614,2023-04-27 05:38:57,payment_failure
tx2173841,2023-04-29 19:08:02,payment_failure
tx2174144,2023-05-01 21:43:24,customer_request
tx2174239,2023-04-29 05:35:19,customer_request
tx2174243,2023-04-29 23:47:18,payment_failure
tx2174345,2023-05-01 04:02:42,fraud
tx2174405,2023-04-30 11:31:07,fraud
tx2174867,2023-05-03 09:10:10,payment_failure
tx2174902,2023-05-04 03:25:31,customer_request
tx2174926,2023-05-02 07:56:53,payment_failure
tx2175147,2023-05-05 21:55:07,payment_failure
tx2175192,2023-05-04 14:51:00,fraud
tx2175294,2023-05-04 05:30:25,payment_failure
tx2175377,2023-05-06 06:18:01,fraud
tx2175384,2023-05-05 15:24:30,fraud
tx2175628,2023-05-05 00:43:08,fraud
tx2175873,2023-05-07 10:32:51,payment_failure
tx2176044,2023-05-07 12:54:43,payment_failure
tx2176117,2023-05-09 17:13:56,fraud
tx2176238,2023-05-08 16:06:12,payment_failure
tx2176315,2023-05-09 18:00:20,customer_request
tx2176333,2023-05-10 14:59:28,customer_request
tx2176689,2023-05-10 02:20:59,payment_failure
tx2176709,2023-05-10 00:05:59,fraud
tx2176765,2023-05-11 17:20:30,fraud
tx2176800,2023-05-11 22:40:26,fraud
tx2176922,2023-05-13 05:51:29,fraud
tx2176994,2023-05-13 01:48:39,customer_request
tx2177215,2023-05-12 01:42:09,fraud
tx2177261,2023-05-12 13:42:59,customer_request
tx2177278,2023-05-14 15:18:04,payment_failure
tx2177285,2023-05-13 08:00:07,payment_failure
tx2177361,2023-05-14 12:42:29,fraud
tx2177382,2023-05-14 12:59:26,fraud
tx2177435,2023-05-13 16:12:31,payment_failure
tx2177528,2023-05-14 05:01:55,payment_failure
tx2177558,2023-05-13 14:10:47,payment_failure
tx2177567,2023-05-14 12:02:13,customer_request
tx2177584,2023-05-15 06:24:27,fraud
tx2177642,2023-05-14 09:26:15,fraud
tx2177680,2023-05-16 10:20:21,fraud
tx2177729,2023-05-14 05:28:02,customer_request
tx2177998,2023-05-16 04:31:03,payment_failure
tx2178105,2023-05-17 12:17:36,customer_request
tx2178421,2023-05-19 00:14:48,customer_request
tx2178491,2023-05-18 19:46:38,customer_request
tx2178525,2023-05-17 17:54:32,fraud
tx2178800,2023-05-20 06:08:54,payment_failure
tx2178803,2023-05-20 10:10:36,payment_failure
tx2178853,2023-05-20 13:28:11,payment_failure
tx2178908,2023-05-20 07:47:25,customer_request
tx2179235,2023-05-22 03:39:11,customer_request
tx2179270,2023-05-22 22:55:44,payment_failure
tx2179442,2023-05-22 05:00:10,payment_failure
tx2179575,2023-05-22 03:03:21,payment_failure
tx2179758,2023-05-23 13:42:35,payment_failure
tx2179771,2023-05-24 15:17:33,customer_request
tx2179918,2023-05-23 00:13:43,fraud
tx2179969,2023-05-24 02:06:36,fraud
tx2179979,2023-05-24 01:31:53,fraud
tx2180030,2023-05-25 23:10:51,customer_request
tx2180072,2023-05-24 01:39:01,fraud
tx2180206,2023-05-26 05:09:47,fraud
tx2180215,2023-05-25 20:34:53,payment_failure
tx2180380,2023-05-25 22:35:01,fraud
tx2180446,2023-05-27 16:56:24,customer_request
tx2180501,2023-05-28 21:44:58,customer_request
tx2180513,2023-05-28 12:55:52,fraud
tx2180612,2023-05-26 04:54:28,customer_request
tx2180696,2023-05-27 14:09:25,fraud
tx2180720,2023-05-27 18:39:27,fraud
tx2180760,2023-05-28 01:12:54,customer_request
tx2180795,2023-05-27 15:33:55,customer_request
tx2180976,2023-05-30 18:03:47,fraud
tx2181124,2023-05-30 22:17:11,payment_failure
tx2181242,2023-05-29 08:22:24,payment_failure
tx2181593,2023-06-01 22:12:45,customer_request
tx2181625,2023-06-01 09:09:11,payment_failure
tx2181730,2023-06-01 09:03:53,customer_request
tx2181862,2023-06-02 22:09:12,fraud
tx2181986,2023-06-04 17:59:06,customer_request
tx2181988,2023-06-02 05:54:28,customer_request
tx2182098,2023-06-04 16:59:17,customer_request
tx2182114,2023-06-03 07:13:47,payment_failure
tx2182477,2023-06-05 05:39:26,payment_failure
tx2182706,2023-06-06 10:51:09,fraud
tx2182787,2023-06-07 13:53:31,customer_request
tx2182851,2023-06-06 21:46:13,payment_failure
tx2182878,2023-06-06 10:33:00,customer_request
tx2182901,2023-06-06 07:56:12,fraud
tx2182954,2023-06-07 11:21:25,customer_request
tx2183649,2023-06-09 14:04:29,customer_request
tx2183711,2023-06-10 08:40:45,customer_request
tx2183714,2023-06-10 17:13:22,customer_request
tx2183813,2023-06-12 10:15:56,customer_request
tx2183836,2023-06-11 15:46:11,payment_failure
tx2183921,2023-06-12 14:48:07,fraud
tx2183923,2023-06-11 07:24:16,fraud
tx2184151,2023-06-13 04:46:03,customer_request
tx2184170,2023-06-12 13:28:55,payment_failure
tx2184222,2023-06-13 13:36:23,customer_request
tx2184522,2023-06-14 16:00:53,payment_failure
tx2184590,2023-06-13 22:14:43,customer_request
tx2184617,2023-06-14 17:00:20,customer_request
tx2184669,2023-06-15 18:31:13,fraud
tx2184683,2023-06-14 08:17:11,fraud
tx2184804,2023-06-14 10:32:36,customer_request
tx2184822,2023-06-14 01:28:39,customer_request
tx2185295,2023-06-19 19:30:05,fraud
tx2185333,2023-06-19 06:16:08,fraud
tx2185367,2023-06-17 04:27:18,customer_request
tx2185656,2023-06-20 10:18:06,fraud
tx2185692,2023-06-20 13:45:06,customer_request
tx2185728,2023-06-18 05:12:47,fraud
tx2186078,2023-06-21 18:13:22,customer_request
tx2186092,2023-06-21 21:29:35,fraud
tx2186289,2023-06-24 11:38:10,payment_failure
tx2186335,2023-06-23 23:54:04,fraud
tx2186343,2023-06-22 04:53:16,customer_request
tx2186404,2023-06-25 18:36:07,fraud
tx2186492,2023-06-24 05:18:21,payment_failure
tx2186632,2023-06-26 13:25:42,fraud
tx2186659,2023-06-25 17:40:19,fraud
tx2186666,2023-06-24 08:07:14,payment_failure
tx2186712,2023-06-24 18:11:19,fraud
tx2186758,2023-06-26 23:53:01,customer_request
tx2186763,2023-06-24 23:52:40,fraud
tx2186829,2023-06-26 17:24:30,fraud
tx2187053,2023-06-27 06:28:31,payment_failure
tx2187107,2023-06-27 10:22:53,payment_failure
tx2187118,2023-06-27 13:23:02,customer_request
tx2187135,2023-06-27 17:31:24,fraud
tx2187152,2023-06-26 21:31:20,fraud
tx2187225,2023-06-26 12:35:11,payment_failure
tx2187241,2023-06-26 20:05:19,payment_failure
tx2187348,2023-06-27 00:35:35,customer_request
tx2187405,2023-06-28 00:06:51,fraud
tx2187430,2023-06-27 04:19:45,fraud
tx2187505,2023-06-29 07:38:17,customer_request
tx2187673,2023-06-30 14:29:44,fraud
tx2187686,2023-07-01 20:01:22,payment_failure
tx2187728,2023-06-30 22:55:29,customer_request
tx2187760,2023-07-01 07:49:01,customer_request
tx2187773,2023-06-29 04:17:39,payment_failure
tx2187847,2023-07-01 05:12:36,customer_request
tx2187904,2023-07-02 16:01:40,customer_request
tx2188135,2023-07-03 16:18:33,payment_failure
tx2188263,2023-07-02 14:42:28,customer_request
tx2188286,2023-07-03 21:31:12,fraud
tx2188612,2023-07-05 13:16:35,customer_request
tx2188641,2023-07-03 10:41:42,payment_failure
tx2188683,2023-07-05 02:14:19,payment_failure
tx2189029,2023-07-06 18:06:37,fraud
tx2189039,2023-07-06 05:49:05,customer_request
tx2189285,2023-07-09 23:15:11,payment_failure
tx2189308,2023-07-09 01:32:31,customer_request
tx2189625,2023-07-11 23:10:57,payment_failure
tx2189698,2023-07-09 22:47:20,customer_request
tx2189876,2023-07-10 21:09:49,payment_failure
tx2189988,2023-07-12 05:43:57,payment_failure
tx2189998,2023-07-11 23:12:29,fraud
tx2190110,2023-07-11 14:38:26,customer_request
tx2190202,2023-07-13 05:32:27,fraud
tx2190373,2023-07-12 03:23:08,customer_request
tx2190393,2023-07-14 11:20:30,payment_failure
tx2190434,2023-07-14 04:36:28,payment_failure
tx2190575,2023-07-14 02:33:27,customer_request
tx2190841,2023-07-15 06:49:48,fraud
tx2190881,2023-07-16 02:36:06,customer_request
tx2190989,2023-07-18 03:19:57,payment_failure
tx2191130,2023-07-18 03:33:02,customer_request
tx2191356,2023-07-17 18:29:21,fraud
tx2191471,2023-07-19 22:29:18,payment_failure
tx2191520,2023-07-18 16:48:02,customer_request
tx2191554,2023-07-19 11:26:00,payment_failure
tx2191633,2023-07-21 23:29:53,fraud
tx2191737,2023-07-22 01:45:08,customer_request
tx2191756,2023-07-20 03:05:13,payment_failure
tx2191911,2023-07-23 13:06:04,fraud
tx2192036,2023-07-21 17:54:43,payment_failure
tx2192257,2023-07-22 01:52:59,payment_failure
tx2192280,2023-07-22 14:01:58,fraud
tx2192290,2023-07-25 18:45:10,fraud
tx2192304,2023-07-23 16:51:17,payment_failure
tx2192317,2023-07-25 13:43:10,payment_failure
tx2192341,2023-07-23 18:47:48,fraud
tx2192424,2023-07-23 05:31:16,fraud
tx2192990,2023-07-27 04:22:29,payment_failure
tx2193027,2023-07-28 17:03:08,fraud
tx2193140,2023-07-29 11:03:35,payment_failure
tx2193158,2023-07-28 01:52:33,fraud
tx2193176,2023-07-29 13:49:33,payment_failure
tx2193352,2023-07-31 20:59:29,payment_failure
tx2193370,2023-07-31 06:40:35,fraud
tx2193407,2023-07-31 03:13:04,payment_failure
tx2193718,2023-07-30 01:52:08,fraud
tx2193730,2023-07-31 08:08:15,payment_failure
tx2193756,2023-08-02 11:25:51,customer_request
tx2193830,2023-08-02 11:54:13,payment_failure
tx2193879,2023-08-01 04:30:39,customer_request
tx2193982,2023-08-03 11:09:26,customer_request
tx2194077,2023-08-04 12:34:56,fraud
tx2194100,2023-08-04 18:16:54,payment_failure
tx2194351,2023-08-05 07:30:09,customer_request
tx2194401,2023-08-04 01:49:35,fraud
tx2194502,2023-08-05 02:57:05,payment_failure
tx2194635,2023-08-05 04:21:59,payment_failure
tx2194649,2023-08-07 19:13:57,payment_failure
tx2194721,2023-08-05 23:37:31,customer_request
tx2194731,2023-08-07 17:11:52,fraud
tx2194820,2023-08-08 07:25:42,customer_request
tx2194885,2023-08-07 18:56:20,customer_request
tx2194915,2023-08-06 05:52:54,customer_request
tx2195112,2023-08-08 02:06:06,customer_request
tx2195213,2023-08-09 08:58:29,customer_request
tx2195283,2023-08-10 16:21:34,customer_request
tx2195312,2023-08-10 23:19:18,customer_request
tx2195381,2023-08-09 22:48:58,customer_request
tx2195453,2023-08-11 07:24:00,fraud
tx2195489,2023-08-12 22:19:28,payment_failure
tx2195667,2023-08-13 05:58:32,customer_request
tx2195729,2023-08-12 20:35:49,payment_failure
tx2195931,2023-08-12 10:51:02,customer_request
tx2195964,2023-08-14 08:44:34,payment_failure
tx2196517,2023-08-16 16:31:39,customer_request
tx2196558,2023-08-18 22:34:21,fraud
tx2196589,2023-08-18 08:07:18,fraud
tx2196596,2023-08-17 03:08:35,customer_request
tx2196623,2023-08-18 04:39:46,fraud
tx2196667,2023-08-16 08:05:58,payment_failure
tx2196708,2023-08-18 21:02:21,customer_request
tx2197127,2023-08-19 03:12:51,customer_request
tx2197532,2023-08-21 08:41:13,customer_request
tx2197650,2023-08-23 15:44:14,payment_failure
tx2197699,2023-08-24 21:09:11,fraud
tx2197717,2023-08-24 08:59:31,customer_request
tx2198051,2023-08-25 13:21:19,customer_request
tx2198100,2023-08-26 22:54:06,payment_failure
tx2198133,2023-08-28 12:02:34,payment_failure
tx2198276,2023-08-28 01:52:29,payment_failure
tx2198362,2023-08-29 03:17:10,payment_failure
tx2198612,2023-08-28 01:49:06,fraud
tx2198652,2023-08-29 03:10:50,customer_request
tx2198693,2023-08-30 00:47:54,payment_failure
tx2198893,2023-08-31 04:09:05,customer_request
tx2199025,2023-09-02 17:23:39,customer_request
tx2199138,2023-09-01 19:34:33,fraud
tx2199197,2023-09-01 21:51:22,fraud
tx2199274,2023-09-03 06:47:23,fraud
tx2199423,2023-09-05 12:08:19,customer_request
tx2199522,2023-09-03 23:13:50,customer_request
tx2199546,2023-09-04 06:51:29,fraud
tx2199555,2023-09-03 17:16:52,customer_request
tx2199722,2023-09-05 08:50:09,payment_failure
tx2199728,2023-09-05 18:29:52,customer_request
tx2199972,2023-09-07 10:24:18,customer_request
tx2200020,2023-09-08 12:28:26,fraud
tx2200151,2023-09-10 16:59:26,payment_failure
tx2200233,2023-09-09 19:06:49,payment_failure
tx2200336,2023-09-11 06:33:49,fraud
tx2200413,2023-09-09 09:51:41,payment_failure
tx2200451,2023-09-12 07:16:50,fraud
tx2200552,2023-09-12 00:57:33,customer_request
tx2200707,2023-09-11 05:08:12,payment_failure
tx2200719,2023-09-13 03:23:00,fraud
tx2200752,2023-09-11 20:41:15,payment_failure
tx2200785,2023-09-12 06:14:01,payment_failure
tx2200905,2023-09-13 08:03:09,customer_request
tx2201113,2023-09-16 20:09:55,payment_failure
tx2201182,2023-09-15 10:55:05,payment_failure
tx2201308,2023-09-17 23:59:47,payment_failure
tx2201309,2023-09-16 19:07:45,customer_request
tx2201534,2023-09-17 13:01:31,payment_failure
tx2201642,2023-09-17 05:11:31,customer_request
tx2201699,2023-09-19 18:10:26,fraud
tx2201735,2023-09-18 14:46:29,fraud
tx2201780,2023-09-20 16:46:59,payment_failure
tx2202021,2023-09-21 16:04:45,payment_failure
tx2202191,2023-09-24 04:38:53,payment_failure
tx2202258,2023-09-24 04:57:45,payment_failure
tx2202332,2023-09-24 13:33:17,customer_request
tx2202357,2023-09-23 19:53:55,customer_request
tx2202422,2023-09-24 00:23:17,fraud
tx2202437,2023-09-23 22:03:49,fraud
tx2202445,2023-09-23 07:21:28,fraud
tx2202541,2023-09-24 23:08:36,fraud
tx2202688,2023-09-27 09:14:52,payment_failure
tx2202707,2023-09-25 23:33:39,customer_request
tx2202838,2023-09-26 14:06:41,payment_failure
tx2202971,2023-09-29 14:30:02,payment_failure
tx2203245,2023-09-30 07:53:19,customer_request
tx2203363,2023-10-02 03:57:29,payment_failure
tx2203512,2023-10-01 10:23:24,customer_request
tx2203576,2023-10-02 13:08:23,customer_request
tx2203662,2023-10-02 17:52:49,payment_failure
tx2203879,2023-10-05 13:19:53,customer_request
tx2203916,2023-10-05 09:34:16,customer_request
tx2204143,2023-10-05 02:44:15,payment_failure
tx2204145,2023-10-07 08:03:14,payment_failure
tx2204374,2023-10-07 20:49:06,fraud
tx2204380,2023-10-07 02:51:57,customer_request
tx2204437,2023-10-08 09:05:43,payment_failure
tx2204445,2023-10-09 12:44:34,fraud
tx2204540,2023-10-09 09:48:24,payment_failure
tx2204541,2023-10-10 11:24:51,fraud
tx2204575,2023-10-09 16:42:12,fraud
tx2204680,2023-10-09 00:26:49,fraud
tx2204682,2023-10-08 08:44:23,payment_failure
tx2204878,2023-10-10 19:43:35,customer_request
tx2204920,2023-10-11 14:50:06,payment_failure
tx2204939,2023-10-11 02:26:23,payment_failure
tx2205020,2023-10-11 20:44:44,payment_failure
tx2205056,2023-10-11 16:44:45,fraud
tx2205116,2023-10-12 14:27:20,customer_request
tx2205359,2023-10-13 23:08:35,fraud
tx2205428,2023-10-15 14:37:05,customer_request
tx2205433,2023-10-14 05:08:01,customer_request
tx2205608,2023-10-15 17:11:05,customer_request
tx2205722,2023-10-17 17:26:19,fraud
tx2205850,2023-10-16 11:58:56,customer_request
tx2205868,2023-10-16 07:27:50,customer_request
tx2206063,2023-10-18 17:38:06,payment_failure
tx2206204,2023-10-20 01:58:00,customer_request
tx2206218,2023-10-21 14:38:21,payment_failure
tx2206329,2023-10-21 13:56:16,customer_request
tx2206337,2023-10-22 04:37:13,payment_failure
tx2206381,2023-10-21 22:16:01,payment_failure
tx2206458,2023-10-22 04:28:10,payment_failure
tx2206488,2023-10-22 00:01:49,payment_failure
tx2206624,2023-10-23 04:45:05,fraud
tx2206675,2023-10-24 18:48:59,fraud
tx2206698,2023-10-24 01:46:16,fraud
tx2206715,2023-10-24 12:29:08,customer_request
tx2206967,2023-10-24 03:03:11,payment_failure
tx2207025,2023-10-24 13:45:13,customer_request
tx2207234,2023-10-28 22:39:42,fraud
tx2207251,2023-10-27 07:54:25,payment_failure
tx2207261,2023-10-26 12:29:50,customer_request
tx2207361,2023-10-27 12:14:23,customer_request
tx2207408,2023-10-29 11:27:46,customer_request
tx2207439,2023-10-28 21:52:29,customer_request
tx2207602,2023-10-29 22:32:51,fraud
tx2207634,2023-10-30 19:20:35,customer_request
tx2207702,2023-10-30 17:57:06,fraud
tx2207744,2023-10-30 10:14:50,customer_request
tx2207802,2023-10-30 09:17:48,customer_request
tx2207821,2023-10-30 01:39:57,fraud
tx2208281,2023-11-01 07:33:44,customer_request
tx2208324,2023-11-03 21:09:00,fraud
tx2208348,2023-11-04 15:33:55,customer_request
tx2208636,2023-11-04 05:46:26,fraud
tx2208675,2023-11-04 15:35:56,payment_failure
tx2208885,2023-11-06 14:55:52,customer_request
tx2208936,2023-11-04 21:48:43,payment_failure
tx2209030,2023-11-06 08:10:13,payment_failure
tx2209140,2023-11-06 23:55:48,fraud
tx2209261,2023-11-06 03:20:48,payment_failure
tx2209348,2023-11-07 09:24:24,customer_request
tx2209419,2023-11-09 02:18:23,payment_failure
tx2209486,2023-11-08 05:03:05,customer_request
tx2209625,2023-11-08 02:25:35,payment_failure
tx2209634,2023-11-08 00:16:39,payment_failure
tx2209640,2023-11-09 04:48:48,payment_failure
tx2209764,2023-11-09 12:52:46,fraud
tx2209780,2023-11-09 16:53:13,payment_failure
tx2209783,2023-11-10 16:03:52,payment_failure
tx2209809,2023-11-10 02:04:22,customer_request
tx2209857,2023-11-11 12:51:47,customer_request
tx2209875,2023-11-10 08:59:47,fraud
tx2209878,2023-11-11 23:17:58,fraud
tx2209944,2023-11-10 07:10:58,payment_failure
tx2210017,2023-11-12 11:27:46,customer_request
tx2210102,2023-11-11 03:37:27,customer_request
tx2210124,2023-11-13 15:07:22,fraud
tx2210149,2023-11-12 05:08:40,fraud
tx2210186,2023-11-13 07:58:44,fraud
tx2210228,2023-11-14 04:46:38,fraud
tx2210268,2023-11-13 12:36:06,customer_request
tx2210366,2023-11-14 17:13:35,fraud
tx2210701,2023-11-16 04:53:04,payment_failure
tx2211021,2023-11-17 11:14:14,payment_failure
tx2211037,2023-11-18 16:50:41,fraud
tx2211046,2023-11-18 06:13:02,fraud
tx2211154,2023-11-17 18:42:48,fraud
tx2211171,2023-11-18 16:49:08,customer_request
tx2211197,2023-11-19 06:48:14,payment_failure
tx2211288,2023-11-20 22:02:29,customer_request
tx2211551,2023-11-21 16:15:29,customer_request
tx2211789,2023-11-22 22:56:56,customer_request
tx2211792,2023-11-21 23:26:31,fraud
tx2211892,2023-11-20 16:38:48,customer_request
tx2211960,2023-11-21 21:16:42,payment_failure
tx2212034,2023-11-23 20:51:32,customer_request
tx2212259,2023-11-24 15:47:10,customer_request
tx2212285,2023-11-25 02:59:23,customer_request
tx2212484,2023-11-26 04:33:37,customer_request
tx2212575,2023-11-27 08:41:26,fraud
tx2212605,2023-11-27 10:17:15,customer_request
tx2212660,2023-11-25 07:24:13,payment_failure
tx2212735,2023-11-27 21:10:31,payment_failure
tx2212823,2023-11-28 17:16:29,payment_failure
tx2213317,2023-11-28 09:23:04,payment_failure
tx2213355,2023-11-28 04:46:11,payment_failure
tx2213609,2023-12-01 08:48:05,customer_request
tx2213682,2023-11-30 04:28:47,customer_request
tx2213750,2023-11-29 07:19:29,customer_request
tx2213784,2023-12-01 00:18:57,customer_request
tx2214120,2023-12-03 00:45:39,fraud
tx2214534,2023-12-04 05:45:44,payment_failure
tx2214555,2023-12-03 22:51:56,fraud
tx2214592,2023-12-05 16:55:51,fraud
tx2214748,2023-12-05 06:13:12,payment_failure
tx2214829,2023-12-07 21:32:10,payment_failure
tx2214896,2023-12-07 00:48:55,fraud
tx2215013,2023-12-08 18:33:47,payment_failure
tx2215083,2023-12-07 17:14:51,fraud
tx2215181,2023-12-08 13:16:26,payment_failure
tx2215329,2023-12-09 13:29:35,fraud
tx2215498,2023-12-11 04:01:31,fraud
tx2216114,2023-12-13 06:48:44,customer_request
tx2216123,2023-12-14 15:59:48,payment_failure
tx2216211,2023-12-13 10:22:42,customer_request
tx2216378,2023-12-14 22:42:28,payment_failure
tx2216409,2023-12-14 06:45:52,fraud
tx2216473,2023-12-16 16:31:15,customer_request
tx2216486,2023-12-14 22:02:19,customer_request
tx2216493,2023-12-16 13:17:43,customer_request
tx2216742,2023-12-15 04:08:26,payment_failure
tx2216795,2023-12-16 11:27:14,customer_request
tx2216902,2023-12-17 02:41:14,fraud
tx2217176,2023-12-19 12:43:12,customer_request
tx2217194,2023-12-19 18:03:43,customer_request
tx2217657,2023-12-22 04:57:51,fraud
tx2217902,2023-12-21 17:19:14,payment_failure
tx2217938,2023-12-23 09:47:46,fraud
tx2218419,2023-12-24 11:26:37,fraud
tx2218481,2023-12-24 19:43:01,payment_failure
tx2218526,2023-12-25 16:11:14,payment_failure
tx2218604,2023-12-26 01:00:50,customer_request
tx2218611,2023-12-26 12:20:59,fraud
tx2218623,2023-12-26 07:52:52,fraud
tx2218771,2023-12-25 09:36:51,payment_failure
tx2218792,2023-12-25 16:11:38,payment_failure
tx2218867,2023-12-26 13:32:41,customer_request
tx2218959,2023-12-27 22:42:49,customer_request
tx2218972,2023-12-26 13:12:04,customer_request
tx2219000,2023-12-27 17:05:17,customer_request
tx2219183,2023-12-29 16:04:40,customer_request
tx2219242,2023-12-28 06:51:16,customer_request
tx2219438,2023-12-28 00:57:32,fraud
tx2219464,2023-12-30 23:33:09,fraud
tx2219498,2023-12-29 17:32:40,customer_request
tx2219726,2023-12-30 00:36:44,customer_request
tx2219893,2023-12-30 11:29:02,fraud
tx2219902,2023-12-30 03:29:12,payment_failure
tx2220061,2023-12-31 11:33:29,customer_request
tx2220077,2024-01-01 06:46:44,fraud
tx2220148,2024-01-01 23:47:13,fraud
tx2220353,2024-01-03 02:01:22,customer_request
tx2220463,2024-01-04 03:31:55,fraud
tx2220483,2024-01-02 20:12:30,customer_request
tx2220617,2024-01-03 20:53:48,fraud
tx2220678,2024-01-05 11:55:32,fraud
tx2220820,2024-01-05 20:25:02,fraud
tx2220848,2024-01-04 09:36:15,customer_request
tx2220946,2024-01-06 09:54:22,fraud
tx2221274,2024-01-08 10:09:40,payment_failure
tx2221346,2024-01-06 03:19:35,payment_failure
tx2221391,2024-01-07 20:33:38,payment_failure
tx2221443,2024-01-09 04:22:48,fraud
tx2221542,2024-01-07 08:03:39,customer_request
tx2221561,2024-01-09 03:25:37,fraud
tx2221659,2024-01-09 12:14:21,payment_failure
tx2221692,2024-01-10 19:49:52,payment_failure
tx2221696,2024-01-10 00:33:17,customer_request
tx2221793,2024-01-09 00:44:38,customer_request
tx2221905,2024-01-09 09:01:45,payment_failure
tx2221971,2024-01-10 10:43:26,fraud
tx2222120,2024-01-12 07:34:30,payment_failure
tx2222218,2024-01-11 03:36:12,fraud
tx2222402,2024-01-12 06:39:30,fraud
tx2222404,2024-01-12 14:08:57,customer_request
tx2222469,2024-01-14 01:38:00,customer_request
tx2222662,2024-01-14 08:54:15,fraud
tx2222800,2024-01-14 20:00:52,payment_failure
tx2222884,2024-01-16 18:09:42,customer_request
tx2222896,2024-01-15 19:09:09,customer_request
tx2222917,2024-01-15 16:47:52,fraud
tx2223192,2024-01-16 10:54:31,customer_request
tx2223314,2024-01-18 04:25:40,payment_failure
tx2223379,2024-01-18 12:28:25,payment_failure
tx2223407,2024-01-16 03:37:40,fraud
tx2223476,2024-01-19 00:55:37,payment_failure
tx2223504,2024-01-19 22:50:00,customer_request
tx2223660,2024-01-20 22:40:11,fraud
tx2223770,2024-01-19 11:16:35,customer_request
tx2223809,2024-01-20 05:08:01,customer_request
tx2223861,2024-01-19 07:24:30,payment_failure
tx2223865,2024-01-21 00:29:18,payment_failure
tx2223906,2024-01-20 04:52:28,customer_request
tx2224077,2024-01-20 09:25:29,customer_request
tx2224138,2024-01-22 11:49:40,customer_request
tx2224206,2024-01-20 21:57:43,fraud
tx2224219,2024-01-21 11:39:27,payment_failure
tx2224310,2024-01-21 02:32:26,customer_request
tx2224376,2024-01-21 01:43:02,fraud
tx2224439,2024-01-23 00:56:24,customer_request
tx2224445,2024-01-22 19:48:50,customer_request
tx2224474,2024-01-23 01:06:26,payment_failure
tx2224519,2024-01-21 18:52:36,payment_failure
tx2224678,2024-01-22 17:26:38,customer_request
tx2224704,2024-01-24 20:57:06,customer_request
tx2224747,2024-01-23 18:16:08,customer_request
tx2224805,2024-01-24 14:37:47,customer_request
tx2225042,2024-01-24 13:18:46,payment_failure
tx2225043,2024-01-25 13:44:08,fraud
tx2225198,2024-01-25 16:15:38,payment_failure
tx2225408,2024-01-28 05:10:42,fraud
tx2225416,2024-01-26 05:09:36,customer_request
tx2225550,2024-01-28 02:02:57,customer_request
tx2225636,2024-01-29 21:41:31,customer_request
tx2225697,2024-01-29 05:34:40,customer_request
tx2225786,2024-01-28 04:30:20,fraud
tx2225866,2024-01-28 01:22:30,payment_failure
tx2225902,2024-01-30 12:32:52,payment_failure
tx2225961,2024-01-30 04:47:10,payment_failure
tx2226041,2024-01-30 17:36:12,fraud
tx2226060,2024-01-29 05:49:04,fraud
tx2226180,2024-01-31 18:45:57,payment_failure
tx2226181,2024-01-31 06:26:56,payment_failure
tx2226209,2024-01-30 23:44:38,payment_failure
tx2226289,2024-01-31 14:02:20,payment_failure
tx2226378,2024-01-30 01:42:03,payment_failure
tx2226391,2024-01-30 06:32:21,payment_failure
tx2226451,2024-02-01 23:18:45,fraud
tx2226977,2024-02-02 02:22:56,payment_failure
tx2227081,2024-02-03 10:23:03,fraud
tx2227096,2024-02-05 01:19:55,customer_request
tx2227258,2024-02-04 00:31:16,fraud
tx2227385,2024-02-06 05:16:26,fraud
tx2227460,2024-02-06 06:44:35,payment_failure
tx2227491,2024-02-05 15:04:45,fraud
tx2227620,2024-02-04 17:01:20,payment_failure
tx2227681,2024-02-07 21:18:02,customer_request
tx2227882,2024-02-06 20:38:15,fraud
tx2228142,2024-02-07 00:31:53,customer_request
tx2228151,2024-02-09 20:11:49,payment_failure
tx2228223,2024-02-08 21:20:27,customer_request
tx2228249,2024-02-09 07:09:23,customer_request
tx2228336,2024-02-09 02:23:46,payment_failure
tx2228369,2024-02-08 07:48:15,payment_failure
tx2228404,2024-02-10 20:11:06,payment_failure
tx2228607,2024-02-10 03:37:52,customer_request
tx2228742,2024-02-10 06:45:46,customer_request
tx2228888,2024-02-10 04:27:04,payment_failure
tx2228928,2024-02-12 18:14:39,customer_request
tx2229138,2024-02-12 03:35:32,payment_failure
tx2229161,2024-02-11 04:14:20,payment_failure
tx2229244,2024-02-13 04:02:59,customer_request
tx2229302,2024-02-13 11:50:51,fraud
tx2229440,2024-02-14 13:54:38,payment_failure
tx2229762,2024-02-15 02:39:01,payment_failure
tx2229824,2024-02-15 14:53:29,customer_request
tx2229915,2024-02-17 02:10:20,fraud
tx2230068,2024-02-18 20:46:06,fraud
tx2230082,2024-02-18 02:05:48,fraud
tx2230215,2024-02-18 21:00:08,payment_failure
tx2230278,2024-02-17 01:52:56,customer_request
tx2230304,2024-02-19 17:08:31,fraud
tx2230326,2024-02-17 13:09:14,payment_failure
