transaction_id,return_date,refund_amount,reason
tx2256384,2024-06-18 00:03:15,70.83,defective
tx2256437,2024-06-18 02:58:24,32.44,size_issue
tx2256530,2024-06-20 04:58:57,166.67,defective
tx2256538,2024-06-21 17:59:36,21.41,not_as_described
tx2256693,2024-07-01 09:58:34,157.83,defective
tx2256704,2024-06-19 14:17:02,122.48,defective
tx2256705,2024-06-20 11:03:08,54.85,size_issue
tx2256717,2024-06-19 08:14:27,92.09,size_issue
tx2256738,2024-07-04 19:40:54,187.89,defective
tx2256779,2024-06-13 16:14:40,83.35,size_issue
tx2256836,2024-06-23 21:06:13,335.75,size_issue
tx2256872,2024-06-16 21:21:48,96.92,defective
tx2256877,2024-06-10 14:21:12,116.09,defective
tx2256913,2024-06-13 19:40:44,61.69,not_as_described
tx2256925,2024-06-19 13:56:25,65.89,defective
tx2256970,2024-06-30 00:36:15,82.37,defective
tx2257020,2024-06-26 10:45:59,70.24,defective
tx2257036,2024-06-12 21:57:17,84.37,defective
tx2257043,2024-06-17 10:26:09,103.24,defective
tx2257045,2024-06-14 19:28:17,59.77,defective
tx2257094,2024-06-16 19:04:15,83.66,size_issue
tx2257101,2024-06-16 15:59:14,167.01,size_issue
tx2257107,2024-07-02 19:17:40,88.78,defective
tx2257146,2024-06-27 18:09:40,31.63,size_issue
tx2257163,2024-06-16 11:13:24,218.98,defective
tx2257222,2024-06-15 09:35:01,88.7,not_as_described
tx2257324,2024-06-23 02:27:56,37.98,not_as_described
tx2257350,2024-06-23 22:50:25,70.25,defective
tx2257355,2024-07-02 21:32:51,63.07,defective
tx2257362,2024-07-03 02:26:20,62.36,defective
tx2257421,2024-06-28 16:22:44,39.36,defective
tx2257433,2024-06-30 09:52:06,85.09,defective
tx2257450,2024-07-05 15:53:41,47.21,size_issue
tx2257451,2024-06-12 15:05:26,113.13,not_as_described
tx2257544,2024-06-27 13:17:46,106.54,not_as_described
tx2257566,2024-06-27 03:27:32,106.46,not_as_described
tx2257568,2024-07-03 05:36:33,69.6,not_as_described
tx2257595,2024-06-23 18:57:35,45.8,defective
tx2257619,2024-06-20 17:34:02,66.63,defective
tx2257666,2024-06-19 13:24:27,128.14,defective
tx2257690,2024-07-06 20:04:44,144.92,defective
tx2257733,2024-07-03 12:18:13,100.43,size_issue
tx2257761,2024-06-24 17:08:59,58.5,defective
tx2257769,2024-06-29 13:05:00,52.49,defective
tx2257773,2024-07-09 23:34:04,71.37,size_issue
tx2257864,2024-07-02 08:04:04,40.77,not_as_described
tx2257865,2024-06-14 18:18:56,67.98,size_issue
tx2258045,2024-07-11 17:01:50,66.39,size_issue
tx2258047,2024-07-13 12:11:48,81.37,size_issue
tx2258062,2024-07-03 21:13:34,24.84,not_as_described
tx2258082,2024-06-29 14:11:58,34.16,defective
tx2258192,2024-07-09 23:48:11,106.03,defective
tx2258198,2024-06-20 10:03:44,110.36,not_as_described
tx2258201,2024-07-13 23:55:14,86.15,defective
tx2258231,2024-06-19 12:04:34,75.05,defective
tx2258237,2024-07-05 22:18:14,371.3,not_as_described
tx2258265,2024-07-10 19:11:49,193.33,defective
tx2258283,2024-07-13 19:38:36,188.74,size_issue
tx2258295,2024-06-27 01:19:55,77.56,not_as_described
tx2258318,2024-06-28 14:49:48,495.04,not_as_described
tx2258336,2024-07-09 21:45:43,100.47,not_as_described
tx2258381,2024-07-11 01:56:57,30.24,size_issue
tx2258391,2024-06-30 06:42:01,138.78,size_issue
tx2258404,2024-06-29 16:45:32,214.2,not_as_described
tx2258500,2024-06-25 12:41:10,66.01,size_issue
tx2258504,2024-06-18 14:52:41,37.28,defective
tx2258571,2024-07-05 23:08:12,246.09,defective
tx2258616,2024-06-28 11:31:11,115.87,defective
tx2258648,2024-07-03 10:31:05,42.45,defective
tx2258662,2024-06-30 19:52:47,124.66,defective
tx2258687,2024-06-30 08:05:14,42.55,size_issue
tx2258755,2024-06-28 11:59:40,128.27,defective
tx2258764,2024-07-01 04:51:39,276.91,size_issue
tx2258818,2024-06-19 21:25:20,215.17,defective
tx2258819,2024-07-02 10:52:06,128.68,not_as_described
tx2258866,2024-06-27 04:19:15,173.57,not_as_described
tx2258966,2024-07-08 10:28:40,1349.91,defective
tx2258969,2024-07-10 12:02:17,267.89,not_as_described
tx2258976,2024-07-10 17:36:33,161.74,not_as_described
tx2258990,2024-07-15 18:34:35,68.18,not_as_described
tx2259021,2024-07-06 08:44:37,27.26,defective
tx2259022,2024-06-22 22:27:55,165.14,defective
tx2259072,2024-06-20 19:58:11,31.75,not_as_described
tx2259086,2024-07-11 07:42:25,92.94,not_as_described
tx2259137,2024-07-12 16:19:48,52.62,not_as_described
tx2259138,2024-07-06 03:26:42,58.61,not_as_described
tx2259181,2024-07-08 04:11:09,75.8,size_issue
tx2259338,2024-07-14 14:10:03,41.78,size_issue
tx2259351,2024-06-24 03:29:26,50.7,defective
tx2259352,2024-07-03 21:31:06,171.66,size_issue
tx2259411,2024-07-05 03:45:59,62.57,size_issue
tx2259419,2024-07-19 21:33:02,251.89,defective
tx2259454,2024-06-30 07:38:16,113.02,not_as_described
tx2259535,2024-07-16 06:48:31,174.54,not_as_described
tx2259563,2024-07-17 23:13:06,130.44,size_issue
tx2259568,2024-06-24 20:43:08,92.24,defective
tx2259571,2024-07-13 02:48:02,65.37,defective
tx2259583,2024-06-30 19:21:15,57.74,not_as_described
tx2259587,2024-06-29 18:58:15,52.92,defective
tx2259648,2024-06-23 15:37:53,31.07,not_as_described
tx2259686,2024-07-17 10:55:20,117.31,size_issue
tx2259688,2024-07-10 12:13:27,113.71,not_as_described
tx2259829,2024-07-14 14:17:47,57.8,size_issue
tx2259836,2024-07-07 05:47:16,43.63,size_issue
tx2259838,2024-06-30 09:52:20,70.66,not_as_described
tx2259857,2024-07-15 11:53:44,156.2,size_issue
tx2259866,2024-07-09 06:58:48,34.45,size_issue
tx2259910,2024-07-08 10:38:52,146.66,defective
tx2259985,2024-07-01 22:24:33,106.45,defective
tx2260004,2024-07-06 19:34:53,68.94,not_as_described
tx2260117,2024-07-05 03:43:30,181.36,defective
tx2260165,2024-07-14 08:30:54,71.57,size_issue
tx2260197,2024-07-20 09:32:42,189.83,defective
tx2260217,2024-07-22 10:00:18,157.89,size_issue
tx2260238,2024-07-22 19:50:33,171.24,defective
tx2260302,2024-07-07 21:10:08,118.71,not_as_described
tx2260309,2024-07-23 10:07:20,45.83,defective
tx2260321,2024-07-22 07:48:54,80.61,not_as_described
tx2260322,2024-07-10 03:52:33,99.26,size_issue
tx2260328,2024-07-23 14:30:56,86.03,defective
tx2260338,2024-07-15 14:37:24,110.3,defective
tx2260360,2024-07-23 04:43:50,53.29,size_issue
tx2260365,2024-07-14 20:04:31,63.6,size_issue
tx2260369,2024-07-05 07:37:04,29.58,size_issue
tx2260384,2024-07-05 18:12:39,68.45,defective
tx2260418,2024-07-21 14:20:13,28.0,not_as_described
tx2260420,2024-07-17 04:03:24,51.29,size_issue
tx2260433,2024-07-04 15:39:54,133.5,defective
tx2260442,2024-07-11 15:10:18,240.51,not_as_described
tx2260474,2024-07-14 11:36:46,154.34,not_as_described
tx2260648,2024-07-18 01:07:22,79.06,not_as_described
tx2260685,2024-07-20 00:50:58,96.5,size_issue
tx2260727,2024-07-23 09:05:52,81.54,size_issue
tx2260739,2024-07-10 18:01:38,125.37,defective
tx2260740,2024-07-02 17:59:39,67.92,size_issue
tx2260743,2024-07-23 08:50:34,98.27,size_issue
tx2260767,2024-07-11 19:55:27,54.63,size_issue
tx2260775,2024-07-07 03:20:47,198.38,defective
tx2260782,2024-07-07 10:32:07,65.57,defective
tx2260799,2024-07-10 17:48:21,44.47,not_as_described
tx2260825,2024-07-06 09:09:39,132.57,defective
tx2260883,2024-07-23 13:51:35,37.06,defective
tx2260899,2024-07-17 04:16:50,53.38,not_as_described
tx2260915,2024-06-29 05:13:04,40.57,defective
tx2260954,2024-07-01 08:12:49,152.0,not_as_described
tx2260955,2024-07-22 20:55:12,41.9,defective
tx2261208,2024-07-06 21:59:15,64.11,not_as_described
tx2261310,2024-07-08 04:15:36,80.17,not_as_described
tx2261343,2024-07-04 09:39:06,119.94,size_issue
tx2261390,2024-07-11 21:53:26,17.19,size_issue
tx2261451,2024-07-16 17:47:40,109.71,not_as_described
tx2261538,2024-07-19 18:44:43,243.21,size_issue
tx2261626,2024-07-21 15:55:33,30.58,size_issue
tx2261647,2024-07-13 11:22:55,27.42,size_issue
tx2261688,2024-07-12 09:32:51,169.08,not_as_described
tx2261799,2024-07-29 01:40:36,59.5,defective
tx2261801,2024-07-12 21:43:43,39.36,defective
tx2261822,2024-07-23 21:00:47,45.77,defective
tx2261837,2024-07-24 15:20:13,15.4,size_issue
tx2261899,2024-07-11 07:36:44,98.37,defective
tx2261906,2024-07-20 19:47:27,161.12,not_as_described
tx2262002,2024-07-06 22:00:26,62.96,not_as_described
tx2262005,2024-07-18 21:06:44,455.97,defective
tx2262025,2024-07-30 05:42:02,145.97,defective
tx2262028,2024-07-24 17:24:43,80.72,defective
tx2262042,2024-07-20 22:23:52,70.64,defective
tx2262049,2024-07-15 15:43:56,319.7,not_as_described
tx2262089,2024-07-08 05:03:08,218.13,not_as_described
tx2262102,2024-07-09 12:33:49,108.43,size_issue
tx2262113,2024-07-14 20:11:40,241.83,not_as_described
tx2262156,2024-07-06 19:53:44,171.43,not_as_described
tx2262158,2024-07-06 02:46:39,76.77,defective
tx2262202,2024-08-02 14:18:00,183.41,defective
tx2262268,2024-07-16 21:14:58,97.5,defective
tx2262282,2024-07-19 19:19:08,114.42,size_issue
tx2262355,2024-07-16 20:12:36,90.88,defective
tx2262468,2024-07-14 01:41:17,85.02,defective
tx2262472,2024-07-16 17:35:13,185.38,defective
tx2262497,2024-07-12 06:47:53,68.41,not_as_described
tx2262500,2024-07-13 01:43:42,150.57,size_issue
tx2262515,2024-08-02 11:01:29,60.86,defective
tx2262544,2024-08-01 07:30:14,116.1,size_issue
tx2262555,2024-07-29 16:05:01,77.41,size_issue
tx2262584,2024-07-27 18:30:03,108.71,defective
tx2262599,2024-07-09 02:06:33,56.81,size_issue
tx2262647,2024-07-21 18:33:52,134.43,defective
tx2262674,2024-07-15 02:59:24,73.68,not_as_described
tx2262722,2024-07-27 05:16:44,68.99,size_issue
tx2262757,2024-07-21 08:22:37,56.6,not_as_described
tx2262767,2024-07-17 00:48:11,39.18,defective
tx2262825,2024-08-02 22:02:31,181.79,size_issue
tx2262884,2024-07-13 21:54:05,31.77,size_issue
tx2262892,2024-07-31 17:10:55,326.4,size_issue
tx2262927,2024-07-21 16:32:43,40.0,defective
tx2262939,2024-08-02 01:08:24,31.22,not_as_described
tx2262971,2024-07-21 02:15:37,125.32,defective
tx2262977,2024-07-12 05:10:38,275.79,defective
tx2263000,2024-07-29 11:27:36,98.85,defective
tx2263067,2024-07-24 04:15:06,77.55,size_issue
tx2263106,2024-07-10 18:56:09,50.88,size_issue
tx2263152,2024-07-31 22:44:22,103.95,not_as_described
tx2263175,2024-08-05 00:32:08,67.95,defective
tx2263185,2024-07-25 21:18:07,49.48,defective
tx2263187,2024-07-27 21:05:59,89.74,defective
tx2263252,2024-07-15 09:58:29,103.73,size_issue
tx2263275,2024-07-30 09:36:04,60.03,defective
tx2263357,2024-08-02 00:51:39,124.9,defective
tx2263377,2024-08-07 00:49:59,151.75,defective
tx2263383,2024-08-07 00:54:35,82.67,defective
tx2263469,2024-07-15 20:38:40,128.14,not_as_described
tx2263480,2024-07-27 07:12:06,54.26,not_as_described
tx2263583,2024-08-07 18:04:53,130.85,defective
tx2263595,2024-07-24 01:45:34,110.32,size_issue
tx2263609,2024-07-13 10:58:57,99.93,defective
tx2263657,2024-07-15 01:43:23,36.31,size_issue
tx2263670,2024-07-16 04:31:15,142.43,size_issue
tx2263680,2024-07-18 20:41:20,92.63,not_as_described
tx2263705,2024-07-27 20:01:52,149.04,not_as_described
tx2263710,2024-07-30 06:58:56,104.3,defective
tx2263737,2024-07-23 22:23:47,73.53,size_issue
tx2263754,2024-07-27 05:02:57,43.89,size_issue
tx2263817,2024-07-21 01:42:32,313.44,not_as_described
tx2263829,2024-08-07 14:45:08,78.98,defective
tx2263846,2024-08-05 12:26:42,92.3,defective
tx2263848,2024-07-17 04:56:43,62.28,size_issue
tx2263960,2024-07-25 10:19:45,40.36,not_as_described
tx2263993,2024-07-16 06:02:50,55.06,size_issue
tx2264031,2024-07-31 16:55:25,266.43,not_as_described
tx2264047,2024-07-26 03:49:54,89.54,defective
tx2264071,2024-07-16 17:20:27,47.41,not_as_described
tx2264133,2024-07-17 12:57:51,63.49,not_as_described
tx2264168,2024-07-21 10:39:21,121.6,size_issue
tx2264199,2024-08-10 16:21:41,167.03,size_issue
tx2264203,2024-08-02 06:33:35,312.3,defective
tx2264246,2024-07-25 23:16:44,142.37,defective
tx2264317,2024-07-21 14:53:38,71.75,defective
tx2264328,2024-07-17 03:45:02,99.35,not_as_described
tx2264335,2024-07-22 21:45:43,75.48,defective
tx2264336,2024-07-24 19:30:03,99.67,size_issue
tx2264346,2024-07-17 07:24:59,157.16,not_as_described
tx2264410,2024-07-22 08:01:45,271.22,size_issue
tx2264485,2024-07-26 11:51:21,60.95,size_issue
tx2264578,2024-07-22 21:34:59,277.24,not_as_described
tx2264580,2024-07-24 16:52:46,119.42,not_as_described
tx2264584,2024-08-09 20:32:32,31.98,defective
tx2264603,2024-07-25 13:02:08,41.22,defective
tx2264631,2024-08-15 11:20:43,39.1,defective
tx2264658,2024-08-02 02:36:16,366.58,defective
tx2264694,2024-08-10 14:03:09,128.81,size_issue
tx2264735,2024-07-31 17:29:39,72.66,size_issue
tx2264769,2024-08-08 22:20:48,34.43,not_as_described
tx2264783,2024-08-12 16:24:58,452.82,not_as_described
tx2264803,2024-08-13 08:49:01,32.81,defective
tx2264818,2024-08-08 10:54:36,23.71,not_as_described
tx2264835,2024-08-10 10:19:16,128.44,defective
tx2264868,2024-08-13 19:37:17,36.68,size_issue
tx2264873,2024-07-30 22:52:09,52.05,size_issue
tx2264955,2024-08-12 16:09:39,1319.05,size_issue
tx2264973,2024-08-14 23:45:13,46.79,size_issue
tx2264983,2024-07-23 10:00:08,90.71,not_as_described
tx2265019,2024-07-26 15:42:07,308.9,not_as_described
tx2265038,2024-07-22 20:37:13,57.51,not_as_described
tx2265108,2024-07-28 02:32:09,299.15,size_issue
tx2265111,2024-08-09 21:25:52,68.08,defective
tx2265178,2024-08-01 13:41:23,79.49,size_issue
tx2265199,2024-08-14 14:56:42,60.57,size_issue
tx2265219,2024-08-06 00:19:24,38.72,size_issue
tx2265234,2024-07-24 23:20:06,76.03,size_issue
tx2265235,2024-07-22 17:50:39,107.71,not_as_described
tx2265243,2024-08-08 20:32:00,112.63,not_as_described
tx2265342,2024-08-13 01:13:01,23.26,size_issue
tx2265358,2024-07-27 19:15:09,37.89,not_as_described
tx2265392,2024-08-05 06:30:56,120.87,defective
tx2265412,2024-07-27 18:11:33,192.64,size_issue
tx2265444,2024-08-04 02:04:45,295.38,defective
tx2265454,2024-08-11 10:43:28,35.75,defective
tx2265466,2024-08-05 11:56:05,227.34,not_as_described
tx2265478,2024-08-01 10:18:48,53.62,size_issue
tx2265497,2024-08-05 18:52:44,61.14,not_as_described
tx2265502,2024-08-01 15:41:37,32.29,defective
tx2265547,2024-08-06 11:11:58,69.79,defective
tx2265553,2024-07-26 08:57:10,24.75,not_as_described
tx2265554,2024-07-25 23:09:35,145.33,size_issue
tx2265604,2024-08-06 03:41:03,35.42,defective
tx2265646,2024-08-18 15:02:44,44.84,defective
tx2265652,2024-08-07 18:33:36,354.7,size_issue
tx2265666,2024-08-01 15:19:29,85.07,not_as_described
tx2265669,2024-07-27 12:52:51,142.36,size_issue
tx2265698,2024-08-17 20:00:44,168.27,not_as_described
tx2265858,2024-08-17 18:06:03,180.18,not_as_described
tx2265881,2024-08-03 03:46:41,103.95,defective
tx2265988,2024-08-09 07:46:03,83.49,size_issue
tx2266040,2024-08-01 02:47:21,46.27,size_issue
tx2266051,2024-08-12 08:15:13,51.19,size_issue
tx2266067,2024-08-05 02:16:26,66.79,size_issue
tx2266097,2024-08-14 00:53:03,120.72,size_issue
tx2266139,2024-08-18 00:23:03,161.25,size_issue
tx2266151,2024-08-21 23:31:03,127.43,not_as_described
tx2266255,2024-08-12 23:10:37,93.31,defective
tx2266300,2024-08-13 12:17:51,82.53,size_issue
tx2266317,2024-08-08 23:54:47,96.91,defective
tx2266332,2024-08-17 14:14:03,63.01,not_as_described
tx2266338,2024-08-10 06:05:14,213.58,defective
tx2266339,2024-08-10 07:51:39,59.8,not_as_described
tx2266381,2024-08-24 09:15:11,54.68,size_issue
tx2266405,2024-08-22 18:38:20,78.25,defective
tx2266484,2024-08-21 00:34:21,64.68,not_as_described
tx2266525,2024-08-17 18:46:01,192.16,defective
tx2266547,2024-08-01 22:07:00,117.4,size_issue
tx2266550,2024-08-04 07:20:52,218.69,defective
tx2266552,2024-08-20 04:13:13,89.53,not_as_described
tx2266577,2024-08-04 22:54:39,64.55,size_issue
tx2266583,2024-08-09 19:10:58,32.72,defective
tx2266599,2024-08-07 04:13:11,67.89,size_issue
tx2266616,2024-08-22 08:50:18,50.04,defective
tx2266656,2024-07-31 18:21:37,76.86,not_as_described
tx2266672,2024-07-31 00:40:09,97.09,size_issue
tx2266692,2024-08-20 19:00:17,156.73,size_issue
tx2266696,2024-08-06 21:46:04,96.26,not_as_described
tx2266703,2024-07-30 15:03:31,95.91,defective
tx2266745,2024-08-23 18:48:32,54.18,defective
tx2266749,2024-08-26 16:54:26,49.16,defective
tx2266758,2024-08-24 16:54:50,37.51,size_issue
tx2266784,2024-08-22 14:00:42,278.17,size_issue
tx2266809,2024-08-14 05:17:29,19.23,not_as_described
tx2266810,2024-08-09 13:05:03,219.94,size_issue
tx2266865,2024-08-08 08:48:15,71.18,size_issue
tx2266867,2024-08-12 12:52:26,86.4,size_issue
tx2266941,2024-08-13 21:44:20,208.86,defective
tx2266979,2024-08-27 02:38:52,98.62,defective
tx2266995,2024-08-22 09:51:24,2342.77,not_as_described
tx2267003,2024-08-12 22:32:31,31.76,not_as_described
tx2267010,2024-08-14 22:47:21,96.62,defective
tx2267028,2024-08-08 10:18:14,137.12,size_issue
tx2267054,2024-08-06 08:03:24,79.82,not_as_described
tx2267137,2024-08-01 16:27:04,64.85,defective
tx2267139,2024-08-20 07:30:56,58.68,not_as_described
tx2267144,2024-08-19 17:33:28,187.55,not_as_described
tx2267183,2024-08-17 08:15:14,88.63,not_as_described
tx2267192,2024-08-02 11:15:17,84.43,not_as_described
tx2267199,2024-08-28 10:22:14,88.75,defective
tx2267204,2024-08-19 15:49:51,157.0,size_issue
tx2267270,2024-08-16 09:10:21,124.42,not_as_described
tx2267303,2024-08-19 00:17:52,116.84,not_as_described
tx2267327,2024-08-28 16:52:39,103.4,not_as_described
tx2267371,2024-08-15 12:10:59,18.44,size_issue
tx2267389,2024-08-24 09:17:24,30.8,not_as_described
tx2267433,2024-08-12 10:46:23,50.65,defective
tx2267440,2024-08-20 11:20:22,41.82,not_as_described
tx2267507,2024-08-21 02:14:56,109.03,not_as_described
tx2267514,2024-08-23 20:07:45,36.87,size_issue
tx2267534,2024-08-17 07:20:03,30.7,size_issue
tx2267550,2024-08-26 07:57:14,87.3,not_as_described
tx2267558,2024-08-28 05:49:09,93.14,not_as_described
tx2267599,2024-08-18 13:01:49,104.48,size_issue
tx2267629,2024-08-24 21:39:02,46.89,not_as_described
tx2267665,2024-08-27 08:05:34,66.95,not_as_described
tx2267720,2024-08-22 21:17:39,70.64,size_issue
tx2267748,2024-08-27 12:43:10,82.67,size_issue
tx2267846,2024-08-31 19:19:33,111.0,not_as_described
tx2267905,2024-08-25 15:31:10,63.85,not_as_described
tx2267906,2024-08-29 08:02:51,152.0,defective
tx2267922,2024-08-22 07:00:31,70.29,not_as_described
tx2268073,2024-08-29 17:15:12,73.91,not_as_described
tx2268221,2024-08-23 10:42:39,85.08,size_issue
tx2268257,2024-08-23 08:15:41,59.26,defective
tx2268273,2024-08-16 18:46:53,33.13,size_issue
tx2268298,2024-08-11 21:56:25,71.77,defective
tx2268387,2024-08-26 08:14:51,59.75,defective
tx2268394,2024-08-09 09:25:52,54.57,size_issue
tx2268399,2024-08-27 22:05:52,55.01,defective
tx2268511,2024-08-25 16:08:36,67.16,size_issue
tx2268531,2024-08-14 21:22:49,86.54,defective
tx2268550,2024-08-24 03:33:35,53.85,not_as_described
tx2268552,2024-09-01 07:19:53,54.44,size_issue
tx2268558,2024-08-16 16:56:21,58.88,not_as_described
tx2268588,2024-08-28 02:15:34,106.61,not_as_described
tx2268644,2024-08-29 02:47:07,84.45,size_issue
tx2268676,2024-08-29 20:00:59,67.02,size_issue
tx2268738,2024-09-03 22:23:42,61.03,defective
tx2268745,2024-09-01 02:45:58,69.37,not_as_described
tx2268826,2024-08-15 00:59:27,122.71,size_issue
tx2268847,2024-08-23 15:03:15,101.27,not_as_described
tx2268858,2024-08-15 22:41:56,45.67,size_issue
tx2268865,2024-09-07 02:00:03,120.45,defective
tx2268882,2024-08-31 04:28:19,47.74,size_issue
tx2268954,2024-09-08 05:03:42,128.83,not_as_described
tx2268971,2024-08-29 00:32:41,190.7,not_as_described
tx2268989,2024-09-03 09:30:49,76.85,not_as_described
tx2269014,2024-08-14 01:24:24,35.93,not_as_described
tx2269047,2024-08-27 13:36:53,117.5,size_issue
tx2269099,2024-08-22 15:42:54,163.88,defective
tx2269154,2024-08-23 01:19:44,47.18,not_as_described
tx2269165,2024-08-17 10:07:07,14.67,defective
tx2269236,2024-08-22 12:10:50,90.78,not_as_described
tx2269309,2024-08-30 09:58:44,103.74,not_as_described
tx2269310,2024-08-15 08:44:50,49.47,size_issue
tx2269324,2024-09-05 01:24:22,89.06,defective
tx2269356,2024-09-06 12:48:01,35.12,defective
tx2269397,2024-09-06 15:14:07,93.86,defective
tx2269448,2024-09-06 15:53:35,73.92,not_as_described
tx2269466,2024-09-02 07:20:57,39.94,size_issue
tx2269482,2024-08-23 15:54:44,107.04,not_as_described
tx2269490,2024-08-20 14:51:41,45.92,defective
tx2269563,2024-09-05 22:26:09,2134.15,not_as_described
tx2269577,2024-09-12 17:09:05,91.64,not_as_described
tx2269667,2024-09-12 13:50:27,76.06,size_issue
tx2269736,2024-08-29 01:15:49,48.48,size_issue
tx2269778,2024-08-25 14:09:26,50.34,not_as_described
tx2269815,2024-09-07 23:33:21,148.59,size_issue
tx2269819,2024-08-22 01:08:16,77.13,defective
tx2269845,2024-09-03 00:21:33,33.86,defective
tx2269884,2024-09-07 10:01:10,85.7,not_as_described
tx2269890,2024-09-04 23:35:06,81.79,not_as_described
tx2269908,2024-09-07 00:20:17,84.75,size_issue
tx2269925,2024-08-24 09:17:23,31.45,not_as_described
tx2269989,2024-08-20 18:20:55,37.97,not_as_described
tx2269994,2024-09-10 03:50:00,66.22,size_issue
tx2270090,2024-08-26 13:55:56,101.94,defective
tx2270172,2024-09-03 21:27:53,105.99,defective
tx2270216,2024-09-07 13:24:31,39.34,size_issue
tx2270279,2024-09-09 09:08:59,44.32,not_as_described
tx2270306,2024-09-11 16:20:35,83.77,size_issue
tx2270321,2024-09-12 01:11:36,80.16,not_as_described
tx2270334,2024-08-27 00:41:53,81.26,not_as_described
tx2270338,2024-08-23 22:03:38,109.26,defective
tx2270342,2024-08-28 07:43:59,39.5,not_as_described
tx2270355,2024-09-08 00:43:04,63.43,size_issue
tx2270358,2024-08-22 12:58:52,9.98,size_issue
tx2270395,2024-08-28 23:37:05,66.65,size_issue
tx2270398,2024-09-17 03:48:20,96.43,size_issue
tx2270500,2024-09-17 06:08:14,86.55,not_as_described
tx2270521,2024-09-09 11:17:59,86.8,size_issue
tx2270525,2024-09-17 11:36:52,277.09,size_issue
tx2270542,2024-09-10 14:48:59,139.05,defective
tx2270581,2024-09-15 02:54:17,125.2,defective
tx2270600,2024-09-04 02:40:58,43.94,size_issue
tx2270677,2024-08-23 20:36:19,32.2,size_issue
tx2270710,2024-09-14 22:56:54,93.83,size_issue
tx2270727,2024-09-08 13:12:41,115.51,size_issue
tx2270774,2024-08-23 16:31:34,67.63,not_as_described
tx2270870,2024-08-28 14:35:00,69.82,size_issue
tx2270880,2024-09-16 02:25:22,156.46,defective
tx2270907,2024-08-25 11:34:29,24.23,defective
tx2270916,2024-08-26 02:42:48,81.56,size_issue
tx2270965,2024-09-02 21:01:03,81.56,size_issue
tx2270983,2024-08-30 20:08:57,59.51,not_as_described
tx2270986,2024-09-02 08:47:27,363.99,size_issue
tx2271016,2024-09-17 11:52:14,3057.78,size_issue
tx2271033,2024-08-26 03:03:10,86.95,size_issue
tx2271054,2024-09-03 18:55:33,29.1,size_issue
tx2271071,2024-09-01 01:26:57,100.37,defective
tx2271073,2024-09-05 16:12:42,240.39,not_as_described
tx2271080,2024-09-06 20:56:14,125.82,size_issue
tx2271084,2024-08-26 05:58:21,126.7,size_issue
tx2271130,2024-08-27 10:28:05,45.66,size_issue
tx2271157,2024-09-10 23:05:31,180.72,size_issue
tx2271162,2024-08-30 12:45:53,39.76,defective
tx2271164,2024-09-10 23:27:48,46.9,defective
tx2271170,2024-09-19 13:58:44,26.61,size_issue
tx2271174,2024-09-15 06:15:24,64.5,not_as_described
tx2271175,2024-09-20 17:27:53,193.11,not_as_described
tx2271231,2024-09-19 07:32:48,53.08,defective
tx2271274,2024-08-31 22:20:28,32.71,defective
tx2271286,2024-09-21 10:28:15,58.48,not_as_described
tx2271319,2024-09-12 16:48:18,25.93,not_as_described
tx2271383,2024-09-10 00:58:39,68.34,defective
tx2271422,2024-09-10 05:20:33,31.46,size_issue
tx2271441,2024-09-21 05:04:22,59.76,defective
tx2271473,2024-09-14 04:40:26,66.71,not_as_described
tx2271484,2024-09-22 23:19:19,155.72,not_as_described
tx2271496,2024-09-10 09:36:49,46.8,defective
tx2271516,2024-09-19 08:54:51,56.19,defective
tx2271524,2024-09-05 23:52:00,40.62,defective
tx2271548,2024-08-29 03:45:59,229.77,size_issue
tx2271572,2024-09-18 05:26:45,29.44,size_issue
tx2271584,2024-09-02 07:32:33,100.2,size_issue
tx2271608,2024-09-02 11:12:09,38.12,defective
tx2271645,2024-09-11 02:49:09,67.11,defective
tx2271716,2024-09-09 01:29:36,89.97,not_as_described
tx2271728,2024-09-11 11:57:45,34.94,not_as_described
tx2271781,2024-09-26 07:36:51,1223.46,size_issue
tx2271805,2024-08-31 22:10:20,110.98,not_as_described
tx2271839,2024-09-14 14:15:01,104.8,defective
tx2271865,2024-09-01 03:50:39,98.8,defective
tx2271905,2024-09-19 16:41:29,48.4,defective
tx2271922,2024-09-21 22:46:27,101.68,not_as_described
tx2271961,2024-09-11 02:59:20,91.71,not_as_described
tx2271977,2024-09-24 15:02:25,47.76,not_as_described
tx2272002,2024-09-07 03:07:21,51.06,defective
tx2272013,2024-09-26 13:00:49,42.33,not_as_described
tx2272049,2024-09-07 17:14:26,93.13,size_issue
tx2272071,2024-09-03 07:02:20,132.9,size_issue
tx2272081,2024-09-06 11:51:46,69.2,not_as_described
tx2272124,2024-09-08 11:02:37,118.44,defective
tx2272152,2024-09-12 12:51:23,81.08,defective
tx2272201,2024-09-20 17:00:45,494.36,defective
tx2272206,2024-09-20 23:04:21,34.93,size_issue
tx2272210,2024-09-08 15:31:39,175.19,size_issue
tx2272252,2024-09-04 02:34:00,35.0,defective
tx2272276,2024-09-29 03:24:55,40.02,size_issue
tx2272277,2024-09-04 14:47:49,35.78,not_as_described
tx2272338,2024-09-21 13:30:41,24.14,not_as_described
tx2272341,2024-09-22 21:59:00,85.65,size_issue
tx2272383,2024-09-04 16:12:29,180.35,defective
tx2272450,2024-09-30 17:51:03,242.45,not_as_described
