date,sku_id,location_id,stock_on_hand,stock_in_transit,reserved_stock,safety_stock
2024-09-18,SKU1082,LOC6,51.0,6,1,23
2024-09-19,SKU1082,LOC6,51.0,4,4,23
2024-09-20,SKU1082,LOC6,46.0,5,2,23
2024-09-21,SKU1082,LOC6,43.0,1,1,23
2024-09-22,SKU1082,LOC6,43.0,4,3,23
2024-09-23,SKU1082,LOC6,39.0,3,2,23
2024-09-24,SKU1082,LOC6,38.0,6,1,23
2024-09-25,SKU1082,LOC6,36.0,4,1,23
2024-09-26,SKU1082,LOC6,36.0,5,0,23
2024-09-27,SKU1082,LOC6,34.0,6,0,23
2024-09-28,SKU1082,LOC6,6.0,3,1,23
2024-09-29,SKU1082,LOC6,6.0,7,5,23
2024-09-30,SKU1082,LOC6,2.0,8,2,23
2024-10-01,SKU1082,LOC6,0.0,3,2,23
2024-10-02,SKU1082,LOC6,0.0,7,1,23
2024-10-03,SKU1082,LOC6,0.0,6,1,23
2024-10-04,SKU1082,LOC6,0.0,5,2,23
2024-10-05,SKU1082,LOC6,0.0,2,1,23
2024-10-06,SKU1082,LOC6,0.0,7,2,23
2024-10-07,SKU1082,LOC6,0.0,4,4,23
2024-10-08,SKU1082,LOC6,0.0,8,2,23
2024-10-09,SKU1082,LOC6,0.0,6,3,23
2024-10-10,SKU1082,LOC6,0.0,6,0,23
2024-10-11,SKU1082,LOC6,0.0,2,1,23
2024-10-12,SKU1082,LOC6,0.0,7,3,23
2024-10-13,SKU1082,LOC6,0.0,3,3,23
2024-10-14,SKU1082,LOC6,0.0,10,0,23
2024-10-15,SKU1082,LOC6,0.0,12,1,23
2024-10-16,SKU1082,LOC6,0.0,6,0,23
2024-10-17,SKU1082,LOC6,0.0,7,2,23
2024-10-18,SKU1082,LOC6,0.0,4,3,23
2024-10-19,SKU1082,LOC6,0.0,3,1,23
2024-10-20,SKU1082,LOC6,0.0,4,2,23
2024-10-21,SKU1082,LOC6,0.0,9,0,23
2024-10-22,SKU1082,LOC6,0.0,7,3,23
2024-10-23,SKU1082,LOC6,0.0,3,4,23
2024-10-24,SKU1082,LOC6,0.0,3,1,23
2024-10-25,SKU1082,LOC6,0.0,3,2,23
2024-10-26,SKU1082,LOC6,0.0,4,2,23
2024-10-27,SKU1082,LOC6,0.0,5,2,23
2024-10-28,SKU1082,LOC6,0.0,4,0,23
2024-10-29,SKU1082,LOC6,0.0,6,2,23
2024-10-30,SKU1082,LOC6,0.0,6,1,23
2024-10-31,SKU1082,LOC6,0.0,8,3,23
2024-11-01,SKU1082,LOC6,0.0,3,1,23
2024-11-02,SKU1082,LOC6,0.0,2,1,23
2024-11-03,SKU1082,LOC6,0.0,7,1,23
2024-11-04,SKU1082,LOC6,0.0,8,4,23
2024-11-05,SKU1082,LOC6,0.0,5,4,23
2024-11-06,SKU1082,LOC6,0.0,5,1,23
2024-11-07,SKU1082,LOC6,0.0,4,2,23
2024-11-08,SKU1082,LOC6,0.0,3,4,23
2024-11-09,SKU1082,LOC6,0.0,3,3,23
2024-11-10,SKU1082,LOC6,0.0,3,1,23
2024-11-11,SKU1082,LOC6,0.0,2,1,23
2024-11-12,SKU1082,LOC6,0.0,7,1,23
2024-11-13,SKU1082,LOC6,0.0,10,2,23
2024-11-14,SKU1082,LOC6,0.0,7,1,23
2024-11-15,SKU1082,LOC6,0.0,4,8,23
2024-11-16,SKU1082,LOC6,0.0,3,2,23
2024-11-17,SKU1082,LOC6,0.0,5,3,23
2024-11-18,SKU1082,LOC6,0.0,4,3,23
2024-11-19,SKU1082,LOC6,0.0,2,0,23
2024-11-20,SKU1082,LOC6,0.0,3,1,23
2024-11-21,SKU1082,LOC6,0.0,5,1,23
2024-11-22,SKU1082,LOC6,0.0,5,3,23
2024-11-23,SKU1082,LOC6,0.0,6,0,23
2024-11-24,SKU1082,LOC6,0.0,4,2,23
2024-11-25,SKU1082,LOC6,0.0,3,3,23
2024-11-26,SKU1082,LOC6,0.0,4,0,23
2024-11-27,SKU1082,LOC6,0.0,2,4,23
2024-11-28,SKU1082,LOC6,354.0,3,1,23
2024-11-29,SKU1082,LOC6,351.0,4,2,23
2024-11-30,SKU1082,LOC6,351.0,1,0,23
2024-12-01,SKU1082,LOC6,349.0,4,1,23
2024-12-02,SKU1082,LOC6,346.0,2,2,23
2024-12-03,SKU1082,LOC6,345.0,4,6,23
2024-12-04,SKU1082,LOC6,345.0,7,2,23
2024-12-05,SKU1082,LOC6,343.0,3,4,23
2024-12-06,SKU1082,LOC6,342.0,7,2,23
2024-12-07,SKU1082,LOC6,341.0,3,5,23
2024-12-08,SKU1082,LOC6,339.0,7,4,23
2024-12-09,SKU1082,LOC6,339.0,6,1,23
2024-12-10,SKU1082,LOC6,337.0,3,1,23
2024-12-11,SKU1082,LOC6,335.0,4,0,23
2024-12-12,SKU1082,LOC6,332.0,7,0,23
2024-12-13,SKU1082,LOC6,332.0,3,4,23
2024-12-14,SKU1082,LOC6,127.0,1,0,23
2024-12-15,SKU1082,LOC6,127.0,2,1,23
2024-12-16,SKU1082,LOC6,127.0,7,2,23
2024-12-17,SKU1082,LOC6,124.0,6,2,23
2024-12-18,SKU1082,LOC6,120.0,3,6,23
2024-12-19,SKU1082,LOC6,118.0,8,3,23
2024-12-20,SKU1082,LOC6,115.0,3,2,23
2024-12-21,SKU1082,LOC6,114.0,3,1,23
2024-12-22,SKU1082,LOC6,112.0,5,3,23
2024-12-23,SKU1082,LOC6,109.0,2,2,23
2024-12-24,SKU1082,LOC6,108.0,1,1,23
2024-12-25,SKU1082,LOC6,,5,0,23
2024-12-26,SKU1082,LOC6,40.0,1,1,23
2024-12-27,SKU1082,LOC6,37.0,7,0,23
2024-12-28,SKU1082,LOC6,10.0,5,1,23
2024-12-29,SKU1082,LOC6,6.0,2,1,23
2024-12-30,SKU1082,LOC6,3.0,8,4,23
2024-01-01,SKU1083,LOC1,77.0,5,2,17
2024-01-02,SKU1083,LOC1,75.0,2,2,17
2024-01-03,SKU1083,LOC1,73.0,4,3,17
2024-01-04,SKU1083,LOC1,69.0,2,4,17
2024-01-05,SKU1083,LOC1,65.0,5,0,17
2024-01-06,SKU1083,LOC1,63.0,6,2,17
2024-01-07,SKU1083,LOC1,61.0,7,4,17
2024-01-08,SKU1083,LOC1,56.0,10,1,17
2024-01-09,SKU1083,LOC1,56.0,4,2,17
2024-01-10,SKU1083,LOC1,52.0,9,1,17
2024-01-11,SKU1083,LOC1,51.0,4,2,17
2024-01-12,SKU1083,LOC1,49.0,5,3,17
2024-01-13,SKU1083,LOC1,49.0,6,1,17
2024-01-14,SKU1083,LOC1,45.0,6,3,17
2024-01-15,SKU1083,LOC1,43.0,4,4,17
2024-01-16,SKU1083,LOC1,41.0,8,3,17
2024-01-17,SKU1083,LOC1,39.0,2,2,17
2024-01-18,SKU1083,LOC1,3.0,4,2,17
2024-01-19,SKU1083,LOC1,1.0,3,5,17
2024-01-20,SKU1083,LOC1,0.0,3,4,17
2024-01-21,SKU1083,LOC1,0.0,5,0,17
2024-01-22,SKU1083,LOC1,0.0,8,5,17
2024-01-23,SKU1083,LOC1,0.0,7,4,17
2024-01-24,SKU1083,LOC1,0.0,5,4,17
2024-01-25,SKU1083,LOC1,0.0,2,6,17
2024-01-26,SKU1083,LOC1,0.0,8,1,17
2024-01-27,SKU1083,LOC1,0.0,8,3,17
2024-01-28,SKU1083,LOC1,0.0,9,2,17
2024-01-29,SKU1083,LOC1,0.0,3,3,17
2024-01-30,SKU1083,LOC1,0.0,1,0,17
2024-01-31,SKU1083,LOC1,0.0,6,4,17
2024-02-01,SKU1083,LOC1,0.0,2,3,17
2024-02-02,SKU1083,LOC1,0.0,6,1,17
2024-02-03,SKU1083,LOC1,0.0,4,4,17
2024-02-04,SKU1083,LOC1,0.0,6,6,17
2024-02-05,SKU1083,LOC1,0.0,2,3,17
2024-02-06,SKU1083,LOC1,0.0,2,2,17
2024-02-07,SKU1083,LOC1,0.0,9,1,17
2024-02-08,SKU1083,LOC1,0.0,4,0,17
2024-02-09,SKU1083,LOC1,0.0,4,1,17
2024-02-10,SKU1083,LOC1,0.0,5,1,17
2024-02-11,SKU1083,LOC1,0.0,6,3,17
2024-02-12,SKU1083,LOC1,0.0,5,0,17
2024-02-13,SKU1083,LOC1,0.0,8,2,17
2024-02-14,SKU1083,LOC1,0.0,2,1,17
2024-02-15,SKU1083,LOC1,0.0,5,4,17
2024-02-16,SKU1083,LOC1,0.0,5,4,17
2024-02-17,SKU1083,LOC1,0.0,5,1,17
2024-02-18,SKU1083,LOC1,0.0,3,3,17
2024-02-19,SKU1083,LOC1,0.0,7,2,17
2024-02-20,SKU1083,LOC1,0.0,4,3,17
2024-02-21,SKU1083,LOC1,0.0,8,1,17
2024-02-22,SKU1083,LOC1,0.0,2,2,17
2024-02-23,SKU1083,LOC1,0.0,4,1,17
2024-02-24,SKU1083,LOC1,0.0,3,0,17
2024-02-25,SKU1083,LOC1,0.0,3,4,17
2024-02-26,SKU1083,LOC1,0.0,1,2,17
2024-02-27,SKU1083,LOC1,0.0,9,4,17
2024-02-28,SKU1083,LOC1,0.0,8,1,17
2024-02-29,SKU1083,LOC1,0.0,9,1,17
2024-03-01,SKU1083,LOC1,0.0,3,2,17
2024-03-02,SKU1083,LOC1,0.0,4,3,17
2024-03-03,SKU1083,LOC1,0.0,2,2,17
2024-03-04,SKU1083,LOC1,0.0,5,1,17
2024-03-05,SKU1083,LOC1,0.0,4,4,17
2024-03-06,SKU1083,LOC1,0.0,3,1,17
2024-03-07,SKU1083,LOC1,0.0,7,2,17
2024-03-08,SKU1083,LOC1,0.0,5,2,17
2024-03-09,SKU1083,LOC1,0.0,5,4,17
2024-03-10,SKU1083,LOC1,0.0,6,2,17
2024-03-11,SKU1083,LOC1,0.0,3,5,17
2024-03-12,SKU1083,LOC1,0.0,7,1,17
2024-03-13,SKU1083,LOC1,0.0,5,6,17
2024-03-14,SKU1083,LOC1,0.0,8,3,17
2024-03-15,SKU1083,LOC1,0.0,5,3,17
2024-03-16,SKU1083,LOC1,0.0,2,1,17
2024-03-17,SKU1083,LOC1,0.0,4,2,17
2024-03-18,SKU1083,LOC1,0.0,4,3,17
2024-03-19,SKU1083,LOC1,0.0,4,2,17
2024-03-20,SKU1083,LOC1,257.0,7,1,17
2024-03-21,SKU1083,LOC1,525.0,5,1,17
2024-03-22,SKU1083,LOC1,525.0,5,0,17
2024-03-23,SKU1083,LOC1,525.0,5,6,17
2024-03-24,SKU1083,LOC1,523.0,2,1,17
2024-03-25,SKU1083,LOC1,521.0,6,1,17
2024-03-26,SKU1083,LOC1,520.0,5,6,17
2024-03-27,SKU1083,LOC1,518.0,5,2,17
2024-03-28,SKU1083,LOC1,516.0,8,3,17
2024-03-29,SKU1083,LOC1,516.0,6,1,17
2024-03-30,SKU1083,LOC1,514.0,8,1,17
2024-03-31,SKU1083,LOC1,511.0,6,4,17
2024-04-01,SKU1083,LOC1,511.0,4,1,17
2024-04-02,SKU1083,LOC1,510.0,6,2,17
2024-04-03,SKU1083,LOC1,507.0,4,1,17
2024-04-04,SKU1083,LOC1,506.0,4,1,17
2024-04-05,SKU1083,LOC1,504.0,4,0,17
2024-04-06,SKU1083,LOC1,502.0,4,3,17
2024-04-07,SKU1083,LOC1,500.0,11,3,17
2024-04-08,SKU1083,LOC1,496.0,7,1,17
2024-04-09,SKU1083,LOC1,494.0,7,4,17
2024-04-10,SKU1083,LOC1,492.0,2,7,17
2024-04-11,SKU1083,LOC1,488.0,3,3,17
2024-04-12,SKU1083,LOC1,486.0,3,0,17
2024-04-13,SKU1083,LOC1,482.0,6,0,17
2024-04-14,SKU1083,LOC1,481.0,2,2,17
2024-04-15,SKU1083,LOC1,479.0,3,0,17
2024-04-16,SKU1083,LOC1,478.0,5,2,17
2024-04-17,SKU1083,LOC1,477.0,5,1,17
2024-04-18,SKU1083,LOC1,473.0,1,0,17
2024-04-19,SKU1083,LOC1,471.0,6,3,17
2024-04-20,SKU1083,LOC1,470.0,1,1,17
2024-04-21,SKU1083,LOC1,468.0,7,1,17
2024-04-22,SKU1083,LOC1,467.0,6,0,17
2024-04-23,SKU1083,LOC1,462.0,4,4,17
2024-04-24,SKU1083,LOC1,458.0,8,3,17
2024-04-25,SKU1083,LOC1,455.0,4,4,17
2024-04-26,SKU1083,LOC1,477.0,5,5,17
2024-04-27,SKU1083,LOC1,474.0,3,2,17
2024-04-28,SKU1083,LOC1,473.0,6,1,17
2024-04-29,SKU1083,LOC1,467.0,3,1,17
2024-04-30,SKU1083,LOC1,465.0,5,2,17
2024-05-01,SKU1083,LOC1,462.0,4,2,17
2024-05-02,SKU1083,LOC1,98.0,2,2,17
2024-05-03,SKU1083,LOC1,95.0,3,2,17
2024-05-04,SKU1083,LOC1,92.0,5,2,17
2024-05-05,SKU1083,LOC1,92.0,8,3,17
2024-05-06,SKU1083,LOC1,241.0,5,2,17
2024-05-07,SKU1083,LOC1,238.0,7,3,17
2024-05-08,SKU1083,LOC1,82.0,7,2,17
2024-05-09,SKU1083,LOC1,80.0,2,2,17
2024-05-10,SKU1083,LOC1,78.0,6,2,17
2024-05-11,SKU1083,LOC1,76.0,6,3,17
2024-05-12,SKU1083,LOC1,74.0,2,2,17
2024-05-13,SKU1083,LOC1,73.0,4,2,17
2024-05-14,SKU1083,LOC1,70.0,7,2,17
2024-05-15,SKU1083,LOC1,68.0,7,4,17
2024-05-16,SKU1083,LOC1,66.0,3,2,17
2024-05-17,SKU1083,LOC1,63.0,4,6,17
2024-05-18,SKU1083,LOC1,62.0,4,0,17
2024-05-19,SKU1083,LOC1,59.0,6,4,17
2024-05-20,SKU1083,LOC1,57.0,8,2,17
2024-05-21,SKU1083,LOC1,52.0,5,2,17
2024-05-22,SKU1083,LOC1,49.0,1,2,17
2024-05-23,SKU1083,LOC1,47.0,6,3,17
2024-05-24,SKU1083,LOC1,45.0,1,4,17
2024-05-25,SKU1083,LOC1,43.0,6,1,17
2024-05-26,SKU1083,LOC1,42.0,5,2,17
2024-05-27,SKU1083,LOC1,41.0,4,4,17
2024-05-28,SKU1083,LOC1,36.0,5,3,17
2024-05-29,SKU1083,LOC1,31.0,8,3,17
2024-05-30,SKU1083,LOC1,31.0,8,2,17
2024-05-31,SKU1083,LOC1,2.0,2,1,17
2024-06-01,SKU1083,LOC1,2.0,6,0,17
2024-06-02,SKU1083,LOC1,0.0,4,3,17
2024-06-03,SKU1083,LOC1,0.0,9,1,17
2024-06-04,SKU1083,LOC1,0.0,3,3,17
2024-06-05,SKU1083,LOC1,0.0,7,4,17
2024-06-06,SKU1083,LOC1,0.0,6,2,17
2024-06-07,SKU1083,LOC1,0.0,9,1,17
2024-06-08,SKU1083,LOC1,0.0,8,1,17
2024-06-09,SKU1083,LOC1,0.0,7,1,17
2024-06-10,SKU1083,LOC1,0.0,10,0,17
2024-06-11,SKU1083,LOC1,0.0,2,3,17
2024-06-12,SKU1083,LOC1,0.0,4,0,17
2024-06-13,SKU1083,LOC1,0.0,8,0,17
2024-06-14,SKU1083,LOC1,0.0,5,3,17
2024-06-15,SKU1083,LOC1,0.0,3,1,17
2024-06-16,SKU1083,LOC1,0.0,4,2,17
2024-06-17,SKU1083,LOC1,0.0,5,4,17
2024-06-18,SKU1083,LOC1,0.0,4,1,17
2024-06-19,SKU1083,LOC1,0.0,5,1,17
2024-06-20,SKU1083,LOC1,0.0,8,3,17
2024-06-21,SKU1083,LOC1,0.0,6,3,17
2024-06-22,SKU1083,LOC1,0.0,6,1,17
2024-06-23,SKU1083,LOC1,0.0,3,3,17
2024-06-24,SKU1083,LOC1,0.0,5,0,17
2024-06-25,SKU1083,LOC1,0.0,1,3,17
2024-06-26,SKU1083,LOC1,0.0,7,2,17
2024-06-27,SKU1083,LOC1,0.0,3,3,17
2024-06-28,SKU1083,LOC1,0.0,5,0,17
2024-06-29,SKU1083,LOC1,0.0,5,3,17
2024-06-30,SKU1083,LOC1,0.0,5,1,17
2024-07-01,SKU1083,LOC1,0.0,6,2,17
2024-07-02,SKU1083,LOC1,0.0,2,2,17
2024-07-03,SKU1083,LOC1,0.0,5,3,17
2024-07-04,SKU1083,LOC1,0.0,6,2,17
2024-07-05,SKU1083,LOC1,0.0,1,3,17
2024-07-06,SKU1083,LOC1,0.0,9,1,17
2024-07-07,SKU1083,LOC1,0.0,2,4,17
2024-07-08,SKU1083,LOC1,0.0,6,0,17
2024-07-09,SKU1083,LOC1,0.0,4,0,17
2024-07-10,SKU1083,LOC1,0.0,4,3,17
2024-07-11,SKU1083,LOC1,0.0,5,1,17
2024-07-12,SKU1083,LOC1,0.0,5,4,17
2024-07-13,SKU1083,LOC1,0.0,6,0,17
2024-07-14,SKU1083,LOC1,0.0,6,3,17
2024-07-15,SKU1083,LOC1,0.0,8,0,17
2024-07-16,SKU1083,LOC1,0.0,5,1,17
2024-07-17,SKU1083,LOC1,0.0,2,1,17
2024-07-18,SKU1083,LOC1,0.0,6,3,17
2024-07-19,SKU1083,LOC1,0.0,4,1,17
2024-07-20,SKU1083,LOC1,0.0,2,0,17
2024-07-21,SKU1083,LOC1,0.0,4,4,17
2024-07-22,SKU1083,LOC1,0.0,4,1,17
2024-07-23,SKU1083,LOC1,0.0,3,1,17
2024-07-24,SKU1083,LOC1,0.0,6,0,17
2024-07-25,SKU1083,LOC1,0.0,7,3,17
2024-07-26,SKU1083,LOC1,0.0,2,1,17
2024-07-27,SKU1083,LOC1,0.0,8,1,17
2024-07-28,SKU1083,LOC1,0.0,4,2,17
2024-07-29,SKU1083,LOC1,0.0,2,3,17
2024-07-30,SKU1083,LOC1,0.0,4,2,17
2024-07-31,SKU1083,LOC1,0.0,4,2,17
2024-08-01,SKU1083,LOC1,0.0,8,5,17
2024-08-02,SKU1083,LOC1,0.0,6,1,17
2024-08-03,SKU1083,LOC1,0.0,7,3,17
2024-08-04,SKU1083,LOC1,0.0,6,4,17
2024-08-05,SKU1083,LOC1,0.0,6,1,17
2024-08-06,SKU1083,LOC1,0.0,12,1,17
2024-08-07,SKU1083,LOC1,0.0,6,5,17
2024-08-08,SKU1083,LOC1,0.0,5,4,17
2024-08-09,SKU1083,LOC1,0.0,8,2,17
2024-08-10,SKU1083,LOC1,0.0,5,0,17
2024-08-11,SKU1083,LOC1,0.0,5,0,17
2024-08-12,SKU1083,LOC1,0.0,7,3,17
2024-08-13,SKU1083,LOC1,0.0,3,1,17
2024-08-14,SKU1083,LOC1,0.0,8,2,17
2024-08-15,SKU1083,LOC1,0.0,2,0,17
2024-08-16,SKU1083,LOC1,0.0,5,1,17
2024-08-17,SKU1083,LOC1,0.0,3,1,17
2024-08-18,SKU1083,LOC1,0.0,7,7,17
2024-08-19,SKU1083,LOC1,0.0,6,1,17
2024-08-20,SKU1083,LOC1,0.0,6,3,17
2024-08-21,SKU1083,LOC1,0.0,1,1,17
2024-08-22,SKU1083,LOC1,0.0,11,4,17
2024-08-23,SKU1083,LOC1,0.0,9,2,17
2024-08-24,SKU1083,LOC1,0.0,3,0,17
2024-08-25,SKU1083,LOC1,0.0,5,0,17
2024-08-26,SKU1083,LOC1,0.0,5,1,17
2024-08-27,SKU1083,LOC1,0.0,7,1,17
2024-08-28,SKU1083,LOC1,0.0,2,1,17
2024-08-29,SKU1083,LOC1,0.0,12,3,17
2024-08-30,SKU1083,LOC1,0.0,5,2,17
2024-08-31,SKU1083,LOC1,0.0,5,2,17
2024-09-01,SKU1083,LOC1,0.0,7,1,17
2024-09-02,SKU1083,LOC1,0.0,2,2,17
2024-09-03,SKU1083,LOC1,0.0,7,1,17
2024-09-04,SKU1083,LOC1,0.0,4,1,17
2024-09-05,SKU1083,LOC1,92.0,7,2,17
2024-09-06,SKU1083,LOC1,90.0,6,2,17
2024-09-07,SKU1083,LOC1,88.0,4,1,17
2024-09-08,SKU1083,LOC1,86.0,7,3,17
2024-09-09,SKU1083,LOC1,85.0,4,3,17
2024-09-10,SKU1083,LOC1,83.0,6,2,17
2024-09-11,SKU1083,LOC1,81.0,8,1,17
2024-09-12,SKU1083,LOC1,80.0,4,3,17
2024-09-13,SKU1083,LOC1,78.0,5,2,17
2024-09-14,SKU1083,LOC1,76.0,5,3,17
2024-09-15,SKU1083,LOC1,73.0,7,0,17
2024-09-16,SKU1083,LOC1,69.0,2,3,17
2024-09-17,SKU1083,LOC1,65.0,8,2,17
2024-09-18,SKU1083,LOC1,62.0,4,1,17
2024-09-19,SKU1083,LOC1,61.0,6,2,17
2024-09-20,SKU1083,LOC1,59.0,3,3,17
2024-09-21,SKU1083,LOC1,56.0,7,1,17
2024-09-22,SKU1083,LOC1,55.0,7,3,17
2024-09-23,SKU1083,LOC1,55.0,5,0,17
2024-09-24,SKU1083,LOC1,19.0,6,0,17
2024-09-25,SKU1083,LOC1,15.0,10,2,17
2024-09-26,SKU1083,LOC1,15.0,9,2,17
2024-09-27,SKU1083,LOC1,13.0,4,0,17
2024-09-28,SKU1083,LOC1,8.0,3,1,17
2024-09-29,SKU1083,LOC1,6.0,4,4,17
2024-09-30,SKU1083,LOC1,5.0,8,1,17
2024-10-01,SKU1083,LOC1,4.0,9,0,17
2024-10-02,SKU1083,LOC1,2.0,1,3,17
2024-10-03,SKU1083,LOC1,2.0,4,2,17
2024-10-04,SKU1083,LOC1,0.0,3,5,17
2024-10-05,SKU1083,LOC1,472.0,2,6,17
2024-10-06,SKU1083,LOC1,470.0,7,5,17
2024-10-07,SKU1083,LOC1,468.0,7,2,17
2024-10-08,SKU1083,LOC1,466.0,5,1,17
2024-10-09,SKU1083,LOC1,462.0,6,1,17
2024-10-10,SKU1083,LOC1,461.0,3,3,17
2024-10-11,SKU1083,LOC1,460.0,6,4,17
2024-10-12,SKU1083,LOC1,456.0,7,1,17
2024-10-13,SKU1083,LOC1,455.0,11,1,17
2024-10-14,SKU1083,LOC1,453.0,5,1,17
2024-10-15,SKU1083,LOC1,453.0,2,2,17
2024-10-16,SKU1083,LOC1,450.0,10,1,17
2024-10-17,SKU1083,LOC1,448.0,8,3,17
2024-10-18,SKU1083,LOC1,446.0,3,1,17
2024-10-19,SKU1083,LOC1,443.0,8,2,17
2024-10-20,SKU1083,LOC1,24.0,7,1,17
2024-10-21,SKU1083,LOC1,24.0,3,3,17
2024-10-22,SKU1083,LOC1,22.0,3,5,17
2024-10-23,SKU1083,LOC1,20.0,7,1,17
2024-10-24,SKU1083,LOC1,288.0,4,3,17
2024-10-25,SKU1083,LOC1,763.0,6,0,17
2024-10-26,SKU1083,LOC1,759.0,6,3,17
2024-10-27,SKU1083,LOC1,753.0,9,4,17
2024-10-28,SKU1083,LOC1,749.0,7,3,17
2024-10-29,SKU1083,LOC1,749.0,6,1,17
2024-10-30,SKU1083,LOC1,748.0,6,1,17
2024-10-31,SKU1083,LOC1,57.0,2,1,17
2024-11-01,SKU1083,LOC1,54.0,3,3,17
2024-11-02,SKU1083,LOC1,53.0,3,3,17
2024-11-03,SKU1083,LOC1,50.0,7,0,17
2024-11-04,SKU1083,LOC1,48.0,2,2,17
2024-11-05,SKU1083,LOC1,45.0,7,1,17
2024-11-06,SKU1083,LOC1,41.0,6,3,17
2024-11-07,SKU1083,LOC1,40.0,6,2,17
2024-11-08,SKU1083,LOC1,40.0,3,3,17
2024-11-09,SKU1083,LOC1,38.0,7,2,17
2024-11-10,SKU1083,LOC1,38.0,5,2,17
2024-11-11,SKU1083,LOC1,36.0,3,0,17
2024-11-12,SKU1083,LOC1,34.0,5,1,17
2024-11-13,SKU1083,LOC1,32.0,3,2,17
2024-11-14,SKU1083,LOC1,31.0,7,2,17
2024-11-15,SKU1083,LOC1,31.0,4,2,17
2024-11-16,SKU1083,LOC1,28.0,7,1,17
2024-11-17,SKU1083,LOC1,26.0,5,4,17
2024-11-18,SKU1083,LOC1,25.0,4,5,17
2024-11-19,SKU1083,LOC1,25.0,6,2,17
2024-11-20,SKU1083,LOC1,23.0,1,2,17
2024-11-21,SKU1083,LOC1,21.0,9,3,17
2024-11-22,SKU1083,LOC1,19.0,8,1,17
2024-11-23,SKU1083,LOC1,17.0,4,2,17
2024-11-24,SKU1083,LOC1,16.0,1,4,17
2024-11-25,SKU1083,LOC1,16.0,5,2,17
2024-11-26,SKU1083,LOC1,16.0,6,0,17
2024-11-27,SKU1083,LOC1,13.0,6,1,17
2024-11-28,SKU1083,LOC1,13.0,2,1,17
2024-11-29,SKU1083,LOC1,12.0,8,2,17
2024-11-30,SKU1083,LOC1,9.0,7,1,17
2024-12-01,SKU1083,LOC1,6.0,4,2,17
2024-12-02,SKU1083,LOC1,6.0,3,2,17
2024-12-03,SKU1083,LOC1,1.0,7,4,17
2024-12-04,SKU1083,LOC1,0.0,5,4,17
2024-12-05,SKU1083,LOC1,0.0,2,1,17
2024-12-06,SKU1083,LOC1,0.0,6,1,17
2024-12-07,SKU1083,LOC1,0.0,8,3,17
2024-12-08,SKU1083,LOC1,0.0,5,2,17
2024-12-09,SKU1083,LOC1,0.0,10,2,17
2024-12-10,SKU1083,LOC1,0.0,6,3,17
2024-12-11,SKU1083,LOC1,0.0,8,5,17
2024-12-12,SKU1083,LOC1,0.0,7,2,17
2024-12-13,SKU1083,LOC1,0.0,3,3,17
2024-12-14,SKU1083,LOC1,0.0,4,5,17
2024-12-15,SKU1083,LOC1,0.0,6,2,17
2024-12-16,SKU1083,LOC1,0.0,5,1,17
2024-12-17,SKU1083,LOC1,0.0,4,4,17
2024-12-18,SKU1083,LOC1,0.0,6,3,17
2024-12-19,SKU1083,LOC1,0.0,6,3,17
2024-12-20,SKU1083,LOC1,0.0,4,2,17
2024-12-21,SKU1083,LOC1,0.0,6,4,17
2024-12-22,SKU1083,LOC1,0.0,3,2,17
2024-12-23,SKU1083,LOC1,0.0,4,5,17
2024-12-24,SKU1083,LOC1,0.0,2,3,17
2024-12-25,SKU1083,LOC1,0.0,5,1,17
2024-12-26,SKU1083,LOC1,0.0,6,3,17
2024-12-27,SKU1083,LOC1,0.0,6,0,17
2024-12-28,SKU1083,LOC1,0.0,6,1,17
2024-12-29,SKU1083,LOC1,0.0,8,1,17
2024-12-30,SKU1083,LOC1,0.0,4,4,17
2024-01-01,SKU1083,LOC2,39.0,4,3,17
2024-01-02,SKU1083,LOC2,6.0,7,2,17
2024-01-03,SKU1083,LOC2,2.0,4,0,17
2024-01-04,SKU1083,LOC2,0.0,5,2,17
2024-01-05,SKU1083,LOC2,0.0,6,0,17
2024-01-06,SKU1083,LOC2,0.0,3,2,17
2024-01-07,SKU1083,LOC2,0.0,1,3,17
2024-01-08,SKU1083,LOC2,117.0,2,4,17
2024-01-09,SKU1083,LOC2,14.0,9,3,17
2024-01-10,SKU1083,LOC2,11.0,5,2,17
2024-01-11,SKU1083,LOC2,8.0,3,0,17
2024-01-12,SKU1083,LOC2,7.0,4,1,17
2024-01-13,SKU1083,LOC2,26.0,5,1,17
2024-01-14,SKU1083,LOC2,26.0,5,4,17
2024-01-15,SKU1083,LOC2,24.0,6,4,17
2024-01-16,SKU1083,LOC2,22.0,7,1,17
2024-01-17,SKU1083,LOC2,21.0,5,1,17
2024-01-18,SKU1083,LOC2,19.0,2,1,17
2024-01-19,SKU1083,LOC2,16.0,5,3,17
2024-01-20,SKU1083,LOC2,15.0,4,2,17
2024-01-21,SKU1083,LOC2,11.0,2,3,17
2024-01-22,SKU1083,LOC2,10.0,5,2,17
2024-01-23,SKU1083,LOC2,8.0,5,0,17
2024-01-24,SKU1083,LOC2,8.0,5,3,17
2024-01-25,SKU1083,LOC2,7.0,7,1,17
2024-01-26,SKU1083,LOC2,4.0,7,3,17
2024-01-27,SKU1083,LOC2,0.0,1,2,17
2024-01-28,SKU1083,LOC2,0.0,2,2,17
2024-01-29,SKU1083,LOC2,0.0,5,3,17
