date,sku_id,location_id,regular_price,promo_price,discount_percent,promo_type,competitor_price
2024-04-03,SKU1102,LOC1,317,,0.0,BOGO,272
2024-04-04,SKU1102,LOC2,319,,0.0,Seasonal,346
2024-04-05,SKU1102,LOC1,318,,0.0,None,356
2024-04-06,SKU1102,LOC6,314,,0.0,Flat Off,271
2024-04-07,SKU1102,LOC2,314,,0.0,None,358
2024-04-08,SKU1102,LOC5,317,,0.0,Seasonal,326
2024-04-09,SKU1102,LOC1,315,,0.0,Flat Off,363
2024-04-10,SKU1102,LOC1,320,,0.0,Seasonal,360
2024-04-11,SKU1102,LOC4,316,,0.0,Flat Off,323
2024-04-12,SKU1102,LOC6,321,,0.0,Flat Off,347
2024-04-13,SKU1102,LOC6,319,,0.0,None,273
2024-04-14,SKU1102,LOC2,316,,0.0,BOGO,342
2024-04-15,SKU1102,LOC5,318,,0.0,Seasonal,345
2024-04-16,SKU1102,LOC5,316,,0.0,Seasonal,339
2024-04-17,SKU1102,LOC2,321,,0.0,Flat Off,271
2024-04-18,SKU1102,LOC5,315,,0.0,BOGO,332
2024-04-19,SKU1102,LOC5,318,,0.0,Flat Off,282
2024-04-20,SKU1102,LOC1,317,,0.0,Seasonal,319
2024-04-21,SKU1102,LOC6,315,,0.0,BOGO,309
2024-04-22,SKU1102,LOC3,316,,0.0,None,287
2024-04-23,SKU1102,LOC5,317,,0.0,Flat Off,269
2024-04-24,SKU1102,LOC4,320,240.0,25.0,Seasonal,323
2024-04-25,SKU1102,LOC5,318,,0.0,Seasonal,289
2024-04-26,SKU1102,LOC5,317,,0.0,Bundle,336
2024-04-27,SKU1102,LOC3,313,233.0,25.0,BOGO,326
2024-04-28,SKU1102,LOC2,321,,0.0,Bundle,350
2024-04-29,SKU1102,LOC2,317,,0.0,Flat Off,348
2024-04-30,SKU1102,LOC5,317,,0.0,Bundle,306
2024-05-01,SKU1102,LOC6,319,,0.0,Seasonal,289
2024-05-02,SKU1102,LOC6,317,,0.0,None,362
2024-05-03,SKU1102,LOC6,316,,0.0,Bundle,340
2024-05-04,SKU1102,LOC2,314,,0.0,Flat Off,281
2024-05-05,SKU1102,LOC6,317,,0.0,BOGO,294
2024-05-06,SKU1102,LOC3,321,,0.0,Seasonal,304
2024-05-07,SKU1102,LOC1,318,,0.0,None,279
2024-05-08,SKU1102,LOC1,316,,0.0,None,320
2024-05-09,SKU1102,LOC4,316,,0.0,BOGO,279
2024-05-10,SKU1102,LOC1,316,316.0,0.0,BOGO,297
2024-05-11,SKU1102,LOC5,315,,0.0,Flat Off,283
2024-05-12,SKU1102,LOC6,317,,0.0,Bundle,320
2024-05-13,SKU1102,LOC2,319,,0.0,Flat Off,316
2024-05-14,SKU1102,LOC6,318,286.0,10.0,None,343
2024-05-15,SKU1102,LOC1,317,,0.0,Bundle,275
2024-05-16,SKU1102,LOC3,318,,0.0,None,273
2024-05-17,SKU1102,LOC6,319,,0.0,BOGO,348
2024-05-18,SKU1102,LOC5,320,,0.0,None,325
2024-05-19,SKU1102,LOC4,318,,0.0,Bundle,292
2024-05-20,SKU1102,LOC3,317,,0.0,None,294
2024-05-21,SKU1102,LOC3,317,,0.0,Seasonal,343
2024-05-22,SKU1102,LOC4,315,,0.0,BOGO,299
2024-05-23,SKU1102,LOC1,315,,0.0,BOGO,279
2024-05-24,SKU1102,LOC6,317,,0.0,Flat Off,317
2024-05-25,SKU1102,LOC1,316,,0.0,None,346
2024-05-26,SKU1102,LOC3,316,,0.0,Flat Off,282
2024-05-27,SKU1102,LOC4,319,,0.0,Bundle,295
2024-05-28,SKU1102,LOC3,319,223.0,30.0,Seasonal,338
2024-05-29,SKU1102,LOC6,317,,0.0,Bundle,274
2024-05-30,SKU1102,LOC4,317,,0.0,BOGO,293
2024-05-31,SKU1102,LOC6,317,,0.0,Seasonal,275
2024-06-01,SKU1102,LOC3,316,,0.0,Seasonal,363
2024-06-02,SKU1102,LOC4,320,,0.0,None,282
2024-06-03,SKU1102,LOC6,315,,0.0,Seasonal,337
2024-06-04,SKU1102,LOC6,314,,0.0,BOGO,316
2024-06-05,SKU1102,LOC2,318,,0.0,BOGO,296
2024-06-06,SKU1102,LOC2,317,,0.0,None,345
2024-06-07,SKU1102,LOC2,316,,0.0,Bundle,297
2024-06-08,SKU1102,LOC4,317,,0.0,Bundle,345
2024-06-09,SKU1102,LOC2,316,,0.0,BOGO,330
2024-06-10,SKU1102,LOC6,317,,0.0,None,350
2024-06-11,SKU1102,LOC5,317,237.0,25.0,Bundle,301
2024-06-12,SKU1102,LOC2,315,,0.0,Bundle,308
2024-06-13,SKU1102,LOC5,319,,0.0,None,353
2024-06-14,SKU1102,LOC4,315,,0.0,Bundle,279
2024-06-15,SKU1102,LOC4,314,,0.0,None,363
2024-06-16,SKU1102,LOC5,317,,0.0,None,343
2024-06-17,SKU1102,LOC3,317,,0.0,Seasonal,280
2024-06-18,SKU1102,LOC4,316,,0.0,Seasonal,344
2024-06-19,SKU1102,LOC5,321,,0.0,Seasonal,324
2024-06-20,SKU1102,LOC6,317,,0.0,Bundle,286
2024-06-21,SKU1102,LOC2,317,,0.0,Seasonal,325
2024-06-22,SKU1102,LOC3,317,,0.0,Bundle,307
2024-06-23,SKU1102,LOC1,315,,0.0,BOGO,309
2024-06-24,SKU1102,LOC2,318,,0.0,BOGO,347
2024-06-25,SKU1102,LOC3,318,,0.0,BOGO,285
2024-06-26,SKU1102,LOC1,318,,0.0,Bundle,362
2024-06-27,SKU1102,LOC4,315,,0.0,Bundle,302
2024-06-28,SKU1102,LOC6,319,,0.0,None,319
2024-06-29,SKU1102,LOC1,317,269.0,15.0,Seasonal,326
2024-06-30,SKU1102,LOC4,316,,0.0,None,341
2024-07-01,SKU1102,LOC1,321,,0.0,BOGO,355
2024-07-02,SKU1102,LOC4,320,,0.0,None,291
2024-07-03,SKU1102,LOC3,317,,0.0,None,338
2024-07-04,SKU1102,LOC1,315,,0.0,None,361
2024-07-05,SKU1102,LOC2,320,,0.0,Flat Off,295
2024-07-06,SKU1102,LOC1,318,,0.0,Bundle,333
2024-07-07,SKU1102,LOC3,317,,0.0,Bundle,273
2024-07-08,SKU1102,LOC6,314,,0.0,Bundle,300
2024-07-09,SKU1102,LOC2,316,,0.0,None,329
2024-07-10,SKU1102,LOC1,316,,0.0,Seasonal,340
2024-07-11,SKU1102,LOC6,317,,0.0,Flat Off,334
2024-07-12,SKU1102,LOC6,316,,0.0,Bundle,363
2024-07-13,SKU1102,LOC2,317,,0.0,Bundle,329
2024-07-14,SKU1102,LOC4,314,,0.0,BOGO,305
2024-07-15,SKU1102,LOC6,320,,0.0,Flat Off,284
2024-07-16,SKU1102,LOC3,313,,0.0,None,360
2024-07-17,SKU1102,LOC6,317,269.0,15.0,Flat Off,278
2024-07-18,SKU1102,LOC4,321,,0.0,BOGO,344
2024-07-19,SKU1102,LOC4,317,,0.0,Seasonal,273
2024-07-20,SKU1102,LOC1,318,,0.0,Flat Off,358
2024-07-21,SKU1102,LOC4,317,253.0,20.0,Seasonal,321
2024-07-22,SKU1102,LOC2,315,,0.0,Flat Off,287
2024-07-23,SKU1102,LOC4,318,,0.0,Seasonal,273
2024-07-24,SKU1102,LOC1,317,,0.0,BOGO,319
2024-07-25,SKU1102,LOC4,317,,0.0,Bundle,331
2024-07-26,SKU1102,LOC5,315,,0.0,Flat Off,313
2024-07-27,SKU1102,LOC4,317,221.0,30.0,Flat Off,274
2024-07-28,SKU1102,LOC6,317,,0.0,Bundle,335
2024-07-29,SKU1102,LOC4,320,,0.0,None,307
2024-07-30,SKU1102,LOC1,315,,0.0,None,305
2024-07-31,SKU1102,LOC6,317,,0.0,BOGO,297
2024-08-01,SKU1102,LOC5,316,,0.0,Bundle,310
2024-08-02,SKU1102,LOC6,316,,0.0,Seasonal,312
2024-08-03,SKU1102,LOC6,318,,0.0,Bundle,299
2024-08-04,SKU1102,LOC1,317,,0.0,Flat Off,285
2024-08-05,SKU1102,LOC6,318,,0.0,BOGO,361
2024-08-06,SKU1102,LOC3,316,,0.0,BOGO,360
2024-08-07,SKU1102,LOC6,317,,0.0,Flat Off,276
2024-08-08,SKU1102,LOC2,319,,0.0,Flat Off,321
2024-08-09,SKU1102,LOC3,317,,0.0,Bundle,318
2024-08-10,SKU1102,LOC3,317,,0.0,BOGO,345
2024-08-11,SKU1102,LOC1,315,,0.0,Seasonal,330
2024-08-12,SKU1102,LOC1,316,,0.0,BOGO,322
2024-08-13,SKU1102,LOC1,318,,0.0,Flat Off,304
2024-08-14,SKU1102,LOC5,316,,0.0,Bundle,352
2024-08-15,SKU1102,LOC1,314,,0.0,BOGO,353
2024-08-16,SKU1102,LOC6,316,,0.0,Flat Off,271
2024-08-17,SKU1102,LOC3,319,223.0,30.0,Flat Off,325
2024-08-18,SKU1102,LOC2,317,,0.0,Flat Off,296
2024-08-19,SKU1102,LOC3,317,,0.0,Seasonal,329
2024-08-20,SKU1102,LOC4,315,,0.0,BOGO,296
2024-08-21,SKU1102,LOC2,319,223.0,30.0,BOGO,326
2024-08-22,SKU1102,LOC4,316,,0.0,Bundle,353
2024-08-23,SKU1102,LOC6,316,,0.0,BOGO,296
2024-08-24,SKU1102,LOC1,316,,0.0,Flat Off,310
2024-08-25,SKU1102,LOC5,318,,0.0,Bundle,282
2024-08-26,SKU1102,LOC5,316,,0.0,Seasonal,360
2024-08-27,SKU1102,LOC6,316,,0.0,Seasonal,270
2024-08-28,SKU1102,LOC4,319,,0.0,Flat Off,352
2024-08-29,SKU1102,LOC2,315,,0.0,None,364
2024-08-30,SKU1102,LOC3,318,,0.0,BOGO,359
2024-08-31,SKU1102,LOC1,317,,0.0,Bundle,320
2024-09-01,SKU1102,LOC6,317,,0.0,BOGO,315
2024-09-02,SKU1102,LOC4,315,,0.0,Bundle,321
2024-09-03,SKU1102,LOC5,319,,0.0,Flat Off,313
2024-09-04,SKU1102,LOC3,315,,0.0,None,323
2024-09-05,SKU1102,LOC2,316,,0.0,None,337
2024-09-06,SKU1102,LOC5,314,,0.0,None,279
2024-09-07,SKU1102,LOC3,317,,0.0,Bundle,362
2024-09-08,SKU1102,LOC6,319,,0.0,Bundle,319
2024-09-09,SKU1102,LOC4,317,,0.0,Flat Off,319
2024-09-10,SKU1102,LOC3,316,,0.0,Bundle,332
2024-09-11,SKU1102,LOC4,317,,0.0,Bundle,306
2024-09-12,SKU1102,LOC3,315,,0.0,BOGO,356
2024-09-13,SKU1102,LOC6,318,,0.0,BOGO,330
2024-09-14,SKU1102,LOC6,317,,0.0,BOGO,326
2024-09-15,SKU1102,LOC4,317,,0.0,Seasonal,303
2024-09-16,SKU1102,LOC2,317,,0.0,Seasonal,289
2024-09-17,SKU1102,LOC4,316,,0.0,Seasonal,308
2024-09-18,SKU1102,LOC1,317,,0.0,Bundle,283
2024-09-19,SKU1102,LOC5,317,,0.0,BOGO,332
2024-09-20,SKU1102,LOC4,321,,0.0,Flat Off,311
2024-09-21,SKU1102,LOC5,316,,0.0,Flat Off,285
2024-09-22,SKU1102,LOC5,317,,0.0,None,361
2024-09-23,SKU1102,LOC1,317,,0.0,None,364
2024-09-24,SKU1102,LOC5,319,,0.0,BOGO,272
2024-09-25,SKU1102,LOC6,319,,0.0,None,352
2024-09-26,SKU1102,LOC2,320,,0.0,Bundle,324
2024-09-27,SKU1102,LOC4,316,,0.0,Flat Off,339
2024-09-28,SKU1102,LOC5,316,,0.0,Flat Off,348
2024-09-29,SKU1102,LOC4,319,,0.0,Flat Off,284
2024-09-30,SKU1102,LOC4,317,,0.0,Bundle,320
2024-10-01,SKU1102,LOC3,319,,0.0,Flat Off,356
2024-10-02,SKU1102,LOC2,317,,0.0,None,280
2024-10-03,SKU1102,LOC3,314,314.0,0.0,Seasonal,274
2024-10-04,SKU1102,LOC4,320,,0.0,None,280
2024-10-05,SKU1102,LOC1,320,,0.0,BOGO,339
2024-10-06,SKU1102,LOC1,319,,0.0,Flat Off,295
2024-10-07,SKU1102,LOC1,316,,0.0,None,291
2024-10-08,SKU1102,LOC5,314,,0.0,Seasonal,305
2024-10-09,SKU1102,LOC6,317,,0.0,Bundle,361
2024-10-10,SKU1102,LOC4,320,,0.0,Flat Off,324
2024-10-11,SKU1102,LOC5,315,,0.0,Bundle,290
2024-10-12,SKU1102,LOC5,316,,0.0,Bundle,270
2024-10-13,SKU1102,LOC1,318,,0.0,None,343
2024-10-14,SKU1102,LOC1,317,,0.0,Bundle,298
2024-10-15,SKU1102,LOC2,317,,0.0,None,282
2024-10-16,SKU1102,LOC6,321,,0.0,Seasonal,277
2024-10-17,SKU1102,LOC4,318,,0.0,None,284
2024-10-18,SKU1102,LOC6,315,,0.0,Flat Off,320
2024-10-19,SKU1102,LOC4,321,,0.0,None,274
2024-10-20,SKU1102,LOC1,316,,0.0,Flat Off,362
2024-10-21,SKU1102,LOC5,319,255.0,20.0,Bundle,334
2024-10-22,SKU1102,LOC4,318,,0.0,None,307
2024-10-23,SKU1102,LOC1,316,,0.0,None,291
2024-10-24,SKU1102,LOC6,316,,0.0,Seasonal,320
2024-10-25,SKU1102,LOC3,315,,0.0,Flat Off,354
2024-10-26,SKU1102,LOC5,321,,0.0,BOGO,322
2024-10-27,SKU1102,LOC1,318,,0.0,Bundle,278
2024-10-28,SKU1102,LOC1,317,,0.0,Bundle,313
2024-10-29,SKU1102,LOC5,319,,0.0,BOGO,309
2024-10-30,SKU1102,LOC4,317,,0.0,BOGO,315
2024-10-31,SKU1102,LOC2,319,,0.0,BOGO,333
2024-11-01,SKU1102,LOC1,317,,0.0,Seasonal,310
2024-11-02,SKU1102,LOC3,314,,0.0,Seasonal,326
2024-11-03,SKU1102,LOC6,315,,0.0,Flat Off,289
2024-11-04,SKU1102,LOC3,317,,0.0,Seasonal,322
2024-11-05,SKU1102,LOC3,317,,0.0,Flat Off,353
2024-11-06,SKU1102,LOC2,317,,0.0,None,282
2024-11-07,SKU1102,LOC4,313,,0.0,Flat Off,327
2024-11-08,SKU1102,LOC5,317,,0.0,Seasonal,323
2024-11-09,SKU1102,LOC4,317,,0.0,Seasonal,318
2024-11-10,SKU1102,LOC2,320,,0.0,BOGO,327
2024-11-11,SKU1102,LOC1,319,239.0,25.0,BOGO,277
2024-11-12,SKU1102,LOC5,316,,0.0,None,296
2024-11-13,SKU1102,LOC3,318,,0.0,Flat Off,277
2024-11-14,SKU1102,LOC4,321,,0.0,BOGO,324
2024-11-15,SKU1102,LOC4,318,,0.0,Flat Off,270
2024-11-16,SKU1102,LOC5,319,,0.0,Seasonal,351
2024-11-17,SKU1102,LOC3,315,,0.0,Flat Off,284
2024-11-18,SKU1102,LOC1,317,,0.0,None,281
2024-11-19,SKU1102,LOC1,316,,0.0,Bundle,349
2024-11-20,SKU1102,LOC2,317,,0.0,BOGO,287
2024-11-21,SKU1102,LOC4,314,,0.0,Bundle,338
2024-11-22,SKU1102,LOC1,320,,0.0,Flat Off,299
2024-11-23,SKU1102,LOC2,317,,0.0,None,305
2024-11-24,SKU1102,LOC5,317,,0.0,Seasonal,355
2024-11-25,SKU1102,LOC5,317,,0.0,BOGO,276
2024-11-26,SKU1102,LOC3,317,,0.0,BOGO,363
2024-11-27,SKU1102,LOC1,316,,0.0,None,358
2024-11-28,SKU1102,LOC2,323,,0.0,Seasonal,323
2024-11-29,SKU1102,LOC5,318,,0.0,Bundle,344
2024-11-30,SKU1102,LOC1,315,,0.0,Seasonal,349
2024-12-01,SKU1102,LOC5,317,,0.0,BOGO,353
2024-12-02,SKU1102,LOC5,317,,0.0,BOGO,290
2024-12-03,SKU1102,LOC3,318,,0.0,Bundle,280
2024-12-04,SKU1102,LOC3,314,,0.0,Bundle,310
2024-12-05,SKU1102,LOC3,317,,0.0,Bundle,278
2024-12-06,SKU1102,LOC3,317,,0.0,Bundle,286
2024-12-07,SKU1102,LOC1,315,,0.0,BOGO,290
2024-12-08,SKU1102,LOC6,317,,0.0,None,283
2024-12-09,SKU1102,LOC6,316,236.0,25.0,None,312
2024-12-10,SKU1102,LOC3,315,,0.0,BOGO,294
2024-12-11,SKU1102,LOC1,317,,0.0,Bundle,341
2024-12-12,SKU1102,LOC1,315,,0.0,Bundle,301
2024-12-13,SKU1102,LOC2,316,,0.0,Flat Off,354
2024-12-14,SKU1102,LOC3,317,,0.0,BOGO,351
2024-12-15,SKU1102,LOC4,318,,0.0,None,304
2024-12-16,SKU1102,LOC3,317,,0.0,None,355
2024-12-17,SKU1102,LOC4,316,,0.0,BOGO,275
2024-12-18,SKU1102,LOC3,318,,0.0,Flat Off,354
2024-12-19,SKU1102,LOC5,318,318.0,0.0,Bundle,293
2024-12-20,SKU1102,LOC6,320,,0.0,Seasonal,312
2024-12-21,SKU1102,LOC6,315,,0.0,BOGO,344
2024-12-22,SKU1102,LOC3,314,,0.0,Seasonal,316
2024-12-23,SKU1102,LOC4,318,,0.0,Flat Off,303
2024-12-24,SKU1102,LOC2,314,,0.0,None,337
2024-12-25,SKU1102,LOC5,317,,0.0,Bundle,351
2024-12-26,SKU1102,LOC2,317,,0.0,Bundle,270
2024-12-27,SKU1102,LOC4,319,,0.0,BOGO,316
2024-12-28,SKU1102,LOC5,317,,0.0,BOGO,320
2024-12-29,SKU1102,LOC4,316,,0.0,Flat Off,356
2024-12-30,SKU1102,LOC1,318,,0.0,Seasonal,348
2024-01-01,SKU1103,LOC6,672,,0.0,Bundle,722
2024-01-02,SKU1103,LOC2,668,,0.0,BOGO,650
2024-01-03,SKU1103,LOC6,670,,0.0,Bundle,581
2024-01-04,SKU1103,LOC4,674,,0.0,Flat Off,721
2024-01-05,SKU1103,LOC6,672,,0.0,Flat Off,688
2024-01-06,SKU1103,LOC6,674,,0.0,BOGO,677
2024-01-07,SKU1103,LOC1,670,,0.0,Flat Off,740
2024-01-08,SKU1103,LOC1,671,,0.0,BOGO,571
2024-01-09,SKU1103,LOC4,672,,0.0,Bundle,720
2024-01-10,SKU1103,LOC1,671,,0.0,BOGO,740
2024-01-11,SKU1103,LOC3,672,604.0,10.0,BOGO,704
2024-01-12,SKU1103,LOC4,672,,0.0,Flat Off,733
2024-01-13,SKU1103,LOC1,675,,0.0,Seasonal,576
2024-01-14,SKU1103,LOC4,672,,0.0,Flat Off,617
2024-01-15,SKU1103,LOC5,672,,0.0,Flat Off,634
2024-01-16,SKU1103,LOC1,672,,0.0,BOGO,645
2024-01-17,SKU1103,LOC5,672,,0.0,BOGO,695
2024-01-18,SKU1103,LOC3,673,,0.0,None,765
2024-01-19,SKU1103,LOC2,672,,0.0,Bundle,728
2024-01-20,SKU1103,LOC6,671,,0.0,Flat Off,587
2024-01-21,SKU1103,LOC4,673,505.0,25.0,BOGO,686
2024-01-22,SKU1103,LOC3,673,,0.0,Flat Off,767
2024-01-23,SKU1103,LOC2,672,,0.0,None,592
2024-01-24,SKU1103,LOC5,675,,0.0,Seasonal,746
2024-01-25,SKU1103,LOC1,676,,0.0,BOGO,728
2024-01-26,SKU1103,LOC1,672,,0.0,Flat Off,647
2024-01-27,SKU1103,LOC6,669,,0.0,Bundle,642
2024-01-28,SKU1103,LOC1,673,,0.0,Bundle,611
2024-01-29,SKU1103,LOC2,675,,0.0,Bundle,696
2024-01-30,SKU1103,LOC6,668,,0.0,BOGO,584
2024-01-31,SKU1103,LOC5,672,,0.0,Flat Off,758
2024-02-01,SKU1103,LOC4,672,,0.0,Flat Off,683
2024-02-02,SKU1103,LOC1,673,,0.0,None,745
2024-02-03,SKU1103,LOC6,670,502.0,25.0,Bundle,637
2024-02-04,SKU1103,LOC6,672,,0.0,Bundle,737
2024-02-05,SKU1103,LOC2,670,670.0,0.0,None,732
2024-02-06,SKU1103,LOC2,673,572.0,15.0,BOGO,609
2024-02-07,SKU1103,LOC1,673,,0.0,Bundle,746
2024-02-08,SKU1103,LOC3,672,,0.0,None,720
2024-02-09,SKU1103,LOC1,672,,0.0,None,724
2024-02-10,SKU1103,LOC4,673,,0.0,BOGO,672
2024-02-11,SKU1103,LOC4,674,,0.0,None,662
2024-02-12,SKU1103,LOC6,674,,0.0,BOGO,642
2024-02-13,SKU1103,LOC6,675,,0.0,Seasonal,677
2024-02-14,SKU1103,LOC2,669,,0.0,Seasonal,700
2024-02-15,SKU1103,LOC2,672,,0.0,Seasonal,585
2024-02-16,SKU1103,LOC2,671,,0.0,Bundle,723
2024-02-17,SKU1103,LOC4,671,,0.0,Seasonal,703
2024-02-18,SKU1103,LOC6,670,,0.0,BOGO,641
2024-02-19,SKU1103,LOC5,673,,0.0,Bundle,699
2024-02-20,SKU1103,LOC3,672,,0.0,Seasonal,602
2024-02-21,SKU1103,LOC1,675,,0.0,Seasonal,626
2024-02-22,SKU1103,LOC3,672,,0.0,BOGO,762
2024-02-23,SKU1103,LOC2,672,,0.0,Flat Off,694
2024-02-24,SKU1103,LOC4,672,,0.0,Bundle,649
2024-02-25,SKU1103,LOC5,673,,0.0,BOGO,604
2024-02-26,SKU1103,LOC6,673,,0.0,Bundle,676
2024-02-27,SKU1103,LOC4,673,,0.0,Seasonal,610
2024-02-28,SKU1103,LOC4,672,,0.0,None,762
2024-02-29,SKU1103,LOC5,674,,0.0,None,664
2024-03-01,SKU1103,LOC2,672,,0.0,Flat Off,694
2024-03-02,SKU1103,LOC4,671,,0.0,Seasonal,664
2024-03-03,SKU1103,LOC3,671,,0.0,None,689
2024-03-04,SKU1103,LOC4,674,,0.0,Bundle,587
2024-03-05,SKU1103,LOC4,667,,0.0,Seasonal,667
2024-03-06,SKU1103,LOC4,672,,0.0,None,667
2024-03-07,SKU1103,LOC2,674,506.0,25.0,None,610
2024-03-08,SKU1103,LOC4,674,,0.0,Bundle,688
2024-03-09,SKU1103,LOC4,672,571.0,15.0,None,719
2024-03-10,SKU1103,LOC1,672,,0.0,Seasonal,716
2024-03-11,SKU1103,LOC4,672,,0.0,BOGO,668
2024-03-12,SKU1103,LOC1,670,,0.0,Seasonal,639
2024-03-13,SKU1103,LOC6,672,,0.0,Flat Off,576
2024-03-14,SKU1103,LOC2,675,574.0,15.0,Flat Off,576
2024-03-15,SKU1103,LOC4,672,,0.0,Flat Off,589
2024-03-16,SKU1103,LOC5,674,,0.0,None,661
2024-03-17,SKU1103,LOC2,672,604.0,10.0,None,636
2024-03-18,SKU1103,LOC5,672,,0.0,BOGO,755
2024-03-19,SKU1103,LOC6,671,,0.0,BOGO,709
2024-03-20,SKU1103,LOC3,672,,0.0,Flat Off,716
2024-03-21,SKU1103,LOC6,671,,0.0,BOGO,620
2024-03-22,SKU1103,LOC1,674,,0.0,Bundle,590
2024-03-23,SKU1103,LOC3,675,,0.0,None,719
2024-03-24,SKU1103,LOC3,670,,0.0,Seasonal,758
2024-03-25,SKU1103,LOC4,672,,0.0,Seasonal,721
2024-03-26,SKU1103,LOC1,672,604.0,10.0,None,697
2024-03-27,SKU1103,LOC5,675,,0.0,Bundle,707
2024-03-28,SKU1103,LOC2,671,,0.0,Flat Off,758
2024-03-29,SKU1103,LOC3,672,,0.0,None,758
2024-03-30,SKU1103,LOC3,674,,0.0,Seasonal,752
2024-03-31,SKU1103,LOC2,672,,0.0,Bundle,673
2024-04-01,SKU1103,LOC2,675,,0.0,Seasonal,750
2024-04-02,SKU1103,LOC2,673,,0.0,BOGO,589
2024-04-03,SKU1103,LOC3,672,,0.0,Flat Off,580
2024-04-04,SKU1103,LOC4,672,,0.0,Bundle,592
2024-04-05,SKU1103,LOC2,670,,0.0,Bundle,752
2024-04-06,SKU1103,LOC2,672,,0.0,BOGO,638
2024-04-07,SKU1103,LOC4,672,,0.0,Bundle,674
2024-04-08,SKU1103,LOC6,672,,0.0,Flat Off,734
2024-04-09,SKU1103,LOC2,671,503.0,25.0,Bundle,617
2024-04-10,SKU1103,LOC2,670,,0.0,None,735
2024-04-11,SKU1103,LOC4,672,,0.0,Seasonal,751
2024-04-12,SKU1103,LOC3,672,504.0,25.0,BOGO,768
2024-04-13,SKU1103,LOC5,673,,0.0,BOGO,695
2024-04-14,SKU1103,LOC1,672,,0.0,Flat Off,598
2024-04-15,SKU1103,LOC6,671,402.0,40.0,BOGO,619
2024-04-16,SKU1103,LOC3,673,,0.0,Seasonal,665
2024-04-17,SKU1103,LOC6,673,,0.0,Seasonal,720
2024-04-18,SKU1103,LOC6,674,,0.0,Seasonal,733
2024-04-19,SKU1103,LOC2,672,,0.0,Seasonal,769
2024-04-20,SKU1103,LOC2,671,,0.0,Bundle,731
2024-04-21,SKU1103,LOC3,670,,0.0,Seasonal,713
2024-04-22,SKU1103,LOC2,671,,0.0,BOGO,598
2024-04-23,SKU1103,LOC5,674,,0.0,None,716
2024-04-24,SKU1103,LOC6,672,,0.0,Seasonal,669
2024-04-25,SKU1103,LOC6,673,,0.0,Bundle,766
2024-04-26,SKU1103,LOC5,670,535.0,20.0,Flat Off,754
2024-04-27,SKU1103,LOC6,671,,0.0,BOGO,733
2024-04-28,SKU1103,LOC3,673,,0.0,Seasonal,587
2024-04-29,SKU1103,LOC3,672,,0.0,Flat Off,646
2024-04-30,SKU1103,LOC4,672,,0.0,Seasonal,665
2024-05-01,SKU1103,LOC4,674,674.0,0.0,Flat Off,738
2024-05-02,SKU1103,LOC5,674,,0.0,Bundle,628
2024-05-03,SKU1103,LOC4,668,,0.0,None,689
2024-05-04,SKU1103,LOC5,672,,0.0,BOGO,741
2024-05-05,SKU1103,LOC4,672,,0.0,Bundle,611
2024-05-06,SKU1103,LOC2,672,604.0,10.0,None,732
2024-05-07,SKU1103,LOC1,677,,0.0,None,771
2024-05-08,SKU1103,LOC1,672,,0.0,Seasonal,573
2024-05-09,SKU1103,LOC3,672,,0.0,Flat Off,641
2024-05-10,SKU1103,LOC5,672,,0.0,None,718
2024-05-11,SKU1103,LOC3,672,,0.0,Flat Off,735
2024-05-12,SKU1103,LOC5,670,,0.0,Bundle,613
2024-05-13,SKU1103,LOC2,671,,0.0,BOGO,739
2024-05-14,SKU1103,LOC2,672,,0.0,Bundle,641
2024-05-15,SKU1103,LOC4,670,,0.0,None,716
2024-05-16,SKU1103,LOC2,671,,0.0,None,606
2024-05-17,SKU1103,LOC4,672,,0.0,BOGO,657
2024-05-18,SKU1103,LOC5,672,,0.0,Seasonal,733
2024-05-19,SKU1103,LOC6,675,,0.0,Flat Off,657
2024-05-20,SKU1103,LOC6,668,,0.0,Flat Off,606
2024-05-21,SKU1103,LOC3,670,,0.0,Seasonal,737
2024-05-22,SKU1103,LOC1,673,,0.0,BOGO,731
2024-05-23,SKU1103,LOC3,670,,0.0,Seasonal,580
2024-05-24,SKU1103,LOC4,672,,0.0,Flat Off,667
2024-05-25,SKU1103,LOC3,672,,0.0,None,726
2024-05-26,SKU1103,LOC5,671,,0.0,BOGO,658
2024-05-27,SKU1103,LOC4,670,,0.0,None,677
2024-05-28,SKU1103,LOC5,670,,0.0,BOGO,679
2024-05-29,SKU1103,LOC2,674,,0.0,None,628
2024-05-30,SKU1103,LOC2,670,,0.0,Flat Off,619
2024-05-31,SKU1103,LOC3,672,,0.0,BOGO,758
2024-06-01,SKU1103,LOC3,672,,0.0,BOGO,769
2024-06-02,SKU1103,LOC6,670,,0.0,Bundle,760
2024-06-03,SKU1103,LOC4,672,,0.0,Flat Off,742
2024-06-04,SKU1103,LOC6,672,,0.0,BOGO,770
2024-06-05,SKU1103,LOC1,672,,0.0,Flat Off,687
2024-06-06,SKU1103,LOC6,676,,0.0,Flat Off,739
2024-06-07,SKU1103,LOC4,671,,0.0,Seasonal,574
2024-06-08,SKU1103,LOC2,672,,0.0,BOGO,708
2024-06-09,SKU1103,LOC5,671,,0.0,Bundle,769
2024-06-10,SKU1103,LOC3,676,,0.0,Flat Off,623
2024-06-11,SKU1103,LOC5,672,,0.0,None,622
