Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment
2024-06-18,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,West,7,144,1008,No,No,29.0,166,-0.79
2025-02-01,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,North,13,388,5044,No,No,21.2,433,-0.15
2023-06-23,Chocolates,Amul India Twilight Tryst 150g,35651383,Central,17,142,2414,No,No,31.6,165,0.83
2022-04-26,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,East,11,149,1639,No,No,32.9,163,-0.71
2024-01-21,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,East,7,193,1351,No,No,34.0,223,-0.41
2022-03-11,Dairy Products,Amul Malai Paneer 1kg,43280889,East,14,108,1512,No,No,15.6,108,0.77
2021-11-24,Specialty Products,Amul Shrikhand Kesar 500g,43726257,East,13,412,5356,No,No,22.3,355,0.09
2021-10-04,Others,Amul A2 Cow Milk 1L,80405061,Central,14,494,6916,Yes,No,39.7,570,0.77
2025-03-23,Dairy Products,Amul Paneer 200g,18315080,North,27,66,1782,No,No,18.3,66,0.46
2024-03-10,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,Central,13,307,3991,No,No,16.4,330,-0.41
2024-04-22,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,Central,19,322,6118,No,No,31.3,301,-0.56
2025-02-25,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,West,8,50,400,Yes,No,25.1,44,0.64
2023-12-12,Others,Amul A2 Cow Milk 1L,80405061,North,8,502,4016,No,No,32.9,443,0.05
2025-03-13,Others,Amul Cheese Tin 500g,82806583,Central,12,544,6528,No,Yes,17.9,487,-0.55
2023-06-10,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,East,16,146,2336,No,No,34.1,144,0.79
2024-03-26,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,West,7,146,1022,No,No,32.6,176,0.91
2025-01-28,Others,Amul Camel Milk 500ml,1148473,South,11,530,5830,No,No,30.4,524,0.11
2025-01-07,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,West,8,298,2384,Yes,No,11.3,260,-0.54
2024-07-05,Specialty Products,Amul Shrikhand Mango 500g,69924743,Central,10,405,4050,No,No,29.9,440,0.31
2024-04-09,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,South,15,642,9630,No,Yes,30.9,520,-0.61
2022-10-04,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,Central,8,97,776,No,No,22.0,103,-0.88
2024-11-24,Beverages,Amul Tru Apple Juice 200ml,70134094,Central,15,79,1185,No,No,24.6,70,0.75
2023-05-04,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,West,12,158,1896,No,No,35.1,136,-0.58
2023-06-13,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,West,12,539,6468,No,No,29.5,470,-0.91
2024-10-01,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,South,22,102,2244,No,No,28.2,106,-0.45
2021-04-21,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,East,18,45,810,No,No,23.0,45,0.95
2022-12-12,Beverages,Amul Kool Café 200ml,68165390,North,10,51,510,No,No,28.7,51,-0.36
2023-08-12,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,South,14,500,7000,No,No,33.6,469,-0.24
2024-07-23,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,North,7,516,3612,No,No,25.9,429,-0.33
2022-06-07,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,West,9,31,279,No,No,37.3,34,0.04
2023-03-29,Others,Amul Kool Café Can 250ml,36576395,West,10,459,4590,No,No,18.9,454,-0.1
2023-10-18,Others,Amul Butter Cookies 200g,72940877,West,11,458,5038,No,No,24.1,479,-0.91
2023-11-09,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,West,12,163,1956,No,No,34.5,136,0.75
2022-11-07,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,Central,16,171,2736,No,No,39.7,172,0.12
2025-07-05,Bakery & Frozen,Amul Pizza Base 200g,51772550,South,16,242,3872,No,No,27.3,269,0.92
2025-03-26,Specialty Products,Amul Shrikhand Mango 500g,69924743,South,9,365,3285,No,No,27.7,444,-0.03
2024-08-08,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,South,13,400,5200,Yes,No,38.3,454,0.7
2021-06-02,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,East,9,361,3249,No,No,37.6,378,-0.76
2024-11-05,Beverages,Amul Kool Elaichi Milk 200ml,14701085,Central,17,127,2159,No,No,34.1,129,-0.35
2024-03-27,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,West,16,212,3392,No,No,36.4,251,-0.68
2023-09-12,Beverages,Amul Kool Koko 200ml,83184284,East,21,119,2499,Yes,No,36.1,129,0.34
2024-11-25,Bakery Items,Amul Chocolate Brownie 100g,58937020,South,17,232,3944,No,No,38.0,212,0.11
2024-09-25,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,Central,13,168,2184,No,Yes,19.4,148,-0.37
2023-07-16,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,West,17,570,9690,No,No,23.7,569,-0.82
2024-07-22,Beverages,Amul Kool Café 200ml,68165390,West,14,50,700,No,No,36.8,47,0.13
2024-07-23,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,West,20,585,11700,No,No,35.9,577,0.95
2021-03-24,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,West,2,215,430,No,No,25.3,211,-0.34
2021-04-09,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,East,24,136,3264,No,No,26.8,130,-0.87
2024-02-29,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,East,5,158,790,No,No,15.8,150,0.29
2023-05-09,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,North,15,91,1365,No,No,30.1,99,-0.91
2025-05-23,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,Central,19,452,8588,No,No,29.3,439,0.05
2022-02-25,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,Central,16,409,6544,No,No,16.5,494,-0.42
2023-11-29,Bakery Items,Amul Cheese Danish 120g,18798487,North,12,54,648,No,No,29.7,47,-0.55
2023-09-28,Others,Amul Happy Treats Veggie Stix 400g,31256377,West,7,453,3171,No,No,23.5,425,0.2
2024-07-29,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,Central,16,52,832,No,No,28.8,53,0.62
2023-03-20,Dairy Products,Amul Taaza Milk 1L,16994393,Central,19,103,1957,Yes,No,25.4,91,0.6
2020-09-12,Snacks & Savories,Amul Cheese Crackers 120g,81997831,East,13,502,6526,No,No,19.1,493,-0.28
2020-10-27,Bakery & Frozen,Amul Pizza Base 200g,51772550,East,10,246,2460,No,No,24.6,248,0.64
2023-12-27,Dairy Products,Amul Lactose-Free Milk 1L,91017437,South,19,96,1824,No,No,38.0,106,0.06
2021-03-01,Beverages,Amul Kool Saffron Milk 200ml,79195263,West,6,130,780,No,No,37.3,117,-0.3
2023-09-17,Snacks & Savories,Amul Veggie Sticks 100g,83950377,East,18,84,1512,No,Yes,37.6,85,0.81
2023-08-26,Beverages,Amul Kool Café 200ml,68165390,East,10,48,480,No,No,16.7,46,-0.02
2024-04-25,Bakery Items,Amul Vanilla Muffin 90g,34223963,North,4,52,208,No,No,26.1,48,0.14
2021-07-25,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,West,7,467,3269,No,No,33.8,520,0.32
2023-01-01,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,North,18,99,1782,No,Yes,23.7,101,-0.5
2021-07-29,Beverages,Amul Kool Saffron Milk 200ml,79195263,North,5,128,640,No,No,22.7,115,-0.98
2021-02-01,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,North,13,328,4264,Yes,No,5.9,286,0.99
2024-12-30,Specialty Products,Amul Shrikhand Mango 500g,69924743,Central,9,361,3249,No,No,16.2,408,-0.4
2024-04-19,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,East,22,564,12408,No,No,23.2,577,0.17
2024-10-28,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,East,16,107,1712,No,No,18.8,101,0.55
2021-12-06,Chocolates,Amul Milk Chocolate 150g,62232487,West,11,116,1276,No,No,14.7,121,-0.61
2024-01-29,Snacks & Savories,Amul Cheese Crackers 120g,81997831,North,13,541,7033,No,No,31.1,460,-0.75
2025-05-01,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,South,11,238,2618,No,No,30.9,279,-0.69
2023-03-06,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,West,23,306,7038,Yes,No,19.2,334,-0.14
2023-06-18,Dairy Products,Amul Paneer 200g,18315080,East,15,57,855,No,No,21.3,58,1.0
2025-06-09,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,West,34,111,3774,Yes,No,19.6,111,0.87
2022-05-04,Others,Amul Ice Cream Cake 1kg,25444452,West,15,498,7470,No,No,38.5,549,0.79
2023-08-22,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,North,6,142,852,No,Yes,29.1,169,0.75
2024-05-09,Beverages,Amul Kool Rose Milk 200ml,14415647,West,9,116,1044,No,No,21.6,118,-0.95
2023-05-20,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,South,11,264,2904,No,No,21.0,268,-0.36
2024-11-14,Chocolates,Amul Dark Chocolate 150g,70549300,South,12,117,1404,No,No,27.7,116,0.54
2022-02-09,Chocolates,Amul Almond Bar 40g,82147020,East,12,61,732,No,No,15.8,57,0.66
2025-02-27,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,West,26,56,1456,No,No,22.6,46,0.99
2020-12-22,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,North,10,257,2570,Yes,No,20.7,235,0.26
2025-05-02,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,North,14,284,3976,No,No,20.5,255,-0.24
2022-07-28,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,West,10,220,2200,No,No,30.7,246,1.0
2022-10-14,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,East,9,861,7749,No,No,33.4,709,0.18
2024-08-09,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,East,21,484,10164,No,No,32.0,530,-0.49
2025-01-24,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,North,11,296,3256,Yes,No,11.5,331,-0.16
2024-02-28,Butter & Spreads,Amul Butter 500g,79291279,South,8,188,1504,No,No,34.3,175,0.89
2022-02-22,Dairy Products,Amul Malai Paneer 1kg,43280889,North,11,96,1056,No,No,27.5,100,-0.6
2024-09-08,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,West,8,150,1200,No,No,23.7,157,-0.7
2024-10-26,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,East,18,516,9288,Yes,Yes,18.1,564,0.05
2023-03-20,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,North,22,425,9350,No,No,15.0,416,-0.28
2021-12-25,Bakery Items,Amul Chocolate Donut 80g,28937579,Central,17,400,6800,No,No,19.5,413,0.49
2022-02-21,Bakery & Frozen,Amul Pizza Base 200g,51772550,East,14,234,3276,No,No,30.3,278,-0.79
2025-05-02,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,East,13,135,1755,No,No,16.4,164,-0.38
2023-08-29,Butter & Spreads,Amul Butter 500g,79291279,Central,16,196,3136,No,Yes,36.7,200,0.86
2024-06-01,Snacks & Savories,Amul Masala Peanuts 250g,91980489,Central,22,239,5258,No,No,35.3,265,-0.84
2025-05-08,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,North,9,163,1467,Yes,No,9.5,127,0.05
2020-12-23,Ghee & Cooking Essentials,Amul Cooking Butter 500g,206846,North,10,844,8440,No,No,20.6,801,0.17
2021-09-05,Bakery & Frozen,Amul Pizza Base 200g,51772550,Central,21,256,5376,Yes,No,23.5,280,0.42
2025-07-18,Health & Nutrition,Amul Fortified Milk 1L,56068016,Central,12,576,6912,No,No,29.2,635,0.72
2024-09-16,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,East,13,162,2106,No,No,20.2,145,0.03
2024-10-04,Others,Amul Camel Milk Chocolate 150g,5752287,East,34,112,3808,Yes,Yes,28.2,115,0.25
2025-02-02,Chocolates,Amul Dark Chocolate 150g,70549300,West,15,105,1575,No,No,32.9,99,-0.6
2022-11-08,Bakery & Frozen,Amul Frozen Veggie Burger Patty 500g,70415490,West,9,265,2385,Yes,Yes,36.8,246,0.57
2022-07-14,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,South,7,232,1624,Yes,No,34.2,217,-0.07
2023-07-29,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,West,11,623,6853,No,No,39.4,549,0.83
2025-01-15,Bakery Items,Amul Cheese Danish 120g,18798487,North,11,54,594,Yes,No,21.5,52,-0.74
2025-07-06,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,North,13,584,7592,No,No,20.4,589,0.74
2024-01-28,Bakery Items,Amul Cheese Danish 120g,18798487,West,12,50,600,No,No,12.9,49,0.11
2020-08-31,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,West,8,254,2032,No,No,30.7,224,-0.35
2023-08-24,Specialty Products,Amul Rasmalai 500g,11289388,North,16,366,5856,No,No,27.8,354,-0.88
2023-01-09,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,West,9,326,2934,Yes,No,35.7,278,0.82
2021-10-06,Dairy Products,Amul Fresh Cream 250ml,44564353,North,13,94,1222,No,No,35.0,91,-0.19
2021-08-22,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,Central,14,260,3640,No,No,38.5,283,0.42
2021-10-24,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,Central,11,421,4631,No,No,24.4,413,-0.75
2023-12-21,Specialty Products,Amul Rasmalai 500g,11289388,South,13,367,4771,No,No,38.9,412,0.72
2021-06-19,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,Central,10,633,6330,No,No,34.6,583,0.14
2021-04-28,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,Central,12,262,3144,No,No,18.4,238,0.45
2022-07-23,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,West,7,150,1050,No,No,17.2,157,-0.19
2022-02-26,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,West,9,651,5859,No,No,31.4,720,0.89
2021-01-26,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,North,5,233,1165,Yes,No,13.5,279,0.94
2023-03-26,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,South,9,517,4653,No,No,38.7,496,0.56
2024-05-10,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,West,4,665,2660,Yes,No,31.3,622,0.91
2022-08-07,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,Central,13,418,5434,No,No,17.1,406,0.33
2022-07-31,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,South,16,728,11648,Yes,Yes,26.8,915,0.35
2022-04-05,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,Central,19,622,11818,Yes,No,26.2,576,-0.53
2021-09-04,Butter & Spreads,Amul Butter 100g,80016687,East,24,195,4680,No,No,29.2,217,0.08
2025-04-14,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,North,24,525,12600,No,Yes,16.1,527,1.0
2024-12-21,Snacks & Savories,Amul Cheese Crackers 120g,81997831,East,21,488,10248,No,No,29.1,441,0.82
2022-05-09,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,East,6,191,1146,No,No,27.0,219,-0.72
2022-06-08,Bakery & Frozen,Amul Frozen Paneer Tikka 500g,62882309,Central,20,250,5000,No,No,18.5,266,-0.84
2023-08-17,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,South,22,118,2596,No,No,37.2,133,-0.67
2022-11-19,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,South,12,235,2820,No,No,31.8,269,0.61
2023-02-24,Others,Amul Happy Treats Veggie Stix 400g,31256377,North,14,475,6650,Yes,No,5.1,551,-0.4
2024-08-05,Specialty Products,Amul Rasmalai 500g,11289388,West,17,405,6885,No,No,34.3,407,-0.3
2022-08-10,Bakery & Frozen,Amul Frozen Veggie Burger Patty 500g,70415490,North,5,230,1150,No,No,22.5,251,-0.11
2022-05-24,Bakery Items,Amul Chocolate Brownie 100g,58937020,West,13,235,3055,No,No,22.4,203,-0.49
2022-01-30,Others,Amul Kool Café Can 250ml,36576395,South,12,535,6420,No,No,35.9,485,0.46
2022-12-22,Ghee & Cooking Essentials,Amul Cooking Butter 500g,206846,West,3,872,2616,No,No,35.8,916,-0.52
2024-05-03,Ice Creams,Amul Kulfi 60ml,68137847,North,18,105,1890,No,No,34.7,92,-0.04
2021-03-31,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,North,10,401,4010,No,No,23.8,421,-0.35
2021-02-10,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,East,15,542,8130,No,No,26.4,617,0.43
2021-09-12,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,Central,9,308,2772,No,No,17.5,322,0.77
2021-03-14,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,Central,19,95,1805,No,No,22.1,113,0.92
2024-01-24,Butter & Spreads,Amul Lite Spread 250g,88384214,Central,17,53,901,No,No,16.0,58,0.74
2022-01-03,Bakery Items,Amul Cheese Danish 120g,18798487,North,15,50,750,No,No,29.2,49,0.8
2021-01-12,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,North,7,145,1015,No,No,13.2,162,0.67
2025-01-16,Bakery Items,Amul Vanilla Muffin 90g,34223963,North,17,50,850,No,No,15.8,58,0.75
2024-05-10,Ice Creams,Amul Strawberry Magic 750ml,16367289,Central,7,315,2205,No,No,25.7,266,0.24
2022-12-31,Bakery Items,Amul Vanilla Muffin 90g,34223963,South,10,53,530,No,No,32.0,53,-0.2
2022-11-11,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,North,15,151,2265,No,No,12.3,166,0.6
2022-11-28,Snacks & Savories,Amul Cheese Crackers 120g,81997831,East,20,493,9860,No,No,30.1,582,-0.51
2025-02-05,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,East,37,420,15540,No,Yes,33.6,426,0.75
2023-06-04,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,West,14,410,5740,No,No,31.8,394,0.25
2024-04-05,Ghee & Cooking Essentials,Amul Cooking Butter 500g,206846,Central,8,721,5768,Yes,No,21.8,762,-0.06
2021-05-26,Chocolates,Amul Almond Bar 40g,82147020,Central,13,60,780,No,No,23.6,64,0.05
2022-01-30,Bakery & Frozen,Amul Frozen Paneer Tikka 500g,62882309,West,13,237,3081,No,No,30.2,255,-0.31
2023-02-04,Snacks & Savories,Amul Veggie Sticks 100g,83950377,North,13,77,1001,No,No,23.2,74,-0.9
2020-12-04,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,South,14,230,3220,No,No,33.7,268,0.35
2025-08-16,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,North,20,869,17380,No,No,29.1,821,0.94
2022-11-17,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,West,8,31,248,No,No,31.6,26,-0.84
2021-10-27,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,South,15,283,4245,No,No,24.8,288,0.6
2021-11-30,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,North,14,98,1372,No,No,18.1,101,-0.07
2020-10-27,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,West,25,47,1175,Yes,No,26.1,48,-0.73
2022-01-01,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,East,12,246,2952,Yes,Yes,26.8,282,0.45
2023-07-24,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,South,8,158,1264,No,No,25.9,161,0.66
2023-08-11,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,North,17,130,2210,No,No,6.4,107,0.88
2023-10-20,Chocolates,Amul Milk Chocolate 150g,62232487,Central,11,125,1375,No,No,15.6,127,0.1
2025-02-06,Chocolates,Amul Almond Bar 40g,82147020,North,11,62,682,Yes,No,14.2,60,0.44
2023-07-01,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,South,7,276,1932,No,No,39.3,271,0.25
2022-06-12,Bakery Items,Amul Chocolate Donut 80g,28937579,South,16,443,7088,No,No,21.6,393,-0.88
2025-04-22,Ice Creams,Amul Cassata Slice 120ml,14909382,Central,13,61,793,No,No,18.5,62,-0.32
2025-04-08,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,East,10,103,1030,Yes,No,30.8,87,-0.73
2024-12-12,Others,Amul Camel Milk Chocolate 150g,5752287,West,12,119,1428,No,No,39.1,125,0.74
2024-10-14,Ice Creams,Amul Strawberry Magic 750ml,16367289,North,9,328,2952,Yes,No,22.5,282,-0.94
2023-12-13,Specialty Products,Amul Rasmalai 500g,11289388,East,15,421,6315,No,No,24.8,457,-0.62
2023-11-27,Others,Amul Ice Cream Cake 1kg,25444452,West,25,482,12050,Yes,Yes,38.2,436,0.3
2022-02-24,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,East,8,290,2320,No,No,37.4,277,-0.98
2025-05-23,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,East,11,161,1771,No,No,25.3,189,0.87
2020-10-08,Others,Amul Butter Cookies 200g,72940877,North,10,532,5320,No,No,19.5,447,0.35
2024-03-21,Bakery Items,Amul Vanilla Muffin 90g,34223963,East,10,49,490,No,No,24.8,56,-0.81
2023-04-26,Chocolates,Amul India Twilight Tryst 150g,35651383,West,19,142,2698,No,No,18.0,140,-0.56
2021-09-12,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,North,11,271,2981,No,No,31.1,285,-0.57
2021-09-09,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,North,6,308,1848,No,No,33.7,288,-0.57
2025-01-12,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,East,9,300,2700,No,No,26.1,341,-0.41
2023-03-25,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,North,16,521,8336,No,No,5.7,479,-0.87
2021-10-04,Others,Amul Ice Cream Cake 1kg,25444452,West,10,485,4850,No,No,38.0,484,-0.56
2025-02-07,Dairy Products,Amul Paneer 200g,18315080,North,15,63,945,No,No,22.4,67,-0.44
2024-03-09,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,Central,28,266,7448,No,No,36.9,237,0.74
2024-11-28,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,North,19,46,874,No,No,12.0,49,0.26
2023-03-15,Others,Amul Organic Ghee 500ml,18009972,East,14,516,7224,No,No,28.8,568,0.46
2020-11-01,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,South,17,634,10778,Yes,No,38.6,659,-0.54
2024-01-11,Dairy Products,Amul Gold Milk 1L,25032666,South,17,91,1547,Yes,No,27.4,90,-0.61
2024-06-09,Butter & Spreads,Amul Lite Spread 250g,88384214,North,22,51,1122,No,No,8.4,58,0.3
2025-02-14,Specialty Products,Amul Shrikhand Kesar 500g,43726257,Central,10,437,4370,No,Yes,39.8,413,0.16
2024-06-15,Specialty Products,Amul Shrikhand Mango 500g,69924743,Central,12,374,4488,No,No,35.3,414,-0.74
2025-04-21,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,South,24,127,3048,No,No,33.5,111,-0.76
2022-02-04,Butter & Spreads,Amul Butter 500g,79291279,East,17,212,3604,No,No,33.0,207,0.42
2021-05-16,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,Central,17,542,9214,No,No,18.7,616,-0.73
2024-04-18,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,East,23,93,2139,No,No,20.6,103,-0.21
2023-05-20,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,Central,20,144,2880,No,No,33.1,160,0.49
2023-06-10,Beverages,Amul Pro Milk Drink 200g,74913534,Central,18,124,2232,No,No,36.6,130,-0.62
2022-09-07,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,Central,12,90,1080,No,No,29.8,88,0.77
2024-05-12,Bakery Items,Amul Cheese Danish 120g,18798487,South,17,55,935,No,No,20.5,52,-0.24
2022-11-06,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,South,14,122,1708,No,No,34.5,104,0.14
2022-11-09,Others,Amul Camel Milk Chocolate 150g,5752287,North,12,114,1368,No,No,14.8,107,-0.75
2022-09-03,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,North,16,109,1744,No,No,19.5,123,-0.21
2023-12-26,Bakery & Frozen,Amul Pizza Base 200g,51772550,South,28,268,7504,No,Yes,20.7,263,-0.11
2021-07-21,Beverages,Amul Kool Elaichi Milk 200ml,14701085,South,15,131,1965,No,No,32.7,118,0.12
2021-12-13,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,East,15,578,8670,No,No,29.9,627,0.1
2024-05-31,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,West,22,252,5544,No,No,11.2,227,0.99
2024-02-22,Others,Amul Kool Café Can 250ml,36576395,East,11,534,5874,Yes,No,30.0,430,0.52
2023-03-29,Chocolates,Amul Milk Chocolate 150g,62232487,North,12,124,1488,No,No,30.7,128,0.55
2021-10-10,Snacks & Savories,Amul Cheese Crackers 120g,81997831,Central,13,502,6526,No,No,15.7,495,0.74
2020-09-20,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,North,8,318,2544,No,No,19.7,292,0.45
2021-03-20,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,South,10,364,3640,No,No,23.3,345,-0.05
2021-05-06,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,South,16,225,3600,Yes,No,23.9,276,-0.49
2024-03-06,Ice Creams,Amul Strawberry Magic 750ml,16367289,East,12,308,3696,No,No,16.3,269,0.72
2021-05-09,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,North,14,282,3948,No,No,22.7,328,0.55
2024-03-25,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,Central,25,293,7325,No,Yes,29.6,296,-0.25
2023-08-05,Health & Nutrition,Amul Fortified Milk 1L,56068016,West,10,654,6540,Yes,No,16.8,642,-0.08
2023-12-17,Health & Nutrition,Amul Fortified Milk 1L,56068016,East,13,553,7189,No,No,30.4,514,-0.98
2023-10-04,Health & Nutrition,Amul Fortified Milk 1L,56068016,Central,15,559,8385,No,Yes,21.2,688,-0.04
2024-03-05,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,South,12,108,1296,No,No,38.7,87,-0.65
2022-10-10,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,South,18,272,4896,Yes,No,38.5,309,-0.88
2022-02-22,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,North,15,596,8940,No,No,9.0,523,0.82
2023-01-11,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,South,7,30,210,No,No,22.4,26,-0.82
2021-04-23,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,Central,15,297,4455,No,No,30.7,285,-0.78
2024-09-02,Dairy Products,Amul Malai Paneer 1kg,43280889,South,9,92,828,No,No,39.3,101,-0.54
2024-05-13,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,North,13,410,5330,No,No,29.4,498,0.54
